	GeoArea_FIPS	GeoArea_Name	Economic_Measure_Code	Economic_Measure_Name	Measure_Name	Data_Period_Business_Key	Estimated_Value	Unit_of_Measure_Code	Population (2017)
4122	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-12	8.0	Count	219656.0
4123	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-13	8.0	Count	219656.0
4124	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-14	8.0	Count	219656.0
4125	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-15	8.0	Count	219656.0
4126	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-16	8.0	Count	219656.0
4127	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-17	9.0	Count	219656.0
4128	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-18	9.0	Count	219656.0
4129	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-19	9.0	Count	219656.0
4130	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-20	9.0	Count	219656.0
4131	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-21	9.0	Count	219656.0
4132	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-22	9.0	Count	219656.0
4133	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-23	11.0	Count	219656.0
4134	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-24	11.0	Count	219656.0
4135	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-25	11.0	Count	219656.0
4136	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-26	11.0	Count	219656.0
4137	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-27	11.0	Count	219656.0
4138	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-28	11.0	Count	219656.0
4139	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-29	11.0	Count	219656.0
4140	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-06-30	11.0	Count	219656.0
4141	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-01	11.0	Count	219656.0
4142	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-02	11.0	Count	219656.0
4143	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-03	11.0	Count	219656.0
4144	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-04	11.0	Count	219656.0
4145	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-05	11.0	Count	219656.0
4146	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-06	12.0	Count	219656.0
4147	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-07	12.0	Count	219656.0
4148	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-08	14.0	Count	219656.0
4149	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-09	15.0	Count	219656.0
4150	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-10	15.0	Count	219656.0
4151	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-11	15.0	Count	219656.0
4152	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-12	15.0	Count	219656.0
4153	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-13	15.0	Count	219656.0
4154	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-14	15.0	Count	219656.0
4155	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-15	17.0	Count	219656.0
4156	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-16	17.0	Count	219656.0
4157	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-17	17.0	Count	219656.0
4158	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-18	19.0	Count	219656.0
4159	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-19	19.0	Count	219656.0
4160	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-20	19.0	Count	219656.0
4161	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-21	19.0	Count	219656.0
4162	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-22	21.0	Count	219656.0
4163	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-23	22.0	Count	219656.0
4164	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-24	22.0	Count	219656.0
4165	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-25	24.0	Count	219656.0
4166	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-26	25.0	Count	219656.0
4167	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-27	25.0	Count	219656.0
4168	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-28	30.0	Count	219656.0
4169	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-29	32.0	Count	219656.0
4170	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-30	33.0	Count	219656.0
4171	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-07-31	33.0	Count	219656.0
4172	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-01	37.0	Count	219656.0
4173	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-02	37.0	Count	219656.0
4174	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-03	39.0	Count	219656.0
4175	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-04	40.0	Count	219656.0
4176	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-05	41.0	Count	219656.0
4177	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-06	47.0	Count	219656.0
4178	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-07	47.0	Count	219656.0
4179	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-08	51.0	Count	219656.0
4180	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-09	52.0	Count	219656.0
4181	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-10	52.0	Count	219656.0
4182	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-11	52.0	Count	219656.0
4183	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-12	55.0	Count	219656.0
4184	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-13	56.0	Count	219656.0
4185	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-14	57.0	Count	219656.0
4186	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-15	57.0	Count	219656.0
4187	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-16	57.0	Count	219656.0
4188	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-17	57.0	Count	219656.0
4189	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-18	58.0	Count	219656.0
4190	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-19	58.0	Count	219656.0
4191	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-20	59.0	Count	219656.0
4192	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-21	59.0	Count	219656.0
4193	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-22	60.0	Count	219656.0
4194	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-23	61.0	Count	219656.0
4195	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-24	61.0	Count	219656.0
4196	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-25	62.0	Count	219656.0
4197	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-26	62.0	Count	219656.0
4198	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-27	63.0	Count	219656.0
4199	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-28	63.0	Count	219656.0
4200	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-29	63.0	Count	219656.0
4201	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-30	63.0	Count	219656.0
4202	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-08-31	63.0	Count	219656.0
4203	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-01	63.0	Count	219656.0
4204	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-02	66.0	Count	219656.0
4205	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-03	66.0	Count	219656.0
4206	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-04	66.0	Count	219656.0
4207	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-05	66.0	Count	219656.0
4208	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-06	66.0	Count	219656.0
4209	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-07	66.0	Count	219656.0
4210	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-08	67.0	Count	219656.0
4211	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-09	67.0	Count	219656.0
4212	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-10	67.0	Count	219656.0
4213	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-11	68.0	Count	219656.0
4214	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-12	69.0	Count	219656.0
4215	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-13	70.0	Count	219656.0
4216	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-14	70.0	Count	219656.0
4217	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-15	74.0	Count	219656.0
4218	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-16	73.0	Count	219656.0
4219	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-17	74.0	Count	219656.0
4220	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-18	75.0	Count	219656.0
4221	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-19	75.0	Count	219656.0
4222	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-20	75.0	Count	219656.0
4223	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-21	75.0	Count	219656.0
4224	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-22	77.0	Count	219656.0
4225	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-23	77.0	Count	219656.0
4226	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-24	77.0	Count	219656.0
4227	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-25	81.0	Count	219656.0
4228	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-26	82.0	Count	219656.0
4229	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-27	83.0	Count	219656.0
4230	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-28	84.0	Count	219656.0
4231	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-29	84.0	Count	219656.0
4232	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-09-30	85.0	Count	219656.0
4233	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-01	85.0	Count	219656.0
4234	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-02	86.0	Count	219656.0
4235	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-03	86.0	Count	219656.0
4236	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-04	88.0	Count	219656.0
4237	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-05	89.0	Count	219656.0
4238	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-06	89.0	Count	219656.0
4239	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-07	92.0	Count	219656.0
4240	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-08	94.0	Count	219656.0
4241	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-09	97.0	Count	219656.0
4242	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-10	97.0	Count	219656.0
4243	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-11	99.0	Count	219656.0
4244	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-12	99.0	Count	219656.0
4245	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-13	99.0	Count	219656.0
4246	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-14	100.0	Count	219656.0
4247	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-15	100.0	Count	219656.0
4248	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-16	102.0	Count	219656.0
4249	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-17	104.0	Count	219656.0
4250	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-18	104.0	Count	219656.0
4251	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-19	104.0	Count	219656.0
4252	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-20	104.0	Count	219656.0
4253	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-21	107.0	Count	219656.0
4254	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-22	108.0	Count	219656.0
4255	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-23	109.0	Count	219656.0
4256	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-24	109.0	Count	219656.0
4257	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-25	112.0	Count	219656.0
4258	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-26	112.0	Count	219656.0
4259	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-27	115.0	Count	219656.0
4260	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-28	116.0	Count	219656.0
4261	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-29	121.0	Count	219656.0
4262	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-30	133.0	Count	219656.0
4263	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-10-31	135.0	Count	219656.0
4264	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-01	135.0	Count	219656.0
4265	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-02	135.0	Count	219656.0
4266	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-03	141.0	Count	219656.0
4267	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-04	143.0	Count	219656.0
4268	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-05	144.0	Count	219656.0
4269	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-06	145.0	Count	219656.0
4270	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-07	145.0	Count	219656.0
4271	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-08	145.0	Count	219656.0
4272	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-09	145.0	Count	219656.0
4273	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-10	152.0	Count	219656.0
4274	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-11	156.0	Count	219656.0
4275	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-12	157.0	Count	219656.0
4276	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-13	157.0	Count	219656.0
4277	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-14	157.0	Count	219656.0
4278	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-15	163.0	Count	219656.0
4279	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-16	164.0	Count	219656.0
4280	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-17	168.0	Count	219656.0
4281	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-18	170.0	Count	219656.0
4282	37071	Gaston	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-11-19	170.0	Count	219656.0
4283	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-18	0.0	Count	528243.0
4284	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-19	0.0	Count	528243.0
4285	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-20	0.0	Count	528243.0
4286	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-21	0.0	Count	528243.0
4287	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-22	0.0	Count	528243.0
4288	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-23	0.0	Count	528243.0
4289	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-24	0.0	Count	528243.0
4290	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-25	0.0	Count	528243.0
4291	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-26	0.0	Count	528243.0
4292	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-27	0.0	Count	528243.0
4293	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-28	0.0	Count	528243.0
4294	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-29	0.0	Count	528243.0
4295	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-30	0.0	Count	528243.0
4296	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-03-31	1.0	Count	528243.0
4297	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-01	1.0	Count	528243.0
4298	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-02	1.0	Count	528243.0
4299	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-03	3.0	Count	528243.0
4300	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-04	4.0	Count	528243.0
4301	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-05	4.0	Count	528243.0
4302	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-06	4.0	Count	528243.0
4303	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-07	5.0	Count	528243.0
4304	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-08	8.0	Count	528243.0
4305	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-09	8.0	Count	528243.0
4306	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-10	9.0	Count	528243.0
4307	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-11	9.0	Count	528243.0
4308	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-12	9.0	Count	528243.0
4309	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-13	10.0	Count	528243.0
4310	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-14	10.0	Count	528243.0
4311	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-15	10.0	Count	528243.0
4312	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-16	10.0	Count	528243.0
4313	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-17	12.0	Count	528243.0
4314	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-18	13.0	Count	528243.0
4315	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-19	13.0	Count	528243.0
4316	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-20	13.0	Count	528243.0
4317	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-21	14.0	Count	528243.0
4318	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-22	14.0	Count	528243.0
4319	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-23	15.0	Count	528243.0
4320	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-24	16.0	Count	528243.0
4321	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-25	19.0	Count	528243.0
4322	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-26	19.0	Count	528243.0
4323	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-27	23.0	Count	528243.0
4324	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-28	23.0	Count	528243.0
4325	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-29	23.0	Count	528243.0
4326	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-04-30	26.0	Count	528243.0
4327	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-01	30.0	Count	528243.0
4328	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-02	31.0	Count	528243.0
4329	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-03	31.0	Count	528243.0
4330	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-04	31.0	Count	528243.0
4331	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-05	33.0	Count	528243.0
4332	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-06	35.0	Count	528243.0
4333	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-07	35.0	Count	528243.0
4334	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-08	38.0	Count	528243.0
4335	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-09	38.0	Count	528243.0
4336	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-10	38.0	Count	528243.0
4337	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-11	38.0	Count	528243.0
4338	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-12	42.0	Count	528243.0
4339	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-13	44.0	Count	528243.0
4340	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-14	45.0	Count	528243.0
4341	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-15	46.0	Count	528243.0
4342	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-16	47.0	Count	528243.0
4343	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-17	47.0	Count	528243.0
4344	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-18	47.0	Count	528243.0
4345	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-19	49.0	Count	528243.0
4346	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-20	49.0	Count	528243.0
4347	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-21	50.0	Count	528243.0
4348	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-22	50.0	Count	528243.0
4349	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-23	52.0	Count	528243.0
4350	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-24	52.0	Count	528243.0
4351	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-25	52.0	Count	528243.0
4352	37081	Guilford	NYTI_CNTY_COV02	COVID-19 Confirmed Deaths		2020-05-26	53.0	Count	528243.0
