,RegionName	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	SizeRank	2010-01	2010-02	2010-03	2010-04	2010-05	2010-06	2010-07	2010-08	2010-09	2010-10	2010-11	2010-12	2011-01	2011-02	2011-03	2011-04	2011-05	2011-06	2011-07	2011-08	2011-09	2011-10	2011-11	2011-12	2012-01	2012-02	2012-03	2012-04	2012-05	2012-06	2012-07	2012-08	2012-09	2012-10	2012-11	2012-12	2013-01	2013-02	2013-03	2013-04	2013-05	2013-06	2013-07	2013-08	2013-09	2013-10	2013-11	2013-12	2014-01	2014-02	2014-03	2014-04	2014-05	2014-06	2014-07	2014-08	2014-09	2014-10	2014-11	2014-12	2015-01	2015-02	2015-03	2015-04	2015-05	2015-06	2015-07	2015-08	2015-09	2015-10	2015-11	2015-12	2016-01	2016-02	2016-03	2016-04	2016-05	2016-06	2016-07	2016-08	2016-09	2016-10	2016-11	2016-12	2017-01	2017-02	2017-03	2017-04	2017-05	2017-06	2017-07	2017-08	2017-09	2017-10	2017-11	2017-12	2018-01	2018-02	2018-03	2018-04	2018-05	2018-06	2018-07	2018-08	2018-09	2018-10	2018-11	2018-12	2019-01	2019-02	2019-03	2019-04	2019-05	2019-06	2019-07	2019-08	2019-09	2019-10	2019-11	2019-12
0,Mecklenburg County	NC	Charlotte-Concord-Gastonia	37	119	49	102.377133371986	103.203862413727	102.811589316306	102.969696969697	102.02471337702801	101.810979060555	100.874109486314	98.4994390560628	98.03847604677479	96.3253012048193	95.5128049119684	93.7566988210075	92.8792569659443	92.5925925925926	93.167701863354	93.5204435204435	93.55369335816259	93.167701863354	93.28761329305141	92.9651162790698	92.38416272702551	92.06349206349209	91.1306049392905	90.8211796000734	90.84562302666279	92.02271847166651	93.75	94.33606027515471	94.3177655677656	94.24528301886791	93.048203217507	93.9707235599884	93.53774770777879	93.69471153846149	93.08726863864379	93.68376480551409	93.980248936665	98.07323452484741	100.67656411370301	103.15038637985201	103.189271098598	102.929716638841	101.41451414514098	101.23034040889401	101.398390303233	101.480519480519	100.501551513137	99.33404940923741	97.5836431226766	98.9886621315193	101.879771677409	103.444262090372	103.809304941121	104.119318181818	103.80842469705699	104.36366089842699	104.859488662182	105.204236006051	103.80842469705699	102.96825396825399	103.864862055193	106.06642408464701	108.212581059693	111.42857142857099	113.464447806354	112.862234347128	113.277996882714	113.466257668712	112.218370883882	114.53849832616001	114.44557477110901	113.386351731035	117.08881351344802	121.56756756756799	124.496521420725	125.98930481283399	127.09330143540701	127.119503222584	126.22547094474899	124.965277777778	125.714285714286	126.41369047619	125.36297115239701	125.354777672658	125.752277163305	127.30556691276699	129.229508196721	132.785714285714	133.466135458167	132.374740721495	131.49299067887	130.837244511734	133.088906261614	135.248647255862	134.928041344249	134.835879637419	136.860841423948	139.400452317642	140.760295670539	142.473805264503	142.811985702704	143.089956725601	142.301593340968	142.231947483589	143.854748603352	143.95490191548902	145.190276754437	145.971554641057	146.223035513729	147.684137487275	149.492366483017	150.998305967627	149.258535639064	149.59548036214	149.501342539317	148.867079265608	150.277557494052	150.740131578947	150.787153543252	151.346664079131
1,Wake County	NC	Raleigh	37	183	56	116.38892155170299	115.76531434216001	115.622241835834	115.518881630128	115.245308980407	114.770354906054	113.69719902774901	113.529538149071	113.004846526656	112.537537537538	112.245508982036	111.40651801029199	110.220548682087	109.50266429840099	109.48210205635901	110.143631915005	110.321067821068	109.762979683973	109.635528586246	109.63949843260201	109.280585764046	109.03031854056499	108.695652173913	108.354591836735	108.230883578911	108.333333333333	109.262310301633	109.257648398055	109.106362816787	109.041751051817	107.899901864573	107.437020574648	107.43801652892598	107.432342987024	107.41301059001499	106.830658140972	106.85534591195	108.76662636033899	110.619469026549	111.48879727881099	112.139670386198	113.058705118743	112.85697341814699	113.44236209335199	112.856685257763	113.148962334075	112.43228602383499	111.57416812878999	112.129465864874	113.69399830938299	114.455942301662	115.292570424391	116.293868168868	116.242038216561	116.374162114576	117.397611567145	117.401619483023	117.610898944442	116.979570053274	116.68259657507	117.138237671787	117.948423725839	119.168130040271	122.133593494326	123.519458544839	124.069478908189	124.334686932373	125.313333880597	124.65373961218799	125.0	125.268850742378	124.64539007092199	125.229526257804	126.695976154993	128.278221208666	129.95451591942802	130.980557903635	130.9963099631	131.465360899528	131.964809384164	132.189168573608	132.421099095122	132.934865098208	133.333333333333	133.47876648756	135.12049823991302	136.06878474879	138.066568047337	138.951731240569	137.981141501943	137.48022727736299	137.707641196013	138.160045377089	138.888888888889	139.140483302306	139.24111431316	140.458508233775	141.519205869659	143.182421027249	144.395604395604	145.364013579781	146.19993935293698	146.17277035255898	145.474044140504	145.876288659794	145.985401459854	146.00074682598998	146.090097356049	146.379533220485	146.679239200516	147.058823529412	148.39551544795	149.074922555859	149.130074565037	149.434540389972	149.515561308955	149.798966853207	149.979135363805	150.17882689556498	150.81206496519698
2,Guilford County	NC	Greensboro-High Point	37	081	135	92.4956369982548	92.8462084748394	93.48739495798321	92.3744522779143	92.5751312335958	92.27799227799231	91.74311926605499	91.6498314926713	91.1447137431929	90.3846153846154	90.2652426795026	88.95893850657819	88.2825464489843	86.91329224135549	86.88203622124331	87.3930978496857	88.36126629422719	88.2280759363391	87.3860182370821	87.2596153846154	86.9777158774373	86.6121614716403	86.1230500915998	85.3658536585366	85.0	85.0	85.38899430740041	86.5616797900262	86.86055054442909	85.76807153826209	84.60790650906999	84.5392633295219	83.46469475090291	83.9549903921535	82.236523666378	82.2469557570018	83.1385642737897	84.68468468468471	86.4408195991822	87.3165618448637	88.0893148450245	89.0386869871043	88.34797754554131	87.3375147536879	87.4681933842239	86.72194082669901	86.36052090472928	85.95312281245701	86.8075117370892	87.4587785052973	88.6201744697308	89.5079572138945	90.42093833210372	90.359237962948	90.5879795420333	90.4825986078886	89.7277227722772	88.7941062427297	89.43482011254059	89.18426802622	89.2857142857143	89.45064774830351	90.47044632086849	91.73719270796292	93.7951762268116	94.0966921119593	93.39863880359529	92.1843778383288	92.19199576880159	92.48788734171009	92.3235635591127	92.1844142890102	91.62624457492979	92.3679369577647	94.6072993231934	96.0474754222077	96.9934327106382	97.36161700641159	96.95640254718641	95.85730724971229	95.50625	96.30606860158309	95.4935622317597	95.21484375	95.6047381546135	95.17460317460319	96.50579150579149	99.9160114868059	100.20380434782601	100.389581723872	100.788288288288	100.605425055928	100.36187729672	100.797186400938	100.44482915957701	100.465284911475	100.23767158108801	101.351808043258	103.84478510813	105.202991077899	103.705533596838	105.508459248573	105.62476973760201	105.753968253968	105.824112021858	105.35238556551201	104.855845351867	105.318931598797	105.13036164844401	107.29042118675899	108.42013888888901	109.375	108.813928182807	108.673913043478	108.695652173913	107.889048991354	108.448000865075	109.17030726663799	108.96196002579	109.363514119229
3,Forsyth County	NC	Winston-Salem	37	067	182	97.0854922279793	97.5292587776333	98.06595888716569	97.7931904161412	97.66572637517629	97.3325737421073	96.68683905658399	96.04190919674039	94.67509025270759	94.23130252997142	93.90476190476191	92.11130751261841	91.2976588628762	91.9493962047154	91.8781708592709	92.3816568047337	92.47311827956992	91.3998485573091	90.94797321489571	91.5409482758621	91.4725427651124	89.4533139816159	88.20346320346322	87.0287928396212	86.82273421140181	88.03524511374559	90.3444381705251	91.3461538461538	90.98479984639341	89.2165178571429	89.2857142857143	89.2361551050575	88.860831532763	88.8627847498959	89.1200951248514	88.8308987867177	88.5298070578886	88.8702585490267	90.0	90.8333333333333	91.25	90.5024919666863	89.6965865992415	90.69044179607559	91.1007775219894	90.30239071011559	89.4972541070545	89.7119231022193	89.8173105720276	92.0757967269595	93.52941176470591	95.0168918918919	94.92217628383351	94.37596302003081	93.1010693342532	91.5492957746479	91.49326805385559	90.6019270042415	90.8909090909091	90.1244525322312	91.36617572371759	92.2043010752688	92.0500191741988	92.52094356261021	94.9	94.03178722024	93.79210779595759	93.0680359435173	90.19167000898192	91.8433931484502	92.28212703101921	90.03003003003	90.6902086677368	94.017094017094	95.39930555555559	97.4586203597398	97.9615987460815	98.8051536194642	98.4624353462667	97.3913043478261	97.21608484312858	97.3686876937677	95.77314071696091	97.1957040572792	95.6855791962175	98.1851230425056	98.65515824085492	102.75700934579399	103.588516746411	103.68602021683701	102.42000349555599	101.83410944439699	101.862980769231	102.087506589352	102.204585537919	102.90290290290301	101.13471484402399	101.623147494707	105.16581632653099	106.30417651694201	105.766423357664	106.032918772834	106.341189674523	107.234340044743	108.034384977142	107.421875	107.27662895044901	107.097791798107	106.659696596966	108.744927098437	110.135742970404	112.705357142857	113.955	115.136927685066	114.942528735632	114.92122730332399	114.92444633730801	115.91391752577299	117.31719260262301	119.921773142112
4,Cumberland County	NC	Fayetteville	37	051	197	99.2268041237113	99.21058232368851	100.12292562999399	100.47459519821301	102.165354330709	101.332612922227	101.108936725375	102.385105786745	101.239588970429	100.685789184192	101.396827649206	101.045296167247	98.2042648709315	99.87875009042341	100.07153075822599	102.73584905660401	103.13688212927799	102.285714285714	101.466825181159	101.305158473156	99.90241426350691	99.0717225966592	97.6546794436084	96.6016990561219	96.0	95.1219512195122	97.4609531687825	95.0605778191985	95.925453568264	95.2352941176471	94.7494975595751	93.8086303939963	92.004208311415	93.1296987425564	91.1904761904762	92.0557601262493	92.0557601262493	92.3555555555556	93.26036866359449	94.1626940302614	94.73391051774219	94.50354609929079	93.5637663885578	93.6447200310471	91.77994820052808	91.10473457675751	91.3162705667276	90.69400630914829	90.57228286839648	90.87977744500179	91.8191603875134	91.9854538492795	91.188268745478	91.1916029274198	90.8123068737594	90.60650887573959	89.9810606060606	89.2113095238095	89.2033086634741	88.56498040659599	89.0172434323443	90.8009509830902	91.85463659147871	93.8855027013998	95.9637561779242	96.11962770325759	95.21268775966759	94.5945945945946	94.4700460829493	93.4056271981243	93.11023622047242	92.60288391615109	93.2262721753061	93.4857934857935	94.93502165944679	96.97862212385999	96.7954012724635	97.56097560975608	97.30722154222771	96.7321020874103	95.38804071246821	94.04052174167221	92.167924921623	92.82720410486749	93.38159255429159	95.3592199697987	96.972049689441	98.1272595915505	97.9510244877561	98.5498839907193	97.9936440677966	98.50666026460951	98.199212155318	97.607164645956	97.3481554677207	97.19778649781121	97.4409448818898	97.8714342672804	97.8342357351104	100.991325898389	101.694915254237	101.687793761572	101.78580789256901	102.01432408236299	102.56488573531901	101.913238276875	101.851851851852	101.895313681028	102.09695221818701	103.156447330793	103.45238215556299	106.00723020186301	105.721393034826	107.284768211921	106.48312611012399	106.114649681529	104.716981132075	103.940747438216	103.576751117735	102.84911239245399
5,Durham County	NC	Durham-Chapel Hill	37	063	241	106.045691635597	106.28549900972999	107.446342766849	107.489803485354	106.36602322902701	106.186148221546	105.61630218687901	104.63247451088499	103.935868660135	103.149606299213	102.607986960065	101.633081068798	101.15606936416201	101.078409346214	101.862390067253	102.000772019334	101.856776989756	100.750361816132	100.199706337595	99.9065217391304	99.0091463414634	97.5442564683822	96.80726603838279	95.90207914151578	95.5994897959184	97.39107603447201	99.82638888888891	99.73892648662519	98.70062370062371	96.69354838709681	96.48064687168609	96.3047773587329	95.5060770304673	95.2701453237121	95.5504777731616	95.0428061416692	96.4016352004512	98.7699223354124	101.894483182937	102.31099372730301	101.749363867684	101.749363867684	101.466260781329	101.67611585056	101.522842639594	101.93557006095101	102.01209677419399	102.194522942997	102.371901354459	104.166666666667	105.759019353628	106.34128963306	106.41534391534401	104.77056962025299	106.177606177606	105.287828947368	105.962882493337	106.6	106.59705505761801	107.009859795768	108.753220642614	109.392095185996	110.657289305139	111.669768678543	111.875	111.82864450127899	111.41924959216999	112.62665627435699	112.601086244894	113.630031532168	113.959625736592	113.313392426199	113.91410793705099	115.021929824561	116.05223360009701	118.01386460448	119.54448594410401	120.830394922426	121.15457652867501	120.305020001312	119.857583583336	119.954194102491	120.670971029578	120.798319327731	122.624110770064	124.75797532964701	126.50429799426901	126.445086705202	127.301160848955	128.979143798024	130.16157989228	130.08876645240298	130.769230769231	133.839285714286	134.75383373688499	135.969387755102	136.301538461538	138.635356668144	140.42679974318	141.384388807069	142.331768388106	141.915938864629	141.412124929416	141.657121038564	143.567183308099	144.654761904762	145.8257382428	147.871645316942	149.39646930273898	150.136487716106	148.7826871055	148.183908579923	148.25161169292	151.27388535031798	151.966703480091	152.358490566038	151.238015936347	150.421052631579	151.748971193416	151.93880644453301
6,Buncombe County	NC	Asheville	37	021	265	153.769230769231	151.923076923077	150.80971659918998	150.45651531567	151.217948717949	151.190369707812	151.610169491525	148.351648351648	145.454545454545	146.401629332686	144.739704591428	143.346229347719	141.098039215686	140.547873280751	140.821256038647	140.30612244898	141.768937790944	140.804597701149	140.486967992412	140.884117500951	140.845070422535	140.075757575758	139.397321428571	138.47672302453898	137.5	139.27576601671302	139.30561508787	140.080738177624	139.312250268393	140.423861852433	140.365565321409	138.794199251516	138.861111111111	138.580421603401	138.330170777989	137.5	137.267369813128	136.94170288678302	137.871950619713	139.39566704675	140.49919484702102	142.123558224048	141.975308641975	141.97600990178898	140.959821428571	140.273311897106	140.722502843268	140.242165242165	139.14177833165598	140.17844319977	140.744673193205	142.755102040816	145.441637928201	148.373291611063	147.593097184378	148.183556405354	148.892323544565	148.707950608331	149.832925406811	149.006622516556	150.625	151.1892980844	151.877754081047	153.955198729189	155.776880916114	157.55361846231	158.155186064925	159.04040404040398	159.696667786861	162.61285516628598	163.12551271534	164.27267194157	165.27265582491998	166.049382716049	167.925824175824	170.32698877501198	172.82958199356898	173.41836734693902	175.15717505838902	176.334207854037	175.22865853658502	176.28205128205101	177.64857881137002	179.74980453479301	179.75180540960602	180.86816720257198	183.264177040111	185.106414234006	187.246963562753	189.17815474701698	190.215330693756	189.21454137980098	192.90540540540502	196.942847780219	196.09968683954799	198.41269841269798	200.288768885252	200.57803468208098	204.736873534266	207.91326504481398	209.25925925925898	210.522859682038	210.987140160149	209.65891598395902	210.99684152837298	210.18237587092	209.779880375855	209.552323923581	209.580838323353	209.835164835165	210.456357997342	211.54553687666302	213.61643242202499	210.353535353535	210.70897947813202	211.172308302482	213.94230769230802	214.143426294821	215.146299483649	216.369833027277
7,Gaston County	NC	Charlotte-Concord-Gastonia	37	071	294	83.5446797314751	84.015408259773	84.3653250773994	84.34535104364329	84.0909090909091	83.44793713163071	83.36604514229641	82.8571428571429	82.49408384043271	81.70040485829959	80.839272876885	80.427256085456	78.9886737785482	78.38561591430759	77.57352941176471	76.9822940723634	77.1292287133826	76.9822940723634	76.89131144863629	76.9465610489205	76.2679777344523	76.210669569951	76.82563608925	75.9493670886076	75.293470069788	75.35058661145621	75.8918794916875	75.9075907590759	76.7138599105812	75.7935685506	75.18796992481201	75.85483734888929	75.86206896551721	76.4941605452911	76.592082616179	75.7947387714879	75.7575757575758	77.8711484593837	79.2572463768116	81.5021459227468	82.049987376925	82.1771706745903	81.13207547169809	81.26373626373629	80.8380541871921	81.44236572118291	80.26559604694259	79.4814534443603	78.4927884615385	77.2188979875977	78.27439121348421	79.57570280563259	81.2869822485207	82.77591973244151	82.8134141122544	83.2072617246596	83.8264990486863	83.81995237526921	84.3280270633866	83.51293103448279	83.18153612205408	84.3756204089736	84.34097379862258	84.2863343253968	84.34097379862258	85.0425230333097	85.79749824420921	85.483049330647	83.3333333333333	83.485404814809	85.5797940797941	83.1473214285714	86.56783809177429	86.99633699633699	86.7932363818718	88.77221324717291	91.2721022721862	92.95499807272259	93.356509134569	91.97324414715722	91.0301953818828	93.99636143117041	92.2811328255665	94.0704583869116	90.8407655146786	91.1339165545087	92.188006697507	96.636259977195	98.39949569903169	99.1884580703336	99.943671679198	100.154991364236	99.37888198757759	101.55436978837601	99.94702519818131	99.83844911147008	101.664242048887	103.311876408111	105.766774599748	106.038351693186	107.293418695167	108.17865244430901	108.874563904293	110.294117647059	110.635017421603	111.034855548799	112.30975828111	113.962343551965	115.159574468085	115.0	116.68107173725201	120.422065639795	120.803662258393	122.26368159203999	122.742877281929	121.651204654487	121.960788483212	122.8266965788	122.971861471861	123.202195286752
8,New Hanover County	NC	Wilmington	37	129	299	144.370223533836	142.94106676899202	144.025194529804	142.172763331864	141.754169240272	140.048800723074	138.832997987928	137.681886896317	135.699373695198	133.428946249103	131.78405422307898	130.997517439984	128.721216314919	127.361365021328	127.666557269445	125.662515902118	125.18127883981501	125.504032258065	123.91573729863701	123.89380530973499	123.481781376518	122.924901185771	121.587589773868	121.466768525592	121.945010183299	122.09939938323099	121.662852784134	123.067408781694	121.718483821518	123.11371511495899	122.112905237159	122.109158186864	120.917338709677	120.528443462075	120.31688618896999	120.735785953177	120.64001709058	121.464495270028	123.81756756756799	125.965249937915	126.98583924999	129.114105403168	129.129129129129	126.503046966658	127.97554075723801	125.43252595155701	126.224688656754	126.502002670227	126.37362637362601	127.26415094339599	129.12812900792602	131.0	131.269405217539	124.742268041237	124.254473161034	123.28339575530599	123.84644093267401	124.48339712046699	121.951219512195	121.37327792540701	121.95627273952299	121.800947867299	123.41197822141599	125.723622782446	125.96482715490299	126.72811059907801	128.026070763501	128.88459058671802	128.497310319121	130.739045127534	129.854497581474	134.112325886234	133.638634471274	133.839285714286	135.259055479138	138.079311992355	138.936684160199	138.35235041141502	138.543826578699	138.544359109783	138.924786262413	140.987184586778	141.485849056604	142.46446961895	143.236733183488	144.58661417322799	145.148102234062	145.642547790544	146.853146853147	146.49605300179599	146.582442748092	146.52261985145202	148.851939825812	147.580161805022	147.066307439006	147.18551417834	148.129496402878	148.028062449906	150.781137576565	152.373842412379	153.370799400314	153.890604091538	154.025158637948	154.42690459848998	155.647146681345	156.329651656754	157.639569049951	159.03921043030198	159.669163553931	161.268255489305	160.388513513514	161.798561151079	161.021816034627	160.13986013986	160.74213311055402	162.388888888889	164.48401392969402	164.222222222222	164.310214667358	164.915824915825
9,Union County	NC	Charlotte-Concord-Gastonia	37	179	300	104.961089494163	104.50880859958201	103.60362293956	103.23599645002899	102.430555555556	102.345824386678	101.488146886656	101.141374837873	100.361165243422	98.82017900732299	98.81376037959672	97.7258429684334	96.5277777777778	95.703125	96.1846681441484	96.42914358062691	96.295367293609	95.5849889624724	94.82366004215599	94.2708333333333	93.06306306306308	92.4256086564473	92.4235252154695	91.3934426229508	91.2957132382328	90.6132329209252	93.0201764921763	93.4766258849208	93.8181818181818	94.9396917570068	93.8676707907477	92.99828178694159	92.1908893709328	91.9150580312684	92.1397379912664	92.58140447234209	93.4385382059801	95.7068350286537	96.23567962685492	97.8685261421408	99.66777408637871	99.93942936470242	101.511232503053	101.60260720720501	101.94805194805201	101.96916894372801	102.127476313523	101.96129707113	100.88141025640999	100.424268137463	98.54667033729972	100.424268137463	100.83422459892999	100.83422459892999	100.424268137463	102.326783867632	103.780952067236	105.074263764405	103.11944905743	101.581027667984	100.86705202312099	104.624781849913	105.927152317881	107.631412286257	109.234190467814	108.560637894667	106.87125863590299	107.539118065434	106.312056737589	108.84422110552799	109.09701242027501	109.463067339069	110.72886297376101	113.93884207781299	115.38793103448299	116.003316749585	117.719349893087	118.601294847586	119.24195134105899	119.64261846233299	118.963068181818	119.488847583643	118.518518518519	119.85581255632299	120.68965517241399	121.42783348526301	122.52171975941201	124.744414388549	125.133511348465	125.374775588093	125.76312691155199	125.66560170393998	126.801993732707	126.482739105829	126.911044654469	128.563596491228	127.710551979933	129.606112254738	131.249933224967	131.470104369821	132.504980079681	131.931748933577	131.923354781749	131.931748933577	131.983376325595	132.619641431992	132.767345372569	131.70802671008002	131.2933808944	132.329303557648	132.844795440412	135.514018691589	136.634717784878	136.48636961955	136.845238095238	137.286874395035	136.76606209652599	136.977213729449	136.917223919978	139.29140127388501
