,RegionName	RegionID	SizeRank	RegionType	StateName	State	Metro	StateCodeFIPS	MunicipalCodeFIPS	1996-01-31	1996-02-29	1996-03-31	1996-04-30	1996-05-31	1996-06-30	1996-07-31	1996-08-31	1996-09-30	1996-10-31	1996-11-30	1996-12-31	1997-01-31	1997-02-28	1997-03-31	1997-04-30	1997-05-31	1997-06-30	1997-07-31	1997-08-31	1997-09-30	1997-10-31	1997-11-30	1997-12-31	1998-01-31	1998-02-28	1998-03-31	1998-04-30	1998-05-31	1998-06-30	1998-07-31	1998-08-31	1998-09-30	1998-10-31	1998-11-30	1998-12-31	1999-01-31	1999-02-28	1999-03-31	1999-04-30	1999-05-31	1999-06-30	1999-07-31	1999-08-31	1999-09-30	1999-10-31	1999-11-30	1999-12-31	2000-01-31	2000-02-29	2000-03-31	2000-04-30	2000-05-31	2000-06-30	2000-07-31	2000-08-31	2000-09-30	2000-10-31	2000-11-30	2000-12-31	2001-01-31	2001-02-28	2001-03-31	2001-04-30	2001-05-31	2001-06-30	2001-07-31	2001-08-31	2001-09-30	2001-10-31	2001-11-30	2001-12-31	2002-01-31	2002-02-28	2002-03-31	2002-04-30	2002-05-31	2002-06-30	2002-07-31	2002-08-31	2002-09-30	2002-10-31	2002-11-30	2002-12-31	2003-01-31	2003-02-28	2003-03-31	2003-04-30	2003-05-31	2003-06-30	2003-07-31	2003-08-31	2003-09-30	2003-10-31	2003-11-30	2003-12-31	2004-01-31	2004-02-29	2004-03-31	2004-04-30	2004-05-31	2004-06-30	2004-07-31	2004-08-31	2004-09-30	2004-10-31	2004-11-30	2004-12-31	2005-01-31	2005-02-28	2005-03-31	2005-04-30	2005-05-31	2005-06-30	2005-07-31	2005-08-31	2005-09-30	2005-10-31	2005-11-30	2005-12-31	2006-01-31	2006-02-28	2006-03-31	2006-04-30	2006-05-31	2006-06-30	2006-07-31	2006-08-31	2006-09-30	2006-10-31	2006-11-30	2006-12-31	2007-01-31	2007-02-28	2007-03-31	2007-04-30	2007-05-31	2007-06-30	2007-07-31	2007-08-31	2007-09-30	2007-10-31	2007-11-30	2007-12-31	2008-01-31	2008-02-29	2008-03-31	2008-04-30	2008-05-31	2008-06-30	2008-07-31	2008-08-31	2008-09-30	2008-10-31	2008-11-30	2008-12-31	2009-01-31	2009-02-28	2009-03-31	2009-04-30	2009-05-31	2009-06-30	2009-07-31	2009-08-31	2009-09-30	2009-10-31	2009-11-30	2009-12-31	2010-01-31	2010-02-28	2010-03-31	2010-04-30	2010-05-31	2010-06-30	2010-07-31	2010-08-31	2010-09-30	2010-10-31	2010-11-30	2010-12-31	2011-01-31	2011-02-28	2011-03-31	2011-04-30	2011-05-31	2011-06-30	2011-07-31	2011-08-31	2011-09-30	2011-10-31	2011-11-30	2011-12-31	2012-01-31	2012-02-29	2012-03-31	2012-04-30	2012-05-31	2012-06-30	2012-07-31	2012-08-31	2012-09-30	2012-10-31	2012-11-30	2012-12-31	2013-01-31	2013-02-28	2013-03-31	2013-04-30	2013-05-31	2013-06-30	2013-07-31	2013-08-31	2013-09-30	2013-10-31	2013-11-30	2013-12-31	2014-01-31	2014-02-28	2014-03-31	2014-04-30	2014-05-31	2014-06-30	2014-07-31	2014-08-31	2014-09-30	2014-10-31	2014-11-30	2014-12-31	2015-01-31	2015-02-28	2015-03-31	2015-04-30	2015-05-31	2015-06-30	2015-07-31	2015-08-31	2015-09-30	2015-10-31	2015-11-30	2015-12-31	2016-01-31	2016-02-29	2016-03-31	2016-04-30	2016-05-31	2016-06-30	2016-07-31	2016-08-31	2016-09-30	2016-10-31	2016-11-30	2016-12-31	2017-01-31	2017-02-28	2017-03-31	2017-04-30	2017-05-31	2017-06-30	2017-07-31	2017-08-31	2017-09-30	2017-10-31	2017-11-30	2017-12-31	2018-01-31	2018-02-28	2018-03-31	2018-04-30	2018-05-31	2018-06-30	2018-07-31	2018-08-31	2018-09-30	2018-10-31	2018-11-30	2018-12-31	2019-01-31	2019-02-28	2019-03-31	2019-04-30	2019-05-31	2019-06-30	2019-07-31	2019-08-31	2019-09-30	2019-10-31	2019-11-30	2019-12-31	2020-01-31	2020-02-29	2020-03-31
0,Mecklenburg County	3102	48	County	NC	NC	Charlotte-Concord-Gastonia	37	119	134193.0	134465.0	134730.0	135329.0	135885.0	136550.0	137197.0	137835.0	138424.0	139062.0	139782.0	140553.0	141324.0	142151.0	143008.0	143791.0	144612.0	145264.0	145903.0	146628.0	147430.0	148183.0	148803.0	149305.0	149853.0	150293.0	150758.0	151185.0	151741.0	152363.0	153026.0	153664.0	154228.0	154787.0	155241.0	155747.0	156196.0	156701.0	157187.0	157770.0	158198.0	158602.0	159129.0	159421.0	159891.0	160290.0	161049.0	161877.0	162633.0	163375.0	163977.0	164541.0	165167.0	165716.0	166233.0	166790.0	167295.0	167812.0	168201.0	168578.0	168962.0	169305.0	169687.0	170044.0	170432.0	170781.0	171043.0	171375.0	171660.0	171968.0	172161.0	172262.0	172406.0	172553.0	172782.0	173023.0	173044.0	173086.0	173074.0	173163.0	173290.0	173371.0	173506.0	173628.0	173717.0	173809.0	173831.0	173797.0	173904.0	173942.0	174115.0	174244.0	174382.0	174573.0	174687.0	174957.0	175171.0	175403.0	175630.0	175930.0	176254.0	176621.0	176880.0	177060.0	177242.0	177443.0	177797.0	178014.0	178462.0	179001.0	179586.0	179874.0	180030.0	180292.0	180677.0	181194.0	181775.0	182550.0	183238.0	183953.0	184491.0	185165.0	185635.0	186405.0	187210.0	188290.0	189309.0	190299.0	191159.0	191998.0	192925.0	194158.0	195168.0	195547.0	196109.0	197191.0	198739.0	199931.0	201034.0	201872.0	202550.0	202549.0	202759.0	202893.0	203735.0	204222.0	204271.0	203299.0	202248.0	201185.0	200159.0	199463.0	198826.0	198276.0	196631.0	194390.0	191380.0	190042.0	189477.0	189100.0	187843.0	186649.0	185884.0	184729.0	183669.0	183006.0	183374.0	183445.0	183704.0	182573.0	181272.0	180247.0	179908.0	179177.0	177733.0	176401.0	175171.0	173934.0	172393.0	171114.0	169940.0	168848.0	167554.0	166015.0	164405.0	163484.0	162730.0	162142.0	161310.0	160337.0	159400.0	159416.0	159347.0	159885.0	159603.0	159836.0	159614.0	159370.0	159246.0	159532.0	160234.0	161181.0	162110.0	162081.0	162376.0	162173.0	163620.0	164989.0	167354.0	169351.0	171546.0	173072.0	174195.0	175147.0	176106.0	177677.0	178964.0	180697.0	181556.0	181964.0	182039.0	182000.0	181761.0	181510.0	181754.0	182363.0	183180.0	184012.0	184807.0	185688.0	186717.0	187974.0	188578.0	189270.0	190405.0	192290.0	193752.0	194778.0	195515.0	195913.0	196678.0	197715.0	198851.0	200271.0	202172.0	204467.0	206425.0	207554.0	208915.0	210243.0	211997.0	213861.0	215627.0	216729.0	218184.0	219518.0	221157.0	222602.0	223809.0	225635.0	227248.0	229490.0	231114.0	232897.0	234647.0	236850.0	238666.0	240046.0	241508.0	242979.0	244997.0	246504.0	248126.0	248809.0	249964.0	250920.0	252525.0	252805.0	253503.0	254272.0	255598.0	256433.0	257015.0	257839.0	258647.0	259870.0	260946.0	262061.0	262678.0	264221.0	265547.0
1,Wake County	324	55	County	NC	NC	Raleigh	37	183	170423.0	170625.0	170430.0	170385.0	170295.0	170400.0	170377.0	170532.0	170676.0	171120.0	171486.0	172033.0	172619.0	173075.0	173937.0	174645.0	175462.0	176147.0	176990.0	177708.0	178482.0	179106.0	179840.0	180332.0	180727.0	180971.0	181254.0	181633.0	182206.0	182766.0	183422.0	183952.0	184501.0	184933.0	185472.0	186001.0	186558.0	187198.0	187818.0	188409.0	188722.0	188927.0	189403.0	190034.0	190777.0	190883.0	190993.0	191375.0	192175.0	193013.0	193617.0	194385.0	195331.0	196189.0	196634.0	196873.0	197025.0	197717.0	198431.0	199113.0	199531.0	200014.0	200427.0	200810.0	200925.0	201225.0	201474.0	201886.0	202327.0	202699.0	202989.0	203126.0	203262.0	203334.0	203752.0	203917.0	204304.0	204309.0	204576.0	204741.0	204846.0	205038.0	205262.0	205665.0	205950.0	205949.0	205871.0	205902.0	206249.0	206715.0	207123.0	207512.0	207858.0	208249.0	208585.0	208903.0	209289.0	209863.0	210350.0	210846.0	211099.0	211415.0	211861.0	212201.0	212723.0	213079.0	213838.0	214533.0	215436.0	216334.0	217192.0	217931.0	218657.0	219675.0	220684.0	221961.0	223196.0	224413.0	225419.0	226572.0	227556.0	228687.0	229842.0	231448.0	232860.0	233981.0	234948.0	235920.0	237157.0	238468.0	239672.0	240626.0	241860.0	242773.0	244366.0	245499.0	247066.0	248195.0	249314.0	250278.0	250716.0	251100.0	251374.0	251598.0	251262.0	250882.0	249408.0	248239.0	246900.0	246460.0	246117.0	245744.0	245078.0	244026.0	242869.0	241960.0	241020.0	240630.0	240252.0	239511.0	238395.0	237323.0	236717.0	235999.0	235785.0	235785.0	235801.0	235438.0	235364.0	234955.0	235016.0	235460.0	236133.0	235852.0	234422.0	233151.0	231757.0	230919.0	230117.0	229564.0	228875.0	227868.0	226466.0	224357.0	222517.0	221644.0	221499.0	220988.0	220626.0	219799.0	219348.0	218794.0	218160.0	217802.0	217779.0	218823.0	219377.0	219425.0	219173.0	219586.0	219792.0	220144.0	220172.0	220922.0	221873.0	223103.0	224133.0	225077.0	226433.0	227739.0	229093.0	230389.0	232015.0	233505.0	234685.0	234959.0	235564.0	236199.0	237362.0	237718.0	238081.0	238476.0	239327.0	239552.0	239559.0	239764.0	241129.0	242707.0	243918.0	244487.0	245449.0	246753.0	247938.0	248915.0	249621.0	251088.0	252735.0	254561.0	255233.0	255992.0	256694.0	258194.0	258294.0	258881.0	259579.0	261629.0	263779.0	265527.0	266883.0	267522.0	268650.0	270104.0	271994.0	273634.0	275948.0	277825.0	279318.0	279972.0	280430.0	280940.0	281773.0	283438.0	285161.0	286487.0	287433.0	288078.0	289134.0	290361.0	292579.0	294008.0	295377.0	296949.0	298524.0	299429.0	299987.0	301090.0	303040.0	304980.0	305811.0	306157.0	305833.0	306692.0	307639.0	308429.0	309104.0	310003.0	311043.0	311761.0	311895.0	312205.0	313042.0
2,Guilford County	2312	134	County	NC	NC	Greensboro-High Point	37	081	107721.0	107907.0	108098.0	108487.0	108802.0	109117.0	109415.0	109711.0	109951.0	110157.0	110454.0	110844.0	111498.0	112158.0	112759.0	113103.0	113382.0	113690.0	114101.0	114663.0	115302.0	115929.0	116463.0	116842.0	116845.0	116754.0	116713.0	117015.0	117733.0	118464.0	119050.0	119333.0	119595.0	119887.0	120142.0	120472.0	120921.0	121395.0	121865.0	122336.0	122604.0	122792.0	123064.0	123482.0	123952.0	124599.0	125211.0	125759.0	126075.0	126575.0	127073.0	127574.0	127930.0	128365.0	128701.0	129058.0	129337.0	129579.0	129829.0	130121.0	130510.0	130853.0	131180.0	131491.0	131811.0	132160.0	132458.0	132771.0	133026.0	133242.0	133494.0	133737.0	133974.0	134172.0	134320.0	134277.0	134311.0	134258.0	134477.0	134510.0	134713.0	134767.0	134827.0	134902.0	135206.0	135442.0	135733.0	135955.0	136165.0	136285.0	136278.0	136504.0	136639.0	136913.0	137175.0	137488.0	137664.0	137918.0	138170.0	138653.0	139096.0	139656.0	140114.0	140472.0	140865.0	141151.0	141520.0	141790.0	142063.0	142338.0	142527.0	142810.0	143003.0	143322.0	143777.0	144388.0	144975.0	145616.0	146002.0	146468.0	146843.0	147231.0	147726.0	148025.0	148585.0	148960.0	149349.0	149522.0	149666.0	149859.0	150180.0	150545.0	150939.0	151331.0	151668.0	151929.0	152099.0	152413.0	152766.0	153034.0	153246.0	153499.0	153764.0	153761.0	153509.0	153237.0	153004.0	152975.0	152708.0	152439.0	151820.0	151508.0	150940.0	150094.0	149361.0	148765.0	148791.0	148581.0	148293.0	147613.0	147082.0	146235.0	145690.0	144836.0	144558.0	144388.0	143962.0	143569.0	142971.0	142538.0	142045.0	141781.0	141534.0	141496.0	141263.0	140993.0	140317.0	139752.0	139572.0	139286.0	138632.0	137716.0	136863.0	136005.0	135266.0	134542.0	133763.0	133234.0	132838.0	132422.0	131516.0	130680.0	130040.0	129811.0	129495.0	129281.0	128961.0	128589.0	128488.0	128240.0	128096.0	127950.0	128002.0	128173.0	128308.0	128695.0	129350.0	130148.0	130556.0	131017.0	131312.0	131854.0	132331.0	132793.0	133472.0	133983.0	134292.0	133937.0	133462.0	133269.0	133618.0	133865.0	133952.0	133830.0	133699.0	133607.0	133411.0	133398.0	134124.0	135100.0	136065.0	135939.0	135778.0	135606.0	135775.0	135966.0	136206.0	136506.0	136590.0	136554.0	136231.0	136095.0	136093.0	136597.0	136969.0	137533.0	138039.0	138972.0	139681.0	140352.0	140975.0	141772.0	142342.0	142769.0	143094.0	143902.0	144894.0	145829.0	146577.0	146969.0	147724.0	148534.0	149512.0	150290.0	150886.0	151657.0	152218.0	152569.0	152766.0	153325.0	154276.0	154893.0	155294.0	155713.0	156708.0	157860.0	158880.0	159654.0	160318.0	161139.0	161950.0	162699.0	163286.0	164295.0	165418.0	166587.0	167304.0	168037.0	169102.0	170378.0	171950.0
3,Forsyth County	1712	183	County	NC	NC	Winston-Salem	37	067	96022.0	96433.0	96703.0	97311.0	97734.0	98428.0	99101.0	99876.0	100383.0	100818.0	101292.0	101856.0	102395.0	102832.0	103327.0	103915.0	104660.0	104914.0	105174.0	105260.0	105711.0	106261.0	106763.0	107100.0	107389.0	107644.0	107960.0	108102.0	108380.0	108804.0	109234.0	109627.0	109986.0	110299.0	110558.0	110898.0	111350.0	111779.0	112115.0	112464.0	112834.0	113144.0	113446.0	113852.0	114298.0	114734.0	115173.0	115437.0	115646.0	116069.0	116545.0	117215.0	117659.0	118148.0	118444.0	118680.0	118936.0	119247.0	119630.0	120093.0	120598.0	120988.0	121460.0	121817.0	122269.0	122707.0	123242.0	123734.0	124132.0	124465.0	124756.0	125049.0	125311.0	125552.0	125728.0	125833.0	125849.0	125806.0	125860.0	125999.0	126232.0	126479.0	126671.0	126842.0	126950.0	127101.0	127122.0	127286.0	127578.0	127974.0	128310.0	128578.0	128855.0	129104.0	129411.0	129685.0	130048.0	130376.0	130919.0	131316.0	131649.0	131833.0	132010.0	132281.0	132541.0	132903.0	133238.0	133635.0	133991.0	134383.0	134722.0	135111.0	135513.0	135969.0	136439.0	136865.0	137242.0	137611.0	137994.0	138389.0	138774.0	139021.0	139273.0	139609.0	140105.0	140634.0	141171.0	141635.0	142148.0	142497.0	142879.0	143195.0	143507.0	143761.0	143738.0	143910.0	144163.0	144725.0	145076.0	145311.0	145404.0	145557.0	145763.0	146016.0	146116.0	146419.0	146974.0	147072.0	146616.0	145561.0	144874.0	144597.0	144525.0	144561.0	144349.0	144097.0	143992.0	143873.0	143722.0	143413.0	143183.0	143179.0	143131.0	142907.0	142436.0	141945.0	141492.0	141019.0	140629.0	140258.0	139802.0	139520.0	139565.0	139773.0	139683.0	139397.0	139102.0	138709.0	138308.0	138015.0	137667.0	137148.0	136467.0	135872.0	135085.0	134094.0	133243.0	132407.0	131971.0	131440.0	131105.0	130472.0	130000.0	129672.0	129790.0	129783.0	129729.0	129470.0	129153.0	129044.0	128836.0	128735.0	128539.0	128380.0	127866.0	127365.0	126946.0	127043.0	127280.0	127874.0	128584.0	129186.0	129389.0	129648.0	129953.0	130655.0	131472.0	132200.0	132352.0	132061.0	131812.0	131503.0	131184.0	130783.0	130652.0	130614.0	130494.0	130303.0	130094.0	130026.0	130305.0	130688.0	130905.0	131065.0	131250.0	131540.0	131822.0	131907.0	132116.0	132118.0	132473.0	132615.0	132672.0	132624.0	132943.0	133440.0	134008.0	134574.0	135190.0	135730.0	136168.0	136733.0	137267.0	137821.0	138476.0	139214.0	139940.0	140578.0	141043.0	141609.0	142128.0	142999.0	144038.0	145012.0	145738.0	146527.0	147301.0	147991.0	148541.0	149090.0	149825.0	150553.0	151430.0	152263.0	152619.0	152926.0	153136.0	153938.0	154873.0	156118.0	157114.0	158088.0	159012.0	159897.0	160676.0	161326.0	162287.0	163295.0	164503.0	165198.0	165759.0
4,Cumberland County	2912	198	County	NC	NC	Fayetteville	37	051	92997.0	93211.0	93441.0	93788.0	94030.0	94226.0	94479.0	94790.0	95082.0	95450.0	95732.0	95982.0	95997.0	96012.0	95918.0	96038.0	96166.0	96319.0	96316.0	96343.0	96367.0	96185.0	96054.0	95988.0	96412.0	96737.0	97055.0	97046.0	97228.0	97438.0	97715.0	97752.0	97761.0	97917.0	98150.0	98361.0	98258.0	98217.0	98250.0	98413.0	98451.0	98385.0	98320.0	98274.0	98324.0	98326.0	98310.0	98200.0	98082.0	98095.0	98256.0	98597.0	98922.0	99251.0	99519.0	99746.0	99859.0	99954.0	100112.0	100304.0	100596.0	100682.0	100428.0	100030.0	99724.0	99653.0	99604.0	99624.0	99657.0	99687.0	99669.0	99749.0	99801.0	99931.0	100116.0	100287.0	100360.0	100387.0	100482.0	100633.0	100805.0	100965.0	101143.0	101258.0	101403.0	101506.0	101689.0	101807.0	101973.0	102072.0	102202.0	102333.0	102494.0	102782.0	103006.0	103280.0	103436.0	103725.0	103958.0	104409.0	104864.0	105400.0	105827.0	106233.0	106568.0	106852.0	107073.0	107355.0	107671.0	108052.0	108441.0	108813.0	109181.0	109503.0	109890.0	110268.0	110700.0	111159.0	111849.0	112466.0	112946.0	113252.0	113770.0	114339.0	114872.0	115320.0	115875.0	116563.0	117411.0	118043.0	118576.0	118923.0	119718.0	120404.0	121036.0	121383.0	121963.0	122571.0	123056.0	123420.0	123734.0	124149.0	124494.0	124906.0	125127.0	125722.0	126098.0	126484.0	126611.0	126851.0	127137.0	127091.0	126898.0	126827.0	126686.0	126600.0	126358.0	126075.0	125868.0	125919.0	125996.0	125987.0	125851.0	126123.0	126441.0	126703.0	127124.0	127535.0	127931.0	127935.0	127980.0	127979.0	128037.0	128191.0	128367.0	128512.0	128551.0	128670.0	128628.0	128792.0	128876.0	128990.0	128951.0	128711.0	128561.0	128133.0	127854.0	127442.0	127041.0	126327.0	125617.0	124696.0	123848.0	123312.0	123006.0	122864.0	122449.0	122354.0	122198.0	121943.0	121471.0	121033.0	120699.0	120237.0	119959.0	119545.0	119141.0	118519.0	118124.0	117672.0	117185.0	116999.0	117105.0	117524.0	117756.0	118240.0	118509.0	118906.0	118925.0	119163.0	119018.0	118737.0	118425.0	118077.0	117813.0	117214.0	116644.0	116058.0	115595.0	114978.0	114670.0	114535.0	114828.0	115072.0	115345.0	114780.0	114141.0	113562.0	113807.0	113864.0	113926.0	113888.0	113786.0	113189.0	112485.0	111959.0	111628.0	112476.0	113241.0	114264.0	114489.0	114967.0	115249.0	115372.0	115473.0	116017.0	116690.0	117193.0	117167.0	116797.0	116423.0	116131.0	115634.0	115202.0	115036.0	115422.0	115971.0	116243.0	116728.0	117401.0	118517.0	119246.0	120149.0	120780.0	121328.0	121535.0	121731.0	122180.0	122525.0	123056.0	123215.0	123292.0	123286.0	123569.0	123768.0	124103.0	124771.0	125645.0	126457.0	126856.0	127296.0
5,Durham County	999	243	County	NC	NC	Durham-Chapel Hill	37	063														139006.0	139036.0	139237.0	139455.0	139862.0	140232.0	140843.0	141335.0	140898.0	140199.0	139486.0	139594.0	139734.0	140044.0	140325.0	140784.0	141135.0	141517.0	141715.0	141952.0	143215.0	144737.0	146242.0	146858.0	147337.0	147713.0	147925.0	148200.0	148273.0	148451.0	148476.0	148755.0	149490.0	150411.0	151359.0	151879.0	152507.0	153101.0	153728.0	154209.0	154716.0	155295.0	155820.0	156394.0	156774.0	157116.0	157461.0	157908.0	158454.0	158790.0	159208.0	159392.0	160063.0	160527.0	161252.0	161681.0	162380.0	163021.0	163656.0	164111.0	164084.0	164466.0	164874.0	165793.0	166060.0	166323.0	166543.0	166976.0	167226.0	167499.0	167713.0	168046.0	168543.0	168955.0	169234.0	169270.0	169413.0	169738.0	170017.0	170221.0	170430.0	170573.0	170846.0	171154.0	171641.0	172058.0	172470.0	172847.0	173231.0	173481.0	173690.0	174006.0	174396.0	174956.0	175425.0	175888.0	176303.0	176650.0	177037.0	177310.0	177757.0	178193.0	178724.0	179194.0	179734.0	180190.0	180661.0	181067.0	181335.0	181651.0	181940.0	182495.0	182956.0	183485.0	183894.0	184423.0	184828.0	185331.0	185773.0	186234.0	186763.0	187192.0	187757.0	188204.0	188763.0	189328.0	190123.0	190729.0	191229.0	191353.0	191575.0	191565.0	191566.0	191616.0	191710.0	191543.0	191257.0	190826.0	190213.0	189188.0	188183.0	187224.0	186416.0	185634.0	184893.0	183982.0	182752.0	181944.0	181276.0	181069.0	180605.0	180658.0	180855.0	181163.0	181088.0	181089.0	181124.0	181502.0	181898.0	182133.0	181982.0	181302.0	180858.0	180473.0	180029.0	179536.0	178937.0	178450.0	177741.0	176769.0	175383.0	173917.0	172617.0	171613.0	170478.0	169292.0	168104.0	167015.0	166098.0	165336.0	164377.0	163470.0	163309.0	163566.0	164063.0	164317.0	164393.0	164205.0	163988.0	164382.0	165344.0	166187.0	167800.0	169406.0	170925.0	171485.0	171961.0	172692.0	174041.0	175867.0	177680.0	178536.0	178568.0	178770.0	178614.0	178910.0	179017.0	179980.0	180572.0	180951.0	180997.0	180898.0	181001.0	181628.0	182600.0	183456.0	184188.0	184650.0	184929.0	185054.0	185617.0	186725.0	187946.0	188909.0	189622.0	190188.0	191074.0	191828.0	192709.0	193453.0	194699.0	196137.0	197607.0	198518.0	199526.0	200848.0	202368.0	203943.0	205108.0	206409.0	207572.0	208874.0	210306.0	211671.0	212907.0	214043.0	215272.0	216472.0	217924.0	219404.0	221085.0	222929.0	224953.0	227167.0	228676.0	230188.0	231903.0	234406.0	236196.0	238037.0	239684.0	241727.0	243387.0	244880.0	246080.0	247012.0	248067.0	249213.0	250357.0	251005.0	252129.0	253154.0	254150.0	254799.0	255715.0	256622.0	257663.0	258753.0
6,Buncombe County	2156	268	County	NC	NC	Asheville	37	021																									119176.0	119170.0	119878.0	120808.0	121894.0	122594.0	123379.0	124404.0	125205.0	125751.0	126056.0	126459.0	127073.0	128039.0	128423.0	128824.0	129147.0	130000.0	130507.0	130708.0	131202.0	132310.0	133561.0	134661.0	135372.0	136368.0	137223.0	138173.0	138683.0	139216.0	140159.0	141003.0	141864.0	142188.0	142944.0	143679.0	144556.0	145023.0	145699.0	146339.0	147353.0	148392.0	149345.0	150331.0	151286.0	152390.0	153160.0	153971.0	154689.0	155566.0	156250.0	157012.0	157768.0	158462.0	158912.0	159468.0	160222.0	161182.0	162111.0	162757.0	163584.0	164320.0	165157.0	165769.0	166435.0	167191.0	168163.0	168962.0	169538.0	170017.0	170625.0	171614.0	172493.0	173524.0	174450.0	175647.0	176682.0	177582.0	178348.0	179392.0	180864.0	182369.0	183876.0	185192.0	186619.0	188053.0	189674.0	191282.0	192947.0	194813.0	196826.0	198495.0	200054.0	201763.0	203919.0	206191.0	208248.0	210490.0	212661.0	215052.0	217107.0	219234.0	221743.0	224918.0	227493.0	229456.0	230867.0	232546.0	234513.0	236309.0	237768.0	238262.0	239053.0	240857.0	242684.0	243944.0	244742.0	246105.0	247559.0	248478.0	248939.0	248881.0	249240.0	249938.0	250680.0	248808.0	246238.0	244824.0	244698.0	244143.0	241728.0	239441.0	237835.0	236982.0	235867.0	234540.0	232664.0	232363.0	231825.0	230360.0	228237.0	226351.0	225919.0	225459.0	224438.0	222666.0	220824.0	219407.0	218849.0	217686.0	217299.0	216166.0	215310.0	214258.0	214086.0	214044.0	213717.0	213495.0	213277.0	213029.0	212265.0	211626.0	210298.0	209174.0	207806.0	206866.0	205480.0	204120.0	203122.0	202377.0	202221.0	201901.0	201680.0	201215.0	201356.0	202057.0	203121.0	203858.0	204601.0	204841.0	205068.0	205399.0	205280.0	205466.0	205809.0	207141.0	208396.0	209513.0	210463.0	211415.0	212025.0	213355.0	214746.0	216197.0	217737.0	219744.0	221546.0	222403.0	222549.0	222973.0	223856.0	225034.0	226103.0	226498.0	228276.0	230049.0	231651.0	231479.0	231746.0	232691.0	234059.0	235007.0	235072.0	235128.0	235542.0	237011.0	236959.0	237188.0	237848.0	240120.0	242212.0	244145.0	246060.0	248014.0	250649.0	253521.0	256817.0	259307.0	261718.0	263192.0	264525.0	265727.0	267067.0	268229.0	269983.0	272314.0	274404.0	276218.0	277293.0	279064.0	280238.0	282185.0	283610.0	285586.0	287353.0	289124.0	290256.0	290950.0	291186.0	291654.0	292206.0	292663.0	293352.0	293831.0	294646.0	294913.0	295136.0	295579.0	296202.0	296894.0	297969.0	298990.0	300243.0	301399.0	302787.0	304201.0	305703.0
7,Gaston County	1032	298	County	NC	NC	Charlotte-Concord-Gastonia	37	071																						91071.0	91444.0	92092.0	93213.0	94235.0	94806.0	95170.0	95748.0	96547.0	97377.0	98022.0	98508.0	99047.0	99590.0	99918.0	100133.0	100385.0	101098.0	102012.0	102658.0	102952.0	103087.0	103424.0	103979.0	104503.0	105070.0	105427.0	105662.0	106050.0	106625.0	107300.0	107789.0	108270.0	108863.0	109416.0	109799.0	109991.0	110414.0	110832.0	111547.0	112003.0	112534.0	112923.0	113279.0	113499.0	113612.0	113783.0	114201.0	114754.0	115136.0	115565.0	115868.0	116016.0	115747.0	115406.0	115275.0	115392.0	115573.0	115824.0	115892.0	115856.0	115611.0	115366.0	115045.0	115152.0	115542.0	116004.0	116299.0	116284.0	116274.0	116204.0	116296.0	116385.0	116595.0	116833.0	117302.0	117528.0	117715.0	117867.0	118039.0	118416.0	118649.0	118890.0	118975.0	119280.0	119639.0	119946.0	119892.0	119844.0	119824.0	119881.0	120063.0	120219.0	120538.0	120760.0	121013.0	121146.0	121371.0	121629.0	122074.0	122549.0	123003.0	123471.0	123703.0	123940.0	124048.0	124400.0	124797.0	125268.0	125490.0	125719.0	125987.0	126486.0	126714.0	126938.0	127165.0	127744.0	128429.0	129114.0	129648.0	129921.0	130218.0	130673.0	131217.0	131496.0	131763.0	131733.0	131840.0	131412.0	130716.0	129633.0	128500.0	127942.0	127394.0	126495.0	125019.0	123028.0	122121.0	121576.0	121430.0	120861.0	120487.0	120506.0	120885.0	120572.0	120355.0	120108.0	120649.0	122014.0	121948.0	121222.0	119697.0	119112.0	118838.0	118418.0	117767.0	116994.0	116008.0	115125.0	113377.0	111732.0	110577.0	110518.0	110280.0	109757.0	108897.0	107924.0	107087.0	106807.0	106884.0	107221.0	108291.0	108531.0	108731.0	108372.0	108937.0	109365.0	109695.0	110198.0	110706.0	110930.0	110985.0	110489.0	109907.0	109827.0	110147.0	110149.0	110035.0	110162.0	110809.0	111122.0	110985.0	111157.0	111633.0	112788.0	113580.0	114253.0	114465.0	115020.0	115410.0	115600.0	115267.0	114923.0	115235.0	115457.0	115416.0	115202.0	115278.0	115762.0	116624.0	117359.0	117919.0	118459.0	119497.0	120826.0	121529.0	121963.0	122138.0	122367.0	122461.0	122545.0	122764.0	123626.0	124601.0	125490.0	126080.0	126818.0	128231.0	129804.0	131856.0	133664.0	135625.0	136913.0	137708.0	137969.0	138292.0	139141.0	139872.0	141003.0	141846.0	143154.0	144042.0	144999.0	145882.0	147335.0	149344.0	151658.0	153830.0	155698.0	157420.0	158737.0	160259.0	161561.0	163482.0	164699.0	165878.0	166897.0	167931.0	168837.0	169505.0	170315.0	171351.0	172429.0	173338.0	174105.0	174466.0	175379.0	176304.0	177174.0	177803.0
