Series ID	Region Name	Region Code	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
NCMCDO1LFN	McDowell County, NC	37111	18990.583333333332	19266.75	19440.333333333332	19376.416666666668	19824.0	20588.583333333332	20820.583333333332	20915.166666666668	20911.833333333332	20725.5	21487.083333333332	21327.416666666668	21430.5	21684.583333333332	21562.0	21130.666666666668	21072.5	21439.166666666668	20798.833333333332	20475.083333333332	20610.333333333332	20594.25	20596.083333333332	20426.166666666668	20795.0	21268.333333333332	21015.833333333332	20982.75	21145.5	20984.333333333332
NCMECK9LFN	Mecklenburg County, NC	37119	298112.25	301831.0	307185.4166666667	315947.1666666667	325817.1666666667	335486.3333333333	351137.6666666667	362553.6666666667	365515.5833333333	378980.4166666667	397029.0	409160.25	411447.3333333333	418024.25	416749.75	426529.0	445355.5	456735.5	466991.25	465775.4166666667	502428.25	513764.75	527788.0	537142.8333333334	547830.5	565536.25	583509.0833333334	600837.4166666666	611672.75	630610.0
NCMITC1LFN	Mitchell County, NC	37121	6935.333333333333	7379.25	7191.25	6843.833333333333	6677.583333333333	7056.916666666667	7488.833333333333	7567.0	7322.583333333333	7364.916666666667	7794.25	7805.583333333333	7708.333333333333	7709.333333333333	7541.25	7766.916666666667	7565.166666666667	7343.916666666667	7086.416666666667	7179.166666666667	6807.083333333333	6737.583333333333	6648.583333333333	6668.416666666667	6533.75	6313.166666666667	6188.166666666667	6099.416666666667	6025.666666666667	6026.5
NCMONT3LFN	Montgomery County, NC	37123	12071.0	12060.916666666668	12391.75	11840.0	11863.25	11893.416666666668	12223.833333333332	12335.25	12047.75	12302.833333333332	12797.083333333332	12771.166666666668	12674.0	12538.666666666668	12520.333333333332	12345.083333333332	12187.083333333332	11922.0	11301.75	11058.916666666668	11443.333333333332	11504.166666666668	11553.833333333332	11679.583333333332	11468.25	11630.0	11700.416666666668	11756.666666666668	11588.083333333332	11671.416666666668
NCMOOR0LFN	Moore County, NC	37125	27839.25	28178.833333333332	28631.083333333332	28649.833333333332	28592.0	28546.416666666668	29957.166666666668	30092.166666666668	30483.5	30947.75	34727.5	35126.166666666664	34907.416666666664	35532.666666666664	35749.333333333336	35747.916666666664	36355.416666666664	37188.833333333336	36370.083333333336	36266.833333333336	36324.5	37081.5	37474.333333333336	37899.416666666664	38166.916666666664	38305.75	39513.416666666664	39889.666666666664	41078.166666666664	42549.916666666664
NCNASH5LFN	Nash County, NC	37127	41427.0	43061.666666666664	43608.333333333336	43617.333333333336	43011.666666666664	44476.5	46177.166666666664	44942.5	44494.166666666664	44668.666666666664	43640.583333333336	44127.833333333336	43696.0	44358.25	44210.416666666664	44186.916666666664	44817.0	46369.333333333336	46885.416666666664	47358.333333333336	47452.583333333336	46919.583333333336	46109.583333333336	45332.166666666664	44228.75	43882.916666666664	43930.166666666664	43678.0	43287.75	43453.416666666664
NCNEWH9LFN	New Hanover County, NC	37129	65543.83333333333	68616.58333333333	70335.16666666667	71719.91666666667	73071.25	75083.16666666667	78832.08333333333	81238.91666666667	82120.25	83834.16666666667	87947.33333333333	89716.5	89692.08333333333	92071.16666666667	93888.66666666667	97891.41666666667	101711.58333333333	104304.16666666667	105443.58333333333	104718.16666666667	107582.41666666667	107500.66666666667	108851.0	109519.75	110518.33333333333	113437.33333333333	116062.5	119458.91666666667	120979.66666666667	124842.08333333333
NCNORT1LFN	Northampton County, NC	37131	8655.333333333334	8749.0	9029.0	8752.333333333334	8698.75	8511.0	8583.583333333334	8650.166666666666	8460.75	8561.166666666666	8720.416666666666	8638.666666666666	8496.916666666666	8850.333333333334	8832.333333333334	8941.5	8995.0	9083.083333333334	8667.083333333334	8632.416666666666	8702.416666666666	8630.25	8297.0	8158.083333333333	7941.583333333333	7869.083333333333	7815.583333333333	7746.333333333333	7627.75	7814.583333333333
NCONSL5LFN	Onslow County, NC	37133	41593.75	41981.666666666664	41762.0	42519.083333333336	43043.916666666664	43644.333333333336	45681.083333333336	48011.416666666664	48363.083333333336	50275.666666666664	53363.25	54279.416666666664	53487.0	53863.583333333336	55319.25	55995.5	58206.333333333336	59887.75	63010.166666666664	65808.5	63342.416666666664	62685.833333333336	63599.25	64041.666666666664	64003.75	63779.25	63721.833333333336	64578.666666666664	64341.25	65015.583333333336
NCORAN2LFN	Orange County, NC	37135	53321.333333333336	54732.416666666664	56165.25	57623.166666666664	59286.583333333336	60130.75	61821.833333333336	63872.666666666664	64455.25	65504.583333333336	65034.75	66565.08333333333	64852.75	64346.333333333336	64123.083333333336	65059.833333333336	67111.41666666667	67916.33333333333	69731.83333333333	69998.91666666667	69962.33333333333	70172.75	72076.75	72647.75	72654.91666666667	73403.75	74934.08333333333	76698.08333333333	77797.0	79384.75
NCPAML7LFN	Pamlico County, NC	37137	5048.583333333333	5118.416666666667	5273.0	5153.916666666667	5294.75	5439.25	5570.333333333333	5653.166666666667	5659.75	5659.0	5437.666666666667	5359.333333333333	5409.333333333333	5572.666666666667	5597.583333333333	5690.666666666667	5644.916666666667	5599.75	5413.333333333333	5297.166666666667	5501.916666666667	5480.5	5370.75	5329.666666666667	5300.083333333333	5337.833333333333	5408.666666666667	5390.25	5347.833333333333	5416.25
NCPASQ9LFN	Pasquotank County, NC	37139	13601.333333333332	13197.916666666668	13571.166666666668	13854.0	13945.666666666668	14524.166666666668	15069.166666666668	15349.416666666668	15373.333333333332	15631.5	15474.666666666668	15472.666666666668	15682.333333333332	16434.5	16989.583333333332	17238.916666666668	17834.0	18288.416666666668	17952.833333333332	17796.416666666668	18498.083333333332	18269.0	18123.583333333332	17676.333333333332	17272.916666666668	17457.583333333332	17398.25	17361.166666666668	17061.25	17055.916666666668
NCPEND1LFN	Pender County, NC	37141	13730.5	14299.916666666668	15289.25	13693.0	14378.166666666668	14977.5	16104.5	16614.333333333332	16881.583333333332	17417.666666666668	19510.5	19944.916666666668	20239.583333333332	20700.166666666668	21043.25	21914.0	23401.833333333332	23589.666666666668	24381.166666666668	24622.666666666668	24446.0	24621.333333333332	24879.583333333332	25024.916666666668	25302.5	26028.166666666668	26853.5	27981.75	28265.083333333332	29165.0
NCPERQ3LFN	Perquimans County, NC	37143	4493.333333333333	4357.083333333333	4398.75	4405.5	4412.0	4617.25	4824.5	4822.416666666667	4807.25	4908.25	4791.083333333333	4849.25	4838.666666666667	5013.166666666667	5093.25	5142.416666666667	5263.833333333333	5337.166666666667	5299.666666666667	5186.416666666667	5334.25	5302.333333333333	5266.0	5222.916666666667	5099.75	5157.833333333333	5101.5	5140.0	5045.333333333333	5074.916666666667
NCPERS5LFN	Person County, NC	37145	16696.083333333332	16484.25	16434.666666666668	16297.25	16030.666666666668	17204.0	18434.25	18427.833333333332	18022.916666666668	17722.833333333332	18211.666666666668	18818.5	18691.583333333332	18637.083333333332	18472.583333333332	18733.416666666668	19162.083333333332	18860.75	19014.833333333332	19190.083333333332	18703.75	18560.0	18393.5	18290.166666666668	17936.833333333332	17891.083333333332	18036.25	18032.916666666668	18261.166666666668	18639.75
NCPITT7LFN	Pitt County, NC	37147	57235.75	58248.916666666664	58228.833333333336	59055.333333333336	60940.416666666664	63823.25	65545.16666666667	66971.16666666667	67175.25	70161.41666666667	70106.0	69840.0	68699.25	71610.16666666667	71872.66666666667	73488.08333333333	76178.08333333333	79008.83333333333	80996.41666666667	82319.41666666667	85917.25	85776.5	87721.25	87886.41666666667	87449.25	87725.83333333333	88213.25	89333.41666666667	89960.66666666667	91195.91666666667
NCPOLK9LFN	Polk County, NC	37149	6926.166666666667	7364.666666666667	7369.0	7304.25	7431.25	7607.583333333333	7742.666666666667	7851.25	7839.916666666667	8288.0	8523.416666666666	8790.75	8637.0	8916.583333333334	8987.666666666666	9103.666666666666	9390.166666666666	9700.333333333334	9537.75	9447.083333333334	8561.166666666666	8444.583333333334	8348.75	8666.333333333334	8403.833333333334	8664.833333333334	8826.0	8920.583333333334	8968.833333333334	9173.25
NCRAND1LFN	Randolph County, NC	37151	63110.0	64011.0	64683.166666666664	64735.75	65878.16666666667	67168.41666666667	70463.08333333333	71718.83333333333	72090.08333333333	73324.66666666667	72548.25	73598.16666666667	73511.66666666667	74225.41666666667	73593.33333333333	74686.25	76469.08333333333	74237.66666666667	75058.58333333333	74264.83333333333	69398.75	68708.08333333333	68474.33333333333	67952.75	66615.16666666667	66670.58333333333	66896.25	66653.58333333333	66525.66666666667	67507.33333333333
NCRICH3LFN	Richmond County, NC	37153	22408.583333333332	22230.583333333332	21927.416666666668	21361.333333333332	21536.666666666668	21200.166666666668	21322.333333333332	20388.333333333332	19684.5	19662.833333333332	20953.5	21318.083333333332	20484.833333333332	20436.833333333332	20168.25	20124.666666666668	20215.916666666668	20691.5	20108.75	19972.75	18926.583333333332	18284.583333333332	17929.0	17436.083333333332	16930.916666666668	16932.833333333332	16791.0	16717.333333333332	16519.333333333332	16747.75
NCROBE7LFN	Robeson County, NC	37155	49199.333333333336	51263.416666666664	53893.25	54736.416666666664	54611.416666666664	55109.666666666664	55990.916666666664	56977.333333333336	56302.583333333336	55451.5	53760.083333333336	52319.166666666664	52035.916666666664	52390.666666666664	51795.666666666664	52340.25	53883.083333333336	56832.333333333336	55921.833333333336	55870.916666666664	53853.0	53472.833333333336	52818.75	52118.666666666664	51108.833333333336	51067.25	50554.833333333336	50199.75	49652.666666666664	50571.583333333336
NCROCK0LFN	Rockingham County, NC	37157	46705.25	46899.583333333336	47412.833333333336	47046.916666666664	47900.666666666664	47624.75	48722.166666666664	48471.0	46634.166666666664	46347.833333333336	46278.5	46637.083333333336	46461.0	46933.833333333336	45741.833333333336	45686.0	46067.083333333336	44567.5	44504.333333333336	43898.666666666664	44209.916666666664	43567.166666666664	43033.0	42155.666666666664	41106.166666666664	41137.833333333336	40856.166666666664	40579.166666666664	40498.416666666664	41031.083333333336
NCROWA5LFN	Rowan County, NC	37159	58514.5	58407.25	58908.416666666664	59489.583333333336	60884.833333333336	62466.666666666664	64939.833333333336	65816.41666666667	65532.333333333336	67260.25	65703.0	65452.75	65564.25	67700.16666666667	67890.08333333333	67802.75	69324.16666666667	70464.5	69966.91666666667	70582.58333333333	64327.666666666664	63504.333333333336	63310.416666666664	62822.916666666664	62421.666666666664	63119.25	64235.75	64775.666666666664	65774.33333333333	67908.75
NCRUTH5LFN	Rutherford County, NC	37161	30321.25	30834.25	30714.083333333332	30738.416666666668	30769.416666666668	30985.916666666668	31469.583333333332	31411.0	30346.5	29837.0	31081.916666666668	30690.75	30582.416666666668	31486.583333333332	30027.5	29472.583333333332	29745.916666666668	30294.916666666668	29663.25	28324.916666666668	26978.666666666668	26482.0	26779.833333333332	25934.666666666668	25447.5	25060.916666666668	24812.416666666668	24598.333333333332	24757.166666666668	25259.0
NCSAMP3LFN	Sampson County, NC	37163	23625.5	23127.75	23784.666666666668	23538.833333333332	23241.916666666668	23859.5	24045.833333333332	24540.583333333332	23986.916666666668	24246.166666666668	28931.75	29288.583333333332	29312.5	31164.666666666668	31370.583333333332	31202.25	31237.0	33022.333333333336	32367.833333333332	31302.916666666668	29557.916666666668	29686.166666666668	29696.916666666668	29661.083333333332	29629.166666666668	29555.833333333332	29517.333333333332	29414.25	29207.0	29772.75
NCSCOT5LFN	Scotland County, NC	37165	16598.833333333332	16902.833333333332	17227.0	17480.666666666668	17570.916666666668	17660.083333333332	18154.583333333332	18145.25	17812.25	17970.416666666668	15771.75	16077.0	15857.25	16230.583333333332	15353.5	15075.666666666668	14801.166666666668	14506.416666666668	13887.166666666668	13789.333333333332	13097.666666666668	12855.166666666668	12462.333333333332	12249.833333333332	11990.75	11864.5	11636.166666666668	11504.916666666668	11456.0	11636.833333333332
NCSTAN7LFN	Stanly County, NC	37167	28394.75	28662.166666666668	28406.916666666668	27933.916666666668	27220.833333333332	27063.0	27488.833333333332	27747.916666666668	27675.583333333332	27971.0	29930.166666666668	29543.333333333332	29181.416666666668	29719.5	29188.916666666668	29474.583333333332	30040.416666666668	30680.916666666668	30088.416666666668	30270.083333333332	29064.0	28832.833333333332	28752.166666666668	28855.25	28518.416666666668	28808.75	29288.833333333332	29782.25	29882.583333333332	31259.833333333332
NCSTOK9LFN	Stokes County, NC	37169	20461.583333333332	20379.333333333332	20749.25	20820.916666666668	21382.166666666668	22013.666666666668	22923.333333333332	23367.333333333332	23474.333333333332	23839.416666666668	24006.666666666668	24193.0	23948.833333333332	24040.583333333332	23794.5	23943.833333333332	24264.5	23807.416666666668	24086.833333333332	23500.416666666668	22846.333333333332	22506.333333333332	22391.333333333332	22180.25	21776.25	21812.916666666668	21874.666666666668	21647.666666666668	21781.5	22369.0
NCSURR0LFN	Surry County, NC	37171	33750.0	34495.333333333336	35341.083333333336	35334.333333333336	35840.166666666664	36439.916666666664	36702.333333333336	36846.166666666664	36124.833333333336	35568.166666666664	37094.583333333336	36837.166666666664	36054.166666666664	36201.25	35469.25	34916.5	34968.916666666664	35131.416666666664	34131.916666666664	33727.5	34422.75	33831.75	33650.916666666664	33279.416666666664	32998.0	33342.083333333336	33525.25	33623.5	34033.416666666664	34539.25
NCSWAI3LFN	Swain County, NC	37173	5806.416666666667	6163.083333333333	6349.75	6135.583333333333	6025.083333333333	5963.0	6156.666666666667	6356.75	5867.416666666667	6180.166666666667	6212.416666666667	6721.333333333333	6601.75	6742.5	6642.583333333333	6868.666666666667	7254.583333333333	7291.75	6932.25	6794.583333333333	6269.166666666667	6484.0	6521.916666666667	6598.25	6486.166666666667	6778.083333333333	7118.583333333333	6846.583333333333	6912.0	6886.0
NCTRAN5LFN	Transylvania County, NC	37175	11720.416666666668	11911.083333333332	11992.666666666668	11509.5	11440.25	11117.5	11296.25	11665.333333333332	11738.416666666668	11632.5	13439.0	13370.083333333332	13170.333333333332	12675.5	12200.25	12360.916666666668	12626.666666666668	13356.583333333332	13344.5	13232.333333333332	13805.333333333332	13392.916666666668	13455.583333333332	13397.583333333332	13338.75	13551.833333333332	13959.75	14222.166666666668	14275.0	14799.5
NCTYRR7LFN	Tyrrell County, NC	37177	1874.1666666666667	1869.6666666666667	1956.8333333333333	1899.6666666666667	1824.0	1832.5	1828.1666666666667	1835.4166666666667	1916.75	1900.8333333333333	1886.5833333333333	1892.0	2012.4166666666667	2143.0833333333335	2177.0833333333335	2185.1666666666665	2120.5833333333335	2213.4166666666665	2203.9166666666665	2205.25	1659.5833333333333	1633.1666666666667	1583.5	1562.0833333333333	1553.4166666666667	1547.3333333333333	1529.8333333333333	1494.5	1456.4166666666667	1476.25
NCUNIO5LFN	Union County, NC	37179	46314.0	47154.083333333336	48319.416666666664	49810.5	51890.833333333336	53830.5	56746.916666666664	58789.5	60235.0	63466.75	67442.0	70966.5	73564.58333333333	76383.25	78466.91666666667	82301.66666666667	88956.41666666667	91671.66666666667	95591.66666666667	95384.25	101154.16666666667	102403.91666666667	104230.16666666667	105687.91666666667	108766.75	112371.0	115776.08333333333	119169.5	121249.5	125100.41666666667
NCVANC1LFN	Vance County, NC	37181	20350.833333333332	20499.166666666668	20624.833333333332	19942.416666666668	19717.916666666668	19529.916666666668	20047.583333333332	20043.583333333332	19629.75	20146.0	20297.583333333332	20242.166666666668	19986.333333333332	19949.25	19299.5	18975.5	18772.833333333332	19621.833333333332	19521.75	19363.5	19018.083333333332	18645.333333333332	18485.666666666668	18128.25	18053.5	18054.083333333332	18004.583333333332	17896.666666666668	17444.0	17528.5
NCWAKE3LFN	Wake County, NC	37183	254507.66666666666	261842.58333333334	272810.3333333333	281383.4166666667	292361.5833333333	302959.5	324019.25	339968.0	350588.0	361378.75	367402.6666666667	378060.75	377840.5	385646.6666666667	390142.75	403861.3333333333	427015.5	441588.8333333333	456088.3333333333	459057.0833333333	480564.9166666667	487849.6666666667	502453.6666666667	511268.0	523321.9166666667	539720.5833333334	556721.5	573623.9166666666	584547.5833333334	600452.9166666666
NCWARR5LFN	Warren County, NC	37185	7461.583333333333	7758.583333333333	7644.583333333333	7307.916666666667	7146.416666666667	7229.416666666667	7522.25	7266.0	7346.25	7429.916666666667	8154.416666666667	8160.583333333333	7932.5	8192.833333333334	8273.25	8015.0	7886.166666666667	7795.0	7765.5	7900.0	7549.583333333333	7640.583333333333	7578.25	7300.833333333333	7218.0	7214.833333333333	7142.833333333333	6827.0	6573.416666666667	6628.0
NCWASH7LFN	Washington County, NC	37187	6170.0	6514.083333333333	6213.333333333333	6098.166666666667	6114.666666666667	6255.083333333333	6108.583333333333	5995.583333333333	6127.166666666667	6345.833333333333	5981.666666666667	5943.166666666667	5985.25	6188.083333333333	6107.75	6110.166666666667	6116.416666666667	6412.083333333333	6145.0	6230.0	5692.166666666667	4988.916666666667	4871.083333333333	5300.666666666667	5039.333333333333	4968.666666666667	4865.5	4771.75	4627.833333333333	4540.583333333333
NCWATA9LFN	Watauga County, NC	37189	19783.083333333332	20119.5	20824.5	21153.416666666668	22005.083333333332	22634.583333333332	22932.333333333332	23360.666666666668	23489.666666666668	23981.916666666668	23316.166666666668	23710.5	22191.0	22739.666666666668	22673.166666666668	23171.666666666668	23842.5	24742.833333333332	22997.166666666668	23040.75	26882.5	27002.166666666668	27058.416666666668	26954.583333333332	27025.083333333332	27403.166666666668	27949.416666666668	28580.75	28832.583333333332	29790.583333333332
NCWAYN1LFN	Wayne County, NC	37191	47997.666666666664	49383.166666666664	47748.333333333336	46920.5	48401.75	48775.0	49094.166666666664	50352.666666666664	49943.0	50504.0	51075.5	51606.25	50606.916666666664	51591.083333333336	51025.833333333336	51134.666666666664	52106.916666666664	52721.75	53513.333333333336	53940.083333333336	54807.5	54884.666666666664	55376.25	54777.75	53842.75	53752.916666666664	53557.666666666664	53422.333333333336	52730.833333333336	53138.666666666664
NCWILK5LFN	Wilkes County, NC	37193	31785.916666666668	32291.5	32829.583333333336	32134.5	32420.833333333332	33075.916666666664	33489.666666666664	33165.416666666664	32633.416666666668	33831.0	34109.916666666664	33682.25	33239.75	33636.083333333336	33174.916666666664	32851.833333333336	31410.0	31356.333333333332	30140.75	30171.083333333332	31081.083333333332	31094.583333333332	30584.75	29953.833333333332	29531.916666666668	29639.333333333332	30204.75	30929.333333333332	30229.833333333332	29818.083333333332
NCWILS0LFN	Wilson County, NC	37195	35240.666666666664	35279.166666666664	36435.833333333336	36734.916666666664	35938.333333333336	36193.916666666664	35823.916666666664	36852.583333333336	36625.583333333336	37901.083333333336	37314.25	37910.25	37990.0	38986.666666666664	38649.583333333336	38996.416666666664	39774.333333333336	40723.916666666664	39932.416666666664	39660.333333333336	38232.5	38257.916666666664	38327.333333333336	38145.666666666664	37614.25	36765.583333333336	36488.833333333336	35971.583333333336	35342.0	35185.333333333336
NCYADK7LFN	Yadkin County, NC	37197	16442.583333333332	16381.416666666668	16586.333333333332	16714.5	16976.083333333332	17711.583333333332	18336.833333333332	18674.5	18593.25	18820.166666666668	19130.916666666668	19352.166666666668	19384.666666666668	19424.666666666668	19096.5	19163.5	19560.166666666668	19085.833333333332	19327.416666666668	18744.0	18198.166666666668	17963.416666666668	17964.5	17877.0	17519.916666666668	17498.0	17612.416666666668	17702.75	17790.833333333332	18286.0
NCYANC9LFN	Yancey County, NC	37199	6716.833333333333	6567.916666666667	6631.0	6322.833333333333	6638.916666666667	6251.5	6324.833333333333	6528.25	6616.083333333333	6795.083333333333	8537.916666666666	8240.25	7983.0	8087.5	7880.666666666667	7870.333333333333	7946.0	8076.916666666667	7760.166666666667	7877.833333333333	7809.666666666667	7873.666666666667	7974.916666666667	7807.0	7487.916666666667	7418.25	7478.916666666667	7429.833333333333	8244.833333333334	8517.416666666666
