GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""37047"""	Columbus, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	7514	7537	(D)	(D)	6594	6632	6403	6092	6864	7051	7005	7596	7542	9018	8966	9902	11031	11666	12372
" ""37049"""	Craven, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	10187	(D)	(D)	(D)	9449	8211	8288	(D)	(D)	(D)	7898	10149	(D)	(D)	11793	11320	10523	10865	11202
" ""37051"""	Cumberland, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	2602	(D)	(D)	(D)	3238	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	6834	6798	7513
" ""37053"""	Currituck, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	208	62	139	247	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37055"""	Dare, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37057"""	Davidson, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	1058	831	1031	728	815	997	1131	1337	1587	1552	1404	1426	1497	1729	(D)	(D)
" ""37059"""	Davie, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	373	320	338	336	358	425	469	538	682	956	(D)	(D)
" ""37061"""	Duplin, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	12882	14066	13864	(D)	(D)	(D)	(D)	(D)	(D)	18471	18689	23455	28873	29426	31388	29088	22746
" ""37063"""	Durham, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37065"""	Edgecombe, NC	5.0	CAINC6N	100.0	113-115	   Forestry, fishing, and related activities	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	5361	(D)	(D)	(D)
