GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
" ""37173"""	Swain, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	1769	1911	1716	1876	1917	2289	3028	2505	4408	3913	2605	1819	2359	3348	2232	2227	2496	2888
" ""37175"""	Transylvania, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	7158	6855	7126	8319	10412	9994	8435	8555	9131	10905	(D)	(D)	16273	19344	20697	21439
" ""37177"""	Tyrrell, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	677	(D)	(D)	659	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1905
" ""37179"""	Union, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	52325	41960	45988	56573	63575	75309	79930	88003	86957	88745	99398	104213	121703	139505	150413	189584	193258	198112
" ""37181"""	Vance, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	9892	10599	9128	7991	8119	9209	9514	9987	(D)	(D)	(D)	(D)	(D)	27966	28070	24260	23844	19687
" ""37183"""	Wake, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	2103378	2063264	2130337	2240913	2557498	2964646	3215929	3416549	3367758	3622508	3874127	4368359	4382501	4831326	5343412	5763930	6279781	8261019
" ""37185"""	Warren, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	1225	1164	1241	1490	1565	2145	2753	2824	2681	2099	1940	2204
" ""37187"""	Washington, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	816	1116	923	849	824	807	2160	2371	2341	2771	2909	3008	2444	2540	2581	2739	2793	3090
" ""37189"""	Watauga, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	22483	24436	25527	27308	31131	32633	32799	33088	31814	31713	32821	34125	36204	41140	42932	45152	40099	42652
" ""37191"""	Wayne, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	25170	27609	27231	27522	29158	31162	39959	45163	33295	36217	40796	45910	48607	56070	62664	69383	51497	51977
" ""37193"""	Wilkes, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37195"""	Wilson, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	102427	97852	102619	112378	125858	116185	90118	85264	65685	48613	49588	53546	63059	67961	73075	69859
" ""37197"""	Yadkin, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	4767	(D)	(D)	5665	8259	8051	6776	6046	6596	6285	6568
" ""37199"""	Yancey, NC	5.0	CAINC6N	1200.0	54	   Professional, scientific, and technical services	Thousands of dollars	3885	3521	3662	3230	(D)	(D)	(D)	3439	2852	2715	2999	3233	2827	2768	2849	3083	3434	3368
