GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""37051"""	Cumberland, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	104275	106360	107114	113648	119456	128998	135627	138583	138639	143461	147063	155638	157092	161434	151471	157147	154835	183259	183844
" ""37053"""	Currituck, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	3878	3909	4259	4887	6676	6684	(D)	(D)	(D)	(D)	(D)	6036	6951	7222	7353	7220	8718	8875	11724
" ""37055"""	Dare, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	13183	12714	13500	16002	16843	17881	22516	26126	17643	15126	16288	17727	20558	23126	23642	20714	21592	23710	24956
" ""37057"""	Davidson, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	74767	74171	72123	77256	76778	95200	111553	110755	107485	115188	122871	129042	132103	141176	150247	156740	162473	153357	135138
" ""37059"""	Davie, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	20579	35136	45757	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37061"""	Duplin, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	28809	28470	19665	14995	19427	22692	24636	22534	26504	26363	25767	24821	27318	26410	32203	30020	24262	23239	27483
" ""37063"""	Durham, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	243050	466098	505432	580868	602219	584790	716063	784358	746770	822833	851053	966691	1065777	1085715	828698	761841	884447	1035186	1184233
" ""37065"""	Edgecombe, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	35568	35216	55371	100698	109259	104931	110111	56875	60992	62794	62553	28220	27220	30859	34294	34000	38775	40474	41428
" ""37067"""	Forsyth, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	521328	529269	540116
" ""37069"""	Franklin, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	15539	13918	16567	17962	23636	26176	28120	30359	32907	33933	36178	37210	36777	33009	30188	32513	41217	(D)	(D)
" ""37071"""	Gaston, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	111434	114080	109081	121675	126840	135730	147219	151301	134640	142024	149993	156758	168594	179134	198454	169411	179081	194392	198563
" ""37073"""	Gates, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	2776	2464	1994	2289	2772	2146	2107	2033	2163	2529	(D)	(D)	3261	4641	5091	5104	5081	4292	3956
" ""37075"""	Graham, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	457	395	384	(D)	302	289	(D)	(D)	(D)	(D)	(D)	947	2433	2363	2048	2573	3470	5383	6019
" ""37077"""	Granville, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	13554	12432	(D)	(D)	9915	11915	13333	11965	19205	22122	15778	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37079"""	Greene, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	1365	1954	3161	2351	2324	2284	2812	(D)	3613	3269	3578	3493	3529	4667	4410	5133	4052	5625
" ""37081"""	Guilford, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	906927	915695	904365	996358	1056380	1142235	1206596	1204036	1083144	1131467	1193825	1234908	1300903	1373075	1419456	1377637	1377887	1505249	1560805
" ""37083"""	Halifax, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	10204	11280	11782	12481	16330	18754	(D)	(D)	(D)	(D)	39926	38198	33690	14914	16227	17567	15207	16492	16128
" ""37085"""	Harnett, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37087"""	Haywood, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	11797	14344	14112	14983	15970	19421	23063	15281	12570	15209	13638	16254	14670	16535	16154	15071	14178	17435	17889
" ""37089"""	Henderson, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	48503	32907	33048	36723	40087	48350	62989	64224	56958	56837	60801	66696	71991	73241	78473	93528	101687	115527	152410
" ""37091"""	Hertford, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	11642	11351	9797	11354	11475	11298	12178	13541	15602	18731	18955	23931	27805	33983	31680	29857	14064	16955	16426
" ""37093"""	Hoke, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	6518	6315	7127	9322	13362	13874	16738	8925	8232	7520	7958	10471	7528	8088	10520	9722	10055	(D)	(D)
" ""37095"""	Hyde, NC	5.0	CAINC6N	600.0	42	   Wholesale trade	Thousands of dollars	2723	3326	6700	7046	5913	3911	4228	4555	4818	4996	4469	4718	4908	9336	14550	13907	17044	6576	6559
