GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""37000"""	North Carolina	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	159854752	162345565	167798745	177926225	188316965	201322602	213911477	218769483	210902044	216089523	222004490	231725605	237205235	250067975	262566629	272135656	284605351	300140188	315085957
" ""37001"""	Alamance, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	2307580	2312097	2310491	2423636	2482425	2611214	2706877	2755731	2522019	2564465	2657817	2790801	2817523	2891381	2954514	3143157	3277812	3415457	3614763
" ""37003"""	Alexander, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	325152	323391	335735	363766	368547	383182	396416	389874	348781	351090	352497	360614	367497	384644	391266	402236	427321	437802	455272
" ""37005"""	Alleghany, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	109587	107791	103141	111039	118703	122643	119826	118499	113661	115488	115757	113399	119645	125465	128026	129366	132303	137090	143420
" ""37007"""	Anson, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	275992	277490	281489	303316	314903	321566	335111	343162	314280	325483	327590	330133	325630	342101	342075	339162	338864	350007	367437
" ""37009"""	Ashe, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	246582	259216	264037	277536	290278	303856	318871	322347	304348	306504	295801	305680	305088	311020	310891	329088	348872	363607	378001
" ""37011"""	Avery, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	189839	195266	207524	219718	231622	245124	263565	261885	252440	247977	246995	253052	257434	272313	279480	290463	303027	315640	320082
" ""37013"""	Beaufort, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	568932	574854	592471	629604	655108	691457	723584	732643	722144	728969	754471	751441	736638	760242	779749	802894	812527	830505	834773
" ""37015"""	Bertie, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	191880	197299	196381	207093	219759	231860	242957	253302	262820	259384	248556	248751	247185	265838	270907	267507	268301	268068	277011
" ""37017"""	Bladen, NC	5.0	CAINC6N	82.0	...	 Nonfarm compensation	Thousands of dollars	399601	410772	432505	442568	457124	476882	502536	502429	517587	526807	517988	533725	535214	558132	595137	609204	625593	646905	663566
