GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""37073"""	Gates, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0
" ""37075"""	Graham, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	(D)	(D)	(D)	(D)	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37077"""	Granville, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	1703	2036	3022	3861	3560	2941	2547	1165	1177	802	839	(D)	1780	(D)	2769	(D)
" ""37079"""	Greene, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	1738	1530	1002	1114	856	983	865	737	1546	1778	1607	1732	1942	2133	2413	2697	3208	3520	3517
" ""37081"""	Guilford, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	480412	454727	459889	476613	496122	576397	579563	677214	641659	567263	630310	740855	740220	825648	869881	794007	813697	815782	816423
" ""37083"""	Halifax, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	2969	2947	3244	3043	3039	3120	3263	4399	4370	4378	4241	4495	4712	4562	3890	4323	4841	5295	4752
" ""37085"""	Harnett, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	5728	7914	9521	9278	7960	8690	9938	10390	10588	10482	10785	11685	11806	12018	14777	15632	15554	16354	18019
" ""37087"""	Haywood, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	4477	3852	4720	5342	5124	5773	4153	3127	3014	2995	4138	5082	6189	5207	3231	3527	4169	5249	5171
" ""37089"""	Henderson, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	4778	6295	9606	9806	7314	8093	12283	13006	11300	13121	19945	27577	22809	17667	22697	17900	18515	19190	(D)
" ""37091"""	Hertford, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	2376	1199	1838	(D)	(D)	(D)	(D)	(D)	788	(D)	(D)	(D)	(D)	(D)	(D)	386	450	473	391
" ""37093"""	Hoke, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37095"""	Hyde, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37097"""	Iredell, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	182786	184039	198984	223433	290874	245488	252384	302045	326604	388981	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37099"""	Jackson, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	1284	1596	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37101"""	Johnston, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	20804	24460	9759	11201	11748	11936	11773	11861	14039	17487	15328	14084	14890	15086	(D)	27641	24082
" ""37103"""	Jones, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	0	0	0	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0
" ""37105"""	Lee, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	24911	27383	32376	41013	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	16538	6384	5018	5692	9034
" ""37107"""	Lenoir, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	16484	9396	9725	15267	16217	19181	17591	17191	22861	18643	17196	17301	20030	19269	19821	20154	20807	24024	26874
" ""37109"""	Lincoln, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	2977	1899	1917	2325	2400	2897	3132	2669	3133	3105	2960	3272	3598	2683	2985	3235	4257	6618	5542
" ""37111"""	McDowell, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37113"""	Macon, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	7443	8299	9717	9636	14460
" ""37115"""	Madison, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37117"""	Martin, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	(D)	0	0	(D)	(D)
" ""37119"""	Mecklenburg, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	2112138	2343097	2391004	2649025	3028068	2991009	3246231	3388544	3005953	3276332	3428534	3543974	3634351	4172179	4519003	4594669	4735539	5012868	5363555
" ""37121"""	Mitchell, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	1947	1941	1848	2123	2180	2093	2114	1965	1861	1805	1891	741	607	748	746	(D)
" ""37123"""	Montgomery, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	7693	11396	12932	14619	15677	17631	17688	16992	16857	19413	23113	23560	25909	25706	23472	23649	25517	4705	5135
" ""37125"""	Moore, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	3328	1924	4599	(D)	5331	(D)	1267	1381	11654	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	31110	33655
" ""37127"""	Nash, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	44171	39095	47383	51212	52581	52682	56352	58058	56206	56780	60068	64284	69884	72876	73349	71915	68016	65052	66980
" ""37129"""	New Hanover, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	87868	98479	103527	63279	51203	48916	46590	38250	37719	40263	58618	79438	71126	76023	77177	77575	43704	42102	42407
" ""37131"""	Northampton, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	(D)	(D)	0	(D)	(D)	(D)	0	0	0	0	0	0	0	0	(D)	(D)	(D)
" ""37133"""	Onslow, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	3606	8179	9087	12482	13491	16524	17728	16686	18162	18341	17347	18455	18594	17245	16732	15313	14700	14955	15705
" ""37135"""	Orange, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	2951	5735	5812	8488	8624	10872	33835	15328	12316	13015	12684	41270	29002	28390	28251	35071	32326	34646	35607
" ""37137"""	Pamlico, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
" ""37139"""	Pasquotank, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	1962	2013	5105	3433	(D)	(D)	(D)	(D)	(D)
" ""37141"""	Pender, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37143"""	Perquimans, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0
" ""37145"""	Person, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	8765	9783	(D)	12055	8571	9849	7776	3107	2699	5813	9142	11101	13340	13580	11283	12032	4002	6178	6860
" ""37147"""	Pitt, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	55521	50755	46043	48395	47090	60890	65547	66349	54494	54885	65851	80124	83705	92416	84577	83621	83113	83101	97088
" ""37149"""	Polk, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	0	(D)	(D)	(D)	0	0	0	(D)	(D)	(D)	0	0	0	0	0
" ""37151"""	Randolph, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	45905	37693	8465	9273	8500	10282	12129	(D)	(D)	(D)	17190	18117	25925	26621	28327	18466	19040	19300	20207
" ""37153"""	Richmond, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	1223	8140	(D)	(D)	(D)	(D)	1833	1944	2070	1835	1765	1743	1697	1870	2095
" ""37155"""	Robeson, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	9157	7958	922	2824	7131	10855	10858	11686	13781	19152	22222	24719	27287	27737	7731	7659	7715	9801	10002
" ""37157"""	Rockingham, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	720	1793	1973	1904	(D)	(D)	(D)	1521	(D)	1299	(D)	(D)	(D)	(D)	(D)	16189	13207	13385	(D)
" ""37159"""	Rowan, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	85762	112157	116704	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	134900	143253	161443	168185	(D)	(D)	198900	141435
" ""37161"""	Rutherford, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	13108	2436	2268	6865	7348	6790	6692	6990	8035	10013	10120	9668	9688	9745	9926	10032	11946	12008
" ""37163"""	Sampson, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	211	9006	10774	11588	10558	11285	13034	13003	13134	13202	(D)	(D)	15800	16058	16388	16821	17085	10973	3879
" ""37165"""	Scotland, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	3160	3498	5144	4400	3807	3997	3894	3836	3964	4338	4194	4067	3933	3609	2389	2320	2792	2954	(D)
" ""37167"""	Stanly, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	6423	6895	6805	7875	7759	8491	8477	8194	8910	9708	10810	18976	18757	19259	19733	18613	16955	23150	23772
" ""37169"""	Stokes, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
" ""37171"""	Surry, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	586	458	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	40167	42442
" ""37173"""	Swain, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
" ""37175"""	Transylvania, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	0	0	0	0	0	0	0	0	0	0	(D)	(D)	0	0	0	0	(D)
" ""37177"""	Tyrrell, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0
" ""37179"""	Union, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	4211	3261	3748	3531	4420	3953	4262	4975	5717	5702	5325	7485	7030	6354	12699	15917	24701	10357	12298
" ""37181"""	Vance, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	36705	37665	40514	41652	41939	45943	45013	44619	(D)	(D)	(D)	(D)	(D)	(D)	6062	5332	8743	5558	5057
" ""37183"""	Wake, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	478252	516037	607334	641707	717740	877682	947591	952102	919352	1001029	1052663	1061363	1177162	1068173	1130866	1186089	1239013	1355471	1561134
" ""37185"""	Warren, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0	0	0	0
" ""37187"""	Washington, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(D)	(D)	(D)	0	0
" ""37189"""	Watauga, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	1011	4465	5008	5478	5075	4960	4909	11099	13173	15162	15558	16271	18568	19533	20289	18494	24741	24569	26686
" ""37191"""	Wayne, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	11665	11928	14488	16911	21962	24437	23471	23463	24768	24340	28235	30533	31546	32349	31986	33210	35430	37106	38755
" ""37193"""	Wilkes, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
" ""37195"""	Wilson, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	47261	55443	53865	61931	60348	90381	88474	102060	126936	111763	114490	118540	110960	113958	122364	128315	124116
" ""37197"""	Yadkin, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	4042	(D)	(D)	4396	4170	3745	3977	3746	4062	3830	3482	3429
" ""37199"""	Yancey, NC	5.0	CAINC6N	1300.0	55	   Management of companies and enterprises	Thousands of dollars	0	0	0	0	(D)	(D)	(D)	(D)	(D)	0	0	0	0	0	0	0	0	0	0
