GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
" ""37097"""	Iredell, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1934801	2004735	2127654	2309458	2493792	2599597	2754265	2803150	2588010	2681599	2853607	3091766	3196578	3550554	3758672	3991781	3995753	4195622	4439314
" ""37099"""	Jackson, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	267917	277116	285887	313639	344394	371693	388874	380253	346520	338868	335841	329457	333349	360338	378079	395863	411734	437759	465943
" ""37101"""	Johnston, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1036823	1048951	1132319	1211437	1298850	1405794	1587102	1487222	1407924	1449621	1549356	1536391	1592402	1689087	1812260	1911209	2004282	2164037	2313772
" ""37103"""	Jones, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	36298	36344	37310	40519	41412	42134	38854	37781	37982	42862	46934	51058	50514	41573	42475	44714	48190	50450	51052
" ""37105"""	Lee, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	895233	917023	963826	1063553	1120877	1159571	1182166	1167335	1085224	1127248	1031003	1067811	1048641	1095282	1146747	1169956	1226097	1298725	1281740
" ""37107"""	Lenoir, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	721954	718503	743535	783836	811933	790647	818512	827619	796450	796993	856070	936870	960393	989921	1021714	1038397	1109987	1160931	1214210
" ""37109"""	Lincoln, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	545053	562344	573323	593097	631920	693681	766010	751000	663942	679409	687076	739083	775944	820333	871197	945469	992426	1049969	1176721
" ""37111"""	McDowell, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	484821	489478	494545	512127	511557	516425	532014	520112	470919	488057	504161	521578	535352	602006	632642	637489	676184	687812	694772
" ""37113"""	Macon, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	283147	301315	309350	332405	346645	374674	383440	380596	350127	344960	349902	363044	367984	396681	401117	407241	419949	437117	467976
" ""37115"""	Madison, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	106383	101129	106318	112846	109118	115607	117988	119475	116124	115620	110691	111994	112367	120830	123512	126013	130406	140232	152458
" ""37117"""	Martin, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	276261	298000	286642	282604	287795	291660	279375	285695	266859	258336	248687	249768	268962	283471	265567	278887	282926	276174	263173
" ""37119"""	Mecklenburg, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	24740425	25308665	25908505	27432710	29641658	32420635	34539752	34792331	32001930	33414006	35722868	38217922	39870496	43305817	46605866	48987073	51744848	54961571	58108544
" ""37121"""	Mitchell, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	157848	146318	150119	152677	162601	166560	163476	160584	154625	163644	162745	170827	173247	178099	175636	177072	184944	199624	207524
" ""37123"""	Montgomery, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	288437	294549	291292	317539	324512	322578	315807	299688	266089	276689	280533	298389	320415	337009	351618	356987	376008	380614	402909
" ""37125"""	Moore, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	911730	918298	948535	997955	1067395	1115315	1163837	1179699	1146696	1179155	1222846	1279558	1307962	1392385	1429214	1517175	1581296	1677960	1774288
" ""37127"""	Nash, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1350781	1323305	1351773	1406984	1439751	1535824	1617155	1645295	1554590	1561308	1587842	1670320	1661589	1727240	1817765	1767274	1776953	1882158	1967596
" ""37129"""	New Hanover, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	2670413	2657835	2737116	2973016	3345906	3661806	3979233	4020380	3838213	3843026	4005286	4028368	4157925	4451613	4706063	4988047	5300864	5540928	5916723
" ""37131"""	Northampton, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	107541	104204	111886	133438	149131	158027	162098	154547	153131	149423	146017	157245	162294	175438	184304	188736	187957	204642	209030
" ""37133"""	Onslow, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	694115	714776	738655	826465	870511	953613	1031167	1087628	1122919	1174615	1196024	1231171	1269270	1315434	1335345	1356769	1416788	1464313	1560129
" ""37135"""	Orange, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1177225	1130911	1146987	1216212	1274959	1379338	1479073	1489652	1406852	1460053	1480224	1587283	1651464	1786479	1937477	2096339	2173450	2289585	2437474
" ""37137"""	Pamlico, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	48153	51576	52687	57229	60156	67242	70618	74815	72444	73207	78463	80595	79423	86172	87339	87832	89789	91791	97063
" ""37139"""	Pasquotank, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	279426	291720	310185	349861	384972	421952	445589	461821	425720	419127	419030	433593	440587	498631	541194	541064	556070	563073	567560
" ""37141"""	Pender, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	166242	178720	196258	225996	247947	274971	290188	298219	277900	280450	285871	289693	305951	344405	350389	380636	401366	436282	486721
" ""37143"""	Perquimans, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	29843	32745	35207	40724	42904	43133	45923	45211	43369	42665	50675	52992	55210	57843	60196	61855	64240	70240	71659
" ""37145"""	Person, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	339108	366270	394618	393018	391069	402654	383897	368392	339702	346924	349458	375282	382964	397802	416392	434763	438042	452314	453791
" ""37147"""	Pitt, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1550105	1585109	1634633	1719827	1801716	1910210	2074899	2107763	2036484	2105827	2157946	2370022	2386932	2552639	2520677	2634726	2735367	2834548	2970328
" ""37149"""	Polk, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	110461	112835	118707	125228	133026	144837	160903	160027	151811	146459	144769	142983	147058	157321	166655	168222	173387	176843	182767
" ""37151"""	Randolph, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1433570	1407497	1471581	1585167	1618514	1687114	1745678	1684938	1556749	1586645	1551561	1639589	1671210	1731899	1791236	1819351	1857902	1912356	1995827
" ""37153"""	Richmond, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	443662	434120	422455	426786	431309	449495	460353	468176	439429	484346	453126	472803	468432	498438	514180	514359	518512	519722	547570
" ""37155"""	Robeson, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	907172	904540	932043	991162	1024641	1114153	1200875	1204855	1174106	1165806	1148327	1202026	1231467	1265467	1289642	1304582	1332223	1383547	1469866
" ""37157"""	Rockingham, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	963146	973446	978839	994716	1027447	1028649	1042207	1024124	958722	1052450	1038989	1058036	1012446	1055286	1048861	1066443	1037994	1029280	1047889
" ""37159"""	Rowan, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	1499109	1584402	1609697	1719518	1791722	1881010	1864485	1917083	1816753	1727120	1773674	1845806	1777004	1907082	2057239	2103301	2170518	2294061	2378430
" ""37161"""	Rutherford, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	676682	644949	648998	638337	629357	668466	657002	660162	581696	597470	633365	650202	620766	655304	661095	684703	684067	730076	774433
" ""37163"""	Sampson, NC	5.0	CAINC6N	90.0	113-814	  Private nonfarm compensation	Thousands of dollars	393780	414382	436040	476969	482571	526039	583404	573810	525753	524104	527161	536198	546565	560898	585514	602444	626797	651337	672548
