,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
13," ""37025""","Cabarrus, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2498,3326,2821,2837,2601,2754,3280,3068,2621,2078,2618,3301,3422,3391,3295,3908,3721,3076,3868
14," ""37027""","Caldwell, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1966,2017,2003,2315,2413,2867,3805,3044,2228,1509,1608,1698,1768,1761,1700,2011,1915,1590,1979
15," ""37029""","Camden, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2460,3117,2793,2961,2864,3192,4000,3517,2814,2089,2475,2963,3063,3019,2950,3519,3344,2751,3494
16," ""37031""","Carteret, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1809,2142,1878,1951,1844,2018,2484,2263,1888,1475,1831,2288,2367,2346,2281,2714,2586,2134,2692
17," ""37033""","Caswell, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3119,3565,2847,2677,2284,2220,2409,2311,2020,1636,2085,2659,2766,2750,2666,3150,2999,2490,3103
18," ""37035""","Catawba, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2341,2902,2848,3275,3385,4006,5294,4830,4043,3154,3919,4879,5067,5026,4874,5780,5504,4558,5705
19," ""37037""","Chatham, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4518,5810,5358,5838,5775,6578,8421,7565,6238,4790,5871,7219,7488,7415,7206,8562,8145,6735,8480
20," ""37039""","Cherokee, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1350,1549,1495,1685,1728,2022,2655,2684,2442,2036,2715,3574,3690,3628,3553,4255,4046,3321,4239
21," ""37041""","Chowan, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3192,3970,3709,4080,4076,4682,6039,5289,4268,3212,3885,4707,4874,4813,4689,5587,5313,4382,5541
22," ""37043""","Clay, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,153,36,33,36,32,35,46,180,250,270,410,600,623,621,598,709,672,558,691
23," ""37045""","Cleveland, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3171,3988,3199,3024,2593,2542,2783,2832,2591,2168,2839,3704,3858,3845,3715,4374,4172,3468,4309
24," ""37047""","Columbus, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,6913,7510,6356,6371,5825,6145,7305,7133,6322,5169,6696,8648,8972,8889,8633,10251,9766,8077,10155
25," ""37049""","Craven, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4213,4537,4093,4357,4235,4744,5969,5055,3939,2863,3340,3903,4043,3998,3889,4628,4401,3631,4586
26," ""37051""","Cumberland, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4076,4819,4217,4370,4131,4506,5540,5335,4663,3764,4831,6187,6422,6354,6178,7338,6984,5771,7265
27," ""37053""","Currituck, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1076,932,898,1015,1037,1212,1594,1379,1105,828,974,1153,1208,1218,1165,1353,1291,1085,1318
28," ""37055""","Dare, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29," ""37057""","Davidson, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1892,2360,2101,2203,2119,2340,2914,2810,2469,2000,2561,3279,3409,3386,3280,3883,3699,3065,3841
30," ""37059""","Davie, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1092,1291,1100,1100,1017,1077,1292,1335,1219,1020,1332,1742,1810,1800,1745,2063,1963,1623,2037
31," ""37061""","Duplin, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,25340,30120,25844,26282,24398,26133,31548,29002,24427,19123,23977,30057,31133,30749,29961,35682,33946,28023,35390
32," ""37063""","Durham, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,931,1103,1269,1620,1818,2287,3168,2820,2296,1747,2125,2597,2690,2661,2591,3079,2929,2418,3049
33," ""37065""","Edgecombe, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,14266,18111,15457,15660,14455,15404,18490,16097,12888,9618,11509,13816,14319,14155,13776,16388,15598,12881,16252
34," ""37067""","Forsyth, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2975,3912,3176,3048,2656,2656,2974,3098,2863,2412,3209,4247,4391,4334,4229,5042,4797,3955,5009
35," ""37069""","Franklin, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,8095,10101,8603,8688,8006,8511,10194,9585,8232,6555,8354,10622,10990,10853,10579,12611,12002,9898,12517
36," ""37071""","Gaston, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1350,1709,1389,1333,1164,1162,1306,1224,1043,827,1033,1293,1349,1341,1300,1537,1456,1212,1514
37," ""37073""","Gates, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2016,2390,2209,2410,2389,2726,3492,2772,2029,1382,1471,1544,1625,1641,1562,1813,1732,1458,1762
38," ""37075""","Graham, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,134,180,161,166,161,179,225,220,179,132,130,134,150,159,147,160,155,135,150
39," ""37077""","Granville, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3526,3782,3244,3288,3047,3256,3917,3494,2836,2137,2544,3060,3183,3167,3065,3622,3449,2863,3577
40," ""37079""","Greene, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,8703,8992,7866,8150,7707,8408,10342,9116,7389,5583,6773,8236,8529,8425,8206,9773,9294,7673,9693
41," ""37081""","Guilford, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,5924,6876,6260,6730,6601,7445,9448,8181,6509,4833,5682,6723,7005,6975,6744,7954,7586,6311,7839
42," ""37083""","Halifax, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,5874,5880,5367,5770,5669,6398,8129,7068,5658,4222,5064,6087,6303,6226,6065,7223,6874,5668,7166
43," ""37085""","Harnett, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,6109,6928,6238,6629,6435,7191,9044,8568,7377,5874,7486,9534,9861,9726,9491,11323,10764,8870,11248
44," ""37087""","Haywood, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1897,2252,2051,2192,2148,2420,3061,2533,1927,1367,1535,1727,1801,1800,1736,2038,1946,1619,2008
45," ""37089""","Henderson, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,13854,17132,15360,16293,15764,17572,22048,18884,14842,10858,12811,15157,15652,15403,15063,18025,17139,14089,17937
46," ""37091""","Hertford, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,5112,6360,5112,4843,4160,4090,4492,3847,3036,2240,2669,3177,3288,3245,3163,3775,3592,2958,3749
47," ""37093""","Hoke, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,6111,7332,6177,6164,5618,5897,6971,6554,5631,4487,5623,7070,7372,7356,7100,8361,7981,6648,8229
48," ""37095""","Hyde, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3580,4523,4573,5375,5658,6793,9095,8528,7324,5832,7459,9496,9820,9687,9452,11276,10719,8834,11201
49," ""37097""","Iredell, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,6366,7109,6332,6684,6434,7136,8913,8162,6855,5357,6670,8318,8628,8549,8304,9859,9388,7768,9758
50," ""37099""","Jackson, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2038,2662,2263,2273,2089,2214,2639,2340,1903,1445,1736,2104,2191,2176,2109,2497,2379,1972,2465
51," ""37101""","Johnston, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,12472,14784,13463,14481,14191,16017,20319,18144,14888,11381,13912,17046,17683,17502,17017,20215,19244,15910,20005
52," ""37103""","Jones, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,5445,6805,5535,5296,4617,4615,5174,4759,4000,3127,3903,4881,5060,5000,4866,5795,5507,4549,5744
53," ""37105""","Lee, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1757,1945,1821,2002,2005,2305,2976,2705,2248,1735,2138,2641,2736,2709,2633,3127,2977,2458,3103
54," ""37107""","Lenoir, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,7992,8292,8202,9455,9829,11664,15467,13984,11610,8971,11067,13681,14192,14059,13659,16219,15442,12778,16050
55," ""37109""","Lincoln, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1686,2214,1701,1523,1220,1099,1063,1089,997,841,1100,1438,1493,1491,1439,1695,1616,1344,1672
56," ""37111""","McDowell, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2855,3487,3054,3175,3008,3286,4053,3773,3212,2537,3206,4047,4191,4143,4040,4806,4571,3769,4765
57," ""37113""","Macon, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,327,398,476,617,700,887,1239,1069,846,627,721,833,875,880,845,985,943,794,966
58," ""37115""","Madison, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,724,848,775,841,824,932,1188,944,674,441,455,465,480,474,464,554,528,434,550
59," ""37117""","Martin, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4033,4558,4031,4225,4035,4447,5521,5555,5034,4188,5541,7277,7524,7421,7239,8638,8213,6764,8577
60," ""37119""","Mecklenburg, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,15626,19755,18551,20607,20675,23862,30898,27793,23027,17754,22356,27998,28799,28178,27710,33364,31674,25895,33342
61," ""37121""","Mitchell, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,477,610,517,513,471,499,589,597,546,460,592,764,802,813,776,902,863,729,881
62," ""37123""","Montgomery, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1835,2313,2227,2506,2559,2993,3916,3778,3323,2702,3474,4465,4638,4604,4461,5289,5038,4172,5226
63," ""37125""","Moore, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,6158,7555,6170,5957,5230,5279,5970,5454,4572,3566,4433,5522,5730,5677,5515,6545,6232,5160,6480
64," ""37127""","Nash, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,12415,14149,12196,12452,11616,12500,15146,13582,11172,8556,10457,12818,13299,13172,12796,15192,14466,11969,15038
65," ""37129""","New Hanover, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1496,1774,1480,1450,1302,1343,1559,1478,1290,1045,1316,1661,1743,1761,1682,1954,1869,1572,1910
66," ""37131""","Northampton, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,5612,6219,5108,4961,4381,4456,5088,4704,3979,3126,3939,4955,5127,5059,4934,5881,5594,4608,5838
67," ""37133""","Onslow, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4753,5883,4854,4729,4196,4290,4927,4254,3383,2507,2978,3542,3673,3636,3540,4201,4000,3302,4161
68," ""37135""","Orange, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3221,3877,3537,3801,3734,4218,5358,4949,4179,3277,4088,5111,5304,5251,5104,6062,5767,4774,6007
69," ""37137""","Pamlico, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1716,1869,1680,1793,1736,1945,2446,2108,1677,1247,1496,1796,1853,1829,1784,2126,2023,1665,2114
70," ""37139""","Pasquotank, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3196,3778,3149,3105,2795,2894,3374,2913,2322,1729,2055,2459,2550,2527,2451,2913,2771,2290,2886
71," ""37141""","Pender, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,9369,10753,11369,13784,14866,18177,24697,19410,13980,9317,9918,10398,10751,10606,10351,12347,11745,9675,12265
72," ""37143""","Perquimans, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1729,2033,1704,1689,1535,1598,1881,2007,1901,1630,2201,2933,3043,3017,2928,3480,3309,2737,3439
73," ""37145""","Person, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3025,3512,2985,2995,2757,2918,3481,3772,3587,3090,4158,5550,5760,5706,5546,6585,6262,5187,6515
74," ""37147""","Pitt, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,12430,13348,11770,12297,11723,12884,15948,14677,12368,9681,12149,15241,15772,15562,15178,18101,17219,14194,17971
75," ""37149""","Polk, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,1084,1498,1088,903,645,483,328,659,801,795,1163,1657,1723,1710,1657,1962,1869,1549,1943
76," ""37151""","Randolph, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4899,5412,5122,5700,5754,6668,8657,7725,6319,4818,5856,7144,7414,7344,7134,8474,8068,6680,8394
77," ""37153""","Richmond, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2562,2918,2669,2885,2842,3221,4101,3582,2874,2152,2554,3046,3175,3160,3053,3604,3429,2854,3551
78," ""37155""","Robeson, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,14165,15978,12840,12158,10450,10274,11276,10353,8680,6758,8377,10424,10816,10711,10407,12362,11773,9739,12236
79," ""37157""","Rockingham, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3212,3593,3431,3846,3911,4552,5941,4939,3756,2653,2972,3345,3471,3436,3340,3960,3770,3116,3920
80," ""37159""","Rowan, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4815,6208,6003,6801,6969,8175,10731,9387,7549,5659,6764,8119,8430,8365,8118,9619,9162,7595,9513
81," ""37161""","Rutherford, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,422,535,458,463,428,454,546,569,529,448,587,772,803,803,774,906,864,720,892
82," ""37163""","Sampson, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,36014,42916,39477,42818,42320,48084,61382,54557,44422,33665,40686,49422,51276,50791,49353,58588,55771,46160,57985
83," ""37165""","Scotland, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4164,4674,3676,3396,2828,2680,2808,2537,2115,1643,2039,2534,2628,2605,2529,3000,2857,2364,2965
84," ""37167""","Stanly, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2371,2492,3054,4046,4641,5931,8332,6617,4814,3243,3487,3711,3843,3793,3699,4412,4196,3459,4374
85," ""37169""","Stokes, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2595,2611,2156,2092,1860,1897,2174,2017,1720,1366,1662,2043,2159,2199,2082,2388,2284,1944,2315
86," ""37171""","Surry, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4896,5429,4818,5063,4859,5371,6687,6595,5893,4853,6256,8058,8400,8378,8084,9524,9088,7566,9382
87," ""37173""","Swain, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,78,55,119,197,254,347,510,391,271,172,168,155,162,158,151,185,175,143,179
88," ""37175""","Transylvania, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2419,3216,2735,2752,2529,2680,3195,3145,2789,2279,2969,3850,3979,3919,3827,4576,4353,3580,4552
89," ""37177""","Tyrrell, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3909,5052,3853,3430,2719,2412,2296,2199,1916,1544,1962,2497,2594,2582,2500,2955,2818,2341,2921
90," ""37179""","Union, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,8160,9678,9006,9896,9863,11304,14544,13795,11956,9607,12260,15616,16215,16070,15599,18504,17624,14593,18298
91," ""37181""","Vance, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,2437,2742,2245,2166,1907,1926,2176,1970,1625,1247,1521,1871,1939,1921,1866,2217,2112,1746,2198
92," ""37183""","Wake, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,12200,15072,12016,11238,9542,9240,9951,9660,8477,6860,8809,11301,11713,11588,11276,13410,12764,10551,13284
93," ""37185""","Warren, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,4770,5945,4716,4410,3719,3586,3840,3207,2467,1767,2031,2340,2422,2401,2335,2778,2645,2183,2755
94," ""37187""","Washington, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3338,3860,3343,3430,3212,3471,4228,3775,3094,2363,2857,3473,3613,3592,3478,4115,3916,3255,4063
95," ""37189""","Watauga, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,980,1115,960,979,916,983,1198,1324,1286,1124,1528,2057,2138,2124,2057,2432,2320,1926,2405
96," ""37191""","Wayne, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,20779,24402,22301,24112,23705,26835,34148,29102,22826,16692,19631,23120,23941,23639,23036,27442,26109,21539,27220
97," ""37193""","Wilkes, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,6254,7843,6539,6455,5809,6019,7023,6234,5082,3860,4653,5634,5866,5837,5648,6671,6358,5289,6583
98," ""37195""","Wilson, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,11336,12232,12938,15686,16925,20698,28121,25908,21840,17096,21478,26967,27892,27502,26840,32031,30460,25095,31811
99," ""37197""","Yadkin, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,3853,4620,4136,4370,4224,4700,5881,4998,3895,2824,3255,3775,3924,3893,3776,4477,4261,3531,4421
100," ""37199""","Yancey, NC",5.0,CAINC6N,81.0,111-112, Farm compensation,Thousands of dollars,246,287,350,464,528,674,945,814,645,481,563,658,690,691,665,777,739,621,756
