,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
24," ""37047""","Columbus, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,20196,21048,20298,20918,26136,22198,24202,20056,16294,17845,13690,14865,15718,16795,17078,19793,21296,25068
25," ""37049""","Craven, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,78260,62396,83549,74142,77583,79475,85817,74349,66362,64650,63631,61303,58936,62745,62683,66626,67284,69110
26," ""37051""","Cumberland, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,165972,239215,242394,204491,254890,281075,317298,268827,252469,255825,259749,259248,264711,243430,254777,252492,278964,372834
27," ""37053""","Currituck, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,13914,14697,19892,22653,24220,25552,22197,17502,13797,13408,13061,13200,13490,15425,16873,19007,21647,25334
28," ""37055""","Dare, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,49717,55441,60636,67355,74127,73273,64951,56551,45265,40015,40834,43380,45409,47601,54822,58721,64648,59131
29," ""37057""","Davidson, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,79552,76860,82661,89052,91930,103423,107145,97242,77424,70969,69936,69891,70421,74647,84411,93515,102350,114399
30," ""37059""","Davie, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,19708,18599,18774,21292,21784,28095,28808,27047,20676,22399,21416,20883,22042,26881,29211,32139,33568,39180
31," ""37061""","Duplin, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,17790,17372,17273,18842,21095,21905,24399,24551,18957,21135,(D),24312,25107,24548,25423,26999,30727,31475
32," ""37063""","Durham, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,268391,246214,250818,268832,257175,287630,331040,353680,302244,262182,267226,255392,244850,268609,288541,318907,338439,370966
33," ""37065""","Edgecombe, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,100201,85665,84409,84740,64845,63340,42582,41995,38614,36285,36989,39687,36221,38561,26817,28791,30455,30585
34," ""37067""","Forsyth, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,369288,339767,335207,345391,373972,401884,426794,411787,352312,323895,310068,316688,305023,317087,346033,390743,403503,427795
35," ""37069""","Franklin, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,31128,29779,30958,36125,38340,45384,53393,50933,42490,38547,36399,36174,37912,43678,41599,48279,56393,62037
36," ""37071""","Gaston, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,130071,120664,125497,133765,145945,161019,172407,169776,141849,123764,119184,132119,121181,131416,143913,167277,184301,219575
37," ""37073""","Gates, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,(D),47,121,186,308,364,386,465,500,535,(D),979,(D),(D),(D),(D),(D),(D)
38," ""37075""","Graham, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,16539,13519,(D),14295,15301,19224,23634,21017,15783,14663,16890,20138,17220,20630,30252,22468,23194,26925
39," ""37077""","Granville, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,23661,24587,22897,26947,29248,37819,37516,30703,31747,35023,30428,28242,28976,33442,37827,45158,48669,57945
40," ""37079""","Greene, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,7522,7714,8173,9499,9508,10175,11505,18974,15169,10801,10619,10781,9540,9679,10520,11642,12265,13516
41," ""37081""","Guilford, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,603860,579257,578572,633959,653897,697645,740674,712385,572601,509246,519028,510186,544866,591743,651730,697783,782339,841814
42," ""37083""","Halifax, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,16880,17905,18074,21521,20835,24649,24083,24616,23149,19356,21503,18360,23013,24187,27307,26986,28804,32813
43," ""37085""","Harnett, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,58729,62034,61465,69986,77415,91521,95962,84521,69847,66401,63606,69665,73951,81253,86554,89842,99534,99556
44," ""37087""","Haywood, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,31564,32800,34594,36907,41999,46746,56906,53095,39320,33763,31063,28257,29184,31847,35275,38833,42499,43821
45," ""37089""","Henderson, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,84115,84885,93975,98112,100857,114130,136797,121539,83896,71050,69067,72213,77705,82986,91779,98731,102630,113018
46," ""37091""","Hertford, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,14381,13524,15736,18805,19862,18011,20553,21603,15211,19853,18252,21550,21241,22511,17619,16415,19892,22358
47," ""37093""","Hoke, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,8739,7500,8114,8276,10920,12306,13424,13346,12246,11329,12881,13508,12624,13390,12478,13690,24092,19156
48," ""37095""","Hyde, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,3137,2911,2854,4032,3258,2706,3022,3731,3288,3105,5605,6951,6943,7809,4410,4606,4677,4695
49," ""37097""","Iredell, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,144618,139288,135709,149628,158534,175276,210709,213268,163833,154511,156622,155779,173378,214704,230601,263691,307285,283966
50," ""37099""","Jackson, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,32988,30202,32713,35867,42067,49423,51461,48565,32079,28521,24246,24126,22297,26425,28606,25845,28448,28458
51," ""37101""","Johnston, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,105710,102975,103260,121213,148249,174785,196159,170309,125582,114659,114627,153015,144404,155051,183752,184143,203878,226639
52," ""37103""","Jones, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,3435,2915,3705,4217,3928,4091,4505,3852,2958,3555,4885,5279,4540,4001,4141,4476,5206,6075
53," ""37105""","Lee, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,44740,40774,50120,52410,55158,57113,59173,57564,49118,48239,47219,45356,49360,51318,59558,68332,71829,76493
54," ""37107""","Lenoir, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,66194,64816,72049,68351,71056,71114,77714,80055,69711,69037,73307,84904,92332,91817,96848,101253,108316,107405
55," ""37109""","Lincoln, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,49340,53394,50934,52476,61056,78010,94525,89887,80590,70241,68316,75244,82744,93085,102104,108190,109401,(D)
56," ""37111""","McDowell, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,26157,26068,25691,26259,29051,30973,32555,31023,31532,22650,22901,24671,21513,22411,22942,24595,26332,25121
57," ""37113""","Macon, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,40005,41651,41212,47906,51087,58617,59786,51781,39399,34038,29477,29737,26973,32177,35532,37326,36387,39724
58," ""37115""","Madison, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,16972,8952,5840,6919,8113,11343,12484,11578,(D),(D),5475,4788,5278,5749,6900,8241,9535,10773
59," ""37117""","Martin, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,14282,13823,14238,13787,14739,14738,17093,18132,15106,14784,13105,10580,12862,17500,11444,10848,10722,10805
60," ""37119""","Mecklenburg, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,1597304,1618211,1621517,1718708,1885527,2157562,2283110,2196414,1763610,1582065,1674313,1878295,1970903,2171630,2414846,2718422,2725648,2853652
61," ""37121""","Mitchell, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,9784,8721,7362,7429,9091,12949,12411,9313,(D),9795,8921,(D),(D),(D),(D),(D),11014,11815
62," ""37123""","Montgomery, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,23160,22492,19786,18091,19393,19603,19044,17350,13239,12967,12564,14548,16899,18891,22434,22435,25087,27862
63," ""37125""","Moore, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,67748,64050,64964,77451,92831,96428,99037,87597,72863,69783,67026,63671,65320,77663,81475,82321,91958,99900
64," ""37127""","Nash, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,63960,64458,73400,80371,95694,98955,110148,105847,91477,85591,87263,95821,91367,91954,107920,112407,124898,133912
65," ""37129""","New Hanover, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,298986,257292,267877,301163,355871,427678,493688,441208,381784,395119,406976,258609,282378,310611,326608,370766,378265,518523
66," ""37131""","Northampton, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,9551,9625,11094,10609,9252,7993,11692,9565,10724,9589,9339,11330,9749,10276,12609,13384,16293,11614
67," ""37133""","Onslow, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,85749,82584,81824,91393,103384,116356,125218,122606,122053,129278,119141,122814,122914,124698,112928,102623,100147,109263
68," ""37135""","Orange, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,76866,72113,72746,76618,91339,95659,96738,102453,82055,71415,67073,64232,72282,82264,94344,108050,119079,137573
69," ""37137""","Pamlico, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,6752,7223,7652,8340,8318,10633,10969,8403,7057,7024,7748,8521,7295,7087,7045,7377,8333,8189
70," ""37139""","Pasquotank, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,18727,19027,19713,22658,28208,32782,31934,29207,22129,19610,16750,19478,19691,20164,22253,26287,26719,26066
71," ""37141""","Pender, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,17495,17864,22443,31252,37529,40156,36509,32584,25793,27203,27300,32366,37767,43914,47490,51002,52303,57080
72," ""37143""","Perquimans, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,2427,2488,2819,3555,4078,5545,6796,5707,4563,4190,3626,3914,2881,3374,3607,4642,4005,5729
73," ""37145""","Person, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,18677,18068,19825,20722,20461,25715,25647,24933,27926,23821,21765,25889,25597,27035,32275,35114,35300,38509
74," ""37147""","Pitt, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,140560,110205,114110,126247,146890,162160,175528,160369,133780,123603,105248,112146,111700,123840,176710,181627,178118,209959
75," ""37149""","Polk, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,13979,12186,12669,15312,14176,13829,16122,16516,11662,10184,6069,5500,5667,7903,12111,16017,9328,9001
76," ""37151""","Randolph, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,123873,99758,127121,137578,150744,155559,156718,147627,129880,132913,83621,91066,93527,98347,111955,117678,127309,130197
77," ""37153""","Richmond, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,55808,43715,22873,18931,19005,22493,23192,24676,25426,63992,26089,23333,25770,39104,45942,42836,34799,32235
78," ""37155""","Robeson, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,63152,63402,64510,67162,71375,76310,84873,74075,62696,58961,53714,53493,50103,56661,62792,66594,67838,72721
79," ""37157""","Rockingham, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,75045,59859,58842,63171,78894,80678,83114,70094,57256,53695,52451,51921,57416,62365,71280,76861,69576,72090
80," ""37159""","Rowan, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,85944,79079,82276,82882,94438,98767,114228,133941,103950,91972,100573,99467,102276,112555,123140,135523,153035,174884
81," ""37161""","Rutherford, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,44210,41942,39596,43997,45870,49952,51070,48462,32853,28208,25868,28872,27930,34456,38319,53782,53051,66876
82," ""37163""","Sampson, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,26640,30554,28124,33904,37787,32114,34943,37143,33117,33651,31520,30438,30767,30357,31111,38734,49437,56723
83," ""37165""","Scotland, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,19754,17027,21868,16204,21574,24376,24068,25115,19715,17085,15856,14694,14914,18383,18102,17778,18214,18537
84," ""37167""","Stanly, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,40958,37826,37779,43316,51599,48668,56589,53931,49929,41007,37950,40521,47795,51047,55872,60800,66542,72330
85," ""37169""","Stokes, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,29422,27557,21535,24038,27481,28297,25763,23573,21818,18055,19265,18512,18193,19251,21557,25300,30801,34189
86," ""37171""","Surry, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,152772,143780,144425,159649,165818,176667,167961,174138,165544,151646,152644,163822,160575,170746,155940,181172,219769,255907
87," ""37173""","Swain, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,(D),(D),(D),(D),7594,8735,(D),11359,11888,13839,(D),(D),(D),(D),10355,(D),(D),10821
88," ""37175""","Transylvania, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,27637,26666,23706,25289,28376,30820,35298,33750,23219,17804,17098,15676,15155,17871,21609,23853,26780,27480
89," ""37177""","Tyrrell, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,494,(D),(D),544,533,654,582,1023,(D),(D),(D),1475,1543,1656,1691,1790,2017,2274
90," ""37179""","Union, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,354637,332564,328302,352882,394839,448810,484445,423344,313809,275683,267652,281844,306981,347170,398181,452904,493994,515412
91," ""37181""","Vance, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,20076,20087,20637,22055,23565,26981,27174,24171,18685,18071,17847,17430,19674,18352,18272,20613,19492,20883
92," ""37183""","Wake, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,1361719,1275024,1262452,1390902,1514232,1727963,1866182,1795731,1442485,1397817,1449698,1561557,1625742,1797403,1987111,2166388,2422243,2710751
93," ""37185""","Warren, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,6132,4926,8903,12359,9266,7575,5417,5014,4892,3970,3067,3354,3935,3832,2902,3393,3156,3397
94," ""37187""","Washington, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,3081,1933,1658,1867,2366,2488,2342,1652,1398,1205,1493,1508,1218,1271,(D),1329,1266,(D)
95," ""37189""","Watauga, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,38140,41411,42813,47668,52844,63983,72967,70862,51848,42897,39835,39529,42377,45263,47883,47912,52033,55310
96," ""37191""","Wayne, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,108952,120428,78734,83293,89838,96197,104367,99221,86885,85287,133420,183871,131479,79927,86893,88239,97874,111813
97," ""37193""","Wilkes, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,31849,31566,30690,34208,38634,38645,40769,60089,49925,47771,45929,24426,21379,24304,27333,31275,31973,34029
98," ""37195""","Wilson, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,141563,137690,134456,148270,160208,173525,191009,187244,152113,158441,153403,145774,149495,148293,158908,168467,184816,192942
99," ""37197""","Yadkin, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,24810,24142,21375,25267,27472,29961,34058,31884,28316,25096,28880,27662,31955,31688,32883,35744,37543,42252
100," ""37199""","Yancey, NC",5.0,CAINC6N,400.0,23,   Construction,Thousands of dollars,11701,11921,11635,15109,18188,21678,23904,22130,19024,17600,16444,16044,15447,18443,17145,18253,17127,18532
