,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
0," ""37000""",North Carolina,5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,132002644,133601815,136786159,144742427,152363869,163308232,173894615,177813382,169548458,173519379,179966208,187090787,192266678,201605023,212899864,221474327,232229403,245399095
1," ""37001""","Alamance, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,1900777,1899681,1877409,1968535,2006594,2117454,2194448,2239104,2027594,2062643,2165125,2252982,2289096,2326897,2395905,2559327,2680118,2812734
2," ""37003""","Alexander, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,268031,265807,272810,293845,294384,306238,315887,309739,274610,276805,280590,284941,291862,304329,309612,321524,340701,347927
3," ""37005""","Alleghany, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,89847,88337,83887,90295,95699,99654,99417,97821,91742,91545,93648,91009,97035,100560,103198,105066,107198,110320
4," ""37007""","Anson, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,225329,228138,227622,242151,248723,254134,264785,270798,245207,253252,258037,258502,254757,266171,267130,266873,266099,276883
5," ""37009""","Ashe, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,202754,213579,213603,223392,230833,242808,257020,260879,242116,242125,238958,247277,248993,251615,252178,269304,285808,293742
6," ""37011""","Avery, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,157197,161337,170078,178774,186654,198297,214904,213326,201970,196634,198670,202533,206544,216780,223732,234114,244534,254309
7," ""37013""","Beaufort, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,465040,469614,477810,504098,520442,550432,577339,584437,569513,573056,602355,597608,589809,603988,622993,644083,650683,660074
8," ""37015""","Bertie, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,159609,164792,161058,167599,176429,185014,195605,204800,207816,203105,199010,198463,197765,208501,215939,215055,215204,214517
9," ""37017""","Bladen, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,336631,347671,358446,362920,371067,386685,408958,409006,413625,415409,417529,427588,430638,440530,478571,494880,509147,525988
10," ""37019""","Brunswick, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,684192,646388,708504,793568,846145,923539,995739,1038150,1011992,1027199,1027342,1072883,1122701,1173997,1233714,1284694,1370394,1436764
11," ""37021""","Buncombe, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,3245004,3258771,3388661,3577543,3772620,4051075,4324465,4438317,4250551,4312748,4425821,4622758,4788506,5048809,5407626,5687750,5964993,6326537
12," ""37023""","Burke, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,1017969,1021587,1014857,1074802,1076002,1103229,1107189,1109377,980627,985286,1017025,1055820,1077554,1099580,1128951,1144185,1172092,1202744
13," ""37025""","Cabarrus, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,1925888,2025585,2012825,2117913,2284483,2452351,2618921,2629307,2427418,2355723,2343193,2473221,2613060,2731588,2944664,3257677,3520369,3457870
14," ""37027""","Caldwell, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,924068,921763,909685,932366,904196,904130,898977,888304,833016,827162,830980,818992,825669,837573,895256,955808,1041768,1165876
15," ""37029""","Camden, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,36239,39699,42205,49586,57996,77489,83333,84640,85248,90899,75381,66745,57791,54684,62998,58509,54139,52636
16," ""37031""","Carteret, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,524803,539811,571494,605661,636843,680352,710160,735877,710461,708056,704360,735192,750075,778342,810501,843135,896585,934093
17," ""37033""","Caswell, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,90880,89416,89358,91250,92714,97586,102989,106289,105793,106677,107752,102968,103900,104914,109778,109446,115450,122103
18," ""37035""","Catawba, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,2946983,2833375,2748794,2892721,2962187,3180973,3266859,3219330,2902916,2977934,3128335,3176553,3245259,3387580,3650473,3786719,4038533,4203949
19," ""37037""","Chatham, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,445461,451550,461581,503525,517242,553487,561078,556372,510715,515579,515911,506031,523833,538688,552378,579115,613199,631841
20," ""37039""","Cherokee, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,218761,215118,210741,221192,237772,249362,253803,260851,247986,249442,250539,254250,252121,258424,272540,279232,295673,307213
21," ""37041""","Chowan, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,144690,145375,154834,163944,170167,179727,181361,176352,167116,162106,164446,167627,169227,175029,180185,179829,188155,197293
22," ""37043""","Clay, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,41981,44277,45862,50197,53977,59019,63871,61348,55225,56537,56711,58998,59666,63157,64029,65217,65721,71309
23," ""37045""","Cleveland, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,1038847,1031554,1057765,1106295,1148025,1187303,1228716,1227876,1109580,1113981,1194031,1230744,1254756,1304339,1343723,1430002,1493676,1558981
24," ""37047""","Columbus, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,482567,485604,488948,507905,521681,532932,552369,563760,541802,551198,548856,559972,585397,574098,574221,593609,584292,604978
25," ""37049""","Craven, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,1461749,1470467,1569033,1687561,1784529,1863853,2006844,2036845,2043535,2082694,2096388,2150538,2122024,2181189,2239455,2268285,2228899,2308026
26," ""37051""","Cumberland, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,4728672,5143931,5460292,5785460,6341566,6718430,7268445,7815770,8062330,8329842,8589478,8534711,8409431,8330432,8517810,8542471,8819692,9106121
27," ""37053""","Currituck, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,100936,114468,130798,141313,148872,160928,181741,181918,177533,183367,211925,211361,227498,241502,256729,244194,261109,290977
28," ""37055""","Dare, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,428011,472304,515572,552344,571273,594933,610579,608499,572866,568608,574260,603628,623549,638068,674054,690852,714443,739455
29," ""37057""","Davidson, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,1365835,1361215,1361393,1403727,1424563,1478687,1485313,1462971,1371634,1450973,1488882,1536958,1588213,1654759,1748739,1839031,1937592,2018838
30," ""37059""","Davie, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,298967,299424,299652,312424,320953,349318,367136,361199,323369,323363,330433,335123,363071,394913,435422,466879,503727,525281
31," ""37061""","Duplin, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,453389,471123,469782,488727,484552,499519,544322,601813,580626,594739,619262,637693,648465,668480,680343,705799,701417,724418
32," ""37063""","Durham, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,8562507,8374735,8506537,9129450,9452782,10359002,11496644,11890265,11791439,12095965,11829425,12381063,12815408,13686036,13778899,14003799,14690219,15634747
33," ""37065""","Edgecombe, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,718312,716519,723555,754847,747577,758123,761467,750225,725260,707771,696560,699542,634659,622527,627267,645044,650887,663716
34," ""37067""","Forsyth, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,6703877,6746307,6945857,7277725,7475760,7820027,8187800,8381056,7992549,8117505,8393902,8716830,8696582,9370093,9788306,9790028,10406091,10555330
35," ""37069""","Franklin, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,301749,310625,324749,351102,387566,424715,467213,450839,444455,450705,443373,441152,451970,489090,507919,525438,564467,614738
36," ""37071""","Gaston, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,2202650,2208900,2216883,2352702,2376876,2471386,2551843,2571844,2360242,2413441,2497856,2570930,2683957,2804113,2960959,2969252,3141993,3385048
37," ""37073""","Gates, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,42344,43902,44195,46383,47597,49736,50085,51819,50922,48340,46079,46955,46727,50085,52676,54269,55357,58597
38," ""37075""","Graham, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,60009,60319,63035,64585,68163,74522,79947,80404,71649,72534,73201,74716,75523,74547,77644,71037,77762,83676
39," ""37077""","Granville, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,609460,642407,650004,651659,679647,736793,791012,813987,794953,803066,835290,864117,870722,885115,923049,972927,1022110,1030280
40," ""37079""","Greene, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,100158,101649,102804,106602,107587,120318,134755,147764,142349,137919,134382,136251,135243,138699,146454,154921,164090,170802
41," ""37081""","Guilford, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,9778745,9753749,9966366,10374534,10786759,11431127,11976425,12226613,11412039,11532515,12027926,12499043,12863902,13344854,14026861,14138350,14823029,15251717
42," ""37083""","Halifax, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,477473,481399,492564,509174,522011,554125,562826,570500,550965,557688,568237,571236,577086,568724,574066,580440,589704,608432
43," ""37085""","Harnett, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,592746,605331,628510,682305,710208,760504,797680,801369,750256,744316,744474,772764,805154,841092,883204,947160,1001515,1039140
44," ""37087""","Haywood, NC",5.0,CAINC6N,5.0,..., Wages and salaries,Thousands of dollars,454712,470108,479862,506861,522205,557174,604128,589061,564180,578749,581916,602865,606166,620556,640841,664275,681626,718556
