,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
31," ""37061""","Duplin, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,124344,128577,141130,153495,162160,163799,168642,172755,174246,173039,171942,171283,177656,176485,186276,185963,191791,198875,201587
32," ""37063""","Durham, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,898649,952621,1024619,1078262,1136202,1231399,1306777,1280122,1344183,1446976,1472493,1504279,1554912,1595644,1678857,1735884,1818133,1917855,2020550
33," ""37065""","Edgecombe, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,204743,207436,212341,221329,227067,230988,240942,244548,252848,256154,246267,240060,230257,219250,219122,224128,233368,259969,282451
34," ""37067""","Forsyth, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,768523,788733,829947,871612,914210,974587,1042249,1084909,1120867,1157663,1138977,1144424,1167459,1178805,1221333,1233758,1275981,1330393,1354459
35," ""37069""","Franklin, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,90221,92602,96924,101409,110199,113259,121729,128758,128692,130607,127048,126616,129734,130945,136115,136995,140621,146291,149658
36," ""37071""","Gaston, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,392762,406024,423814,444969,441446,466471,490959,523793,539111,543006,530710,528195,530208,529064,559528,578161,608239,640038,663537
37," ""37073""","Gates, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,25153,25620,26199,27047,26909,28744,30544,31439,30825,27410,26526,26085,25912,25650,26313,25338,25727,27998,28847
38," ""37075""","Graham, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,19161,19108,19644,20159,21651,22469,23571,24017,24033,24587,23983,23644,24415,24664,25891,25307,26739,28179,30408
39," ""37077""","Granville, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,329219,337284,349918,366292,385412,410247,451195,483744,492239,497069,530665,548163,558610,555389,573120,568994,588292,608125,627733
40," ""37079""","Greene, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,53990,55200,58637,60695,65029,78774,87496,93674,92747,93778,91139,89623,93945,93135,94947,99226,103825,108351,111683
41," ""37081""","Guilford, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,1382860,1424743,1497656,1590631,1710681,1799854,1924077,2016355,2022491,2039363,2028481,2045335,2059761,2041741,2114023,2134434,2210733,2327961,2383502
42," ""37083""","Halifax, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,199604,198521,207209,217019,221326,231237,240237,244263,236086,233827,232704,233670,230557,222302,226161,223462,231300,240426,241785
43," ""37085""","Harnett, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,193546,198453,208519,218343,228569,244466,270508,286807,285938,286425,282708,287616,313900,308934,316077,326074,340613,355638,370484
44," ""37087""","Haywood, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,142960,151006,157089,169347,175083,188182,196231,198693,205977,210482,212594,201917,197309,177418,153594,152992,158522,167297,173384
45," ""37089""","Henderson, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,210451,219628,229028,237554,251227,266776,283766,286875,293103,299413,298279,298585,305831,313012,329608,351254,368849,388983,401684
46," ""37091""","Hertford, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,65148,67284,68680,70507,72914,75670,77730,80189,80974,82195,80007,80597,80730,77658,115399,113564,118384,120601,119877
47," ""37093""","Hoke, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,82319,82688,86256,92017,95474,107377,112506,127257,123398,115583,109693,109095,113320,111919,140598,147339,146247,156654,165367
48," ""37095""","Hyde, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,30016,30380,30805,31926,32356,33803,35419,37455,35596,36770,35875,34741,34467,33972,34957,35380,35585,36072,38305
49," ""37097""","Iredell, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,302787,317063,342186,369299,393412,417335,452912,471080,477529,473904,472372,473294,480904,479634,499332,509984,535450,566087,594047
50," ""37099""","Jackson, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,193568,203417,213828,227450,246281,266579,285552,297342,288903,294982,298598,321769,351340,357504,402457,447031,481311,471537,506240
51," ""37101""","Johnston, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,261788,281981,308474,334200,360140,402579,431202,454588,477866,487051,477383,481128,487158,497524,522378,538490,572559,612409,647665
52," ""37103""","Jones, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,19575,20230,21853,23119,23942,24862,25729,26705,27114,25731,24637,24333,24881,28328,31165,32331,31604,33093,32548
53," ""37105""","Lee, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,121861,125351,130563,137601,145540,150180,159258,167567,169836,172574,170567,170729,172542,172659,182403,186943,196795,205168,210010
54," ""37107""","Lenoir, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,263917,266206,276295,289516,298826,310792,326531,334153,331300,331182,324371,325200,323536,311687,320915,325795,338383,348271,353536
55," ""37109""","Lincoln, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,128114,134815,144004,154449,163001,174090,186110,194057,199128,201858,196908,198969,202905,202970,211001,224449,233031,244854,257323
56," ""37111""","McDowell, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,94949,96673,99751,105302,109471,114541,122467,130076,124464,127844,121607,122311,125653,124738,131003,133796,138972,143828,150488
57," ""37113""","Macon, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,60009,62217,65959,70184,75241,78167,83807,88494,89376,91690,92362,93723,92114,90304,94750,96968,102495,107341,109384
58," ""37115""","Madison, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,34470,34962,36121,37780,39470,40950,43255,44119,46364,46431,45026,43735,46392,46412,47460,48020,49171,51896,54155
59," ""37117""","Martin, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,65935,66886,68677,71098,73530,74774,79269,82329,79397,78549,76289,73684,73139,71649,76952,76732,78712,82497,83927
60," ""37119""","Mecklenburg, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,2688442,2866127,3014793,3252999,3557611,3800438,4121373,4430135,4672365,4799146,4906257,5163667,5476714,5644663,6154959,6121668,6500048,6775275,7023482
61," ""37121""","Mitchell, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,45416,47530,48707,50546,51958,52741,54108,57286,56938,57655,55125,53311,53128,51772,50551,49732,51182,52299,51598
62," ""37123""","Montgomery, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,68589,69434,71521,76198,81477,85689,89567,92485,90472,88300,86246,84541,86059,84967,89021,91895,94362,97741,96750
63," ""37125""","Moore, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,163867,165337,173723,185917,196240,208234,220502,230413,232025,238322,232989,233526,239390,240545,250542,252389,259746,277579,291505
64," ""37127""","Nash, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,245234,255986,267218,274934,289324,305580,322974,326382,330638,337778,340154,336041,346509,346909,355833,363658,373775,389253,396347
65," ""37129""","New Hanover, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,727708,785095,857160,904032,933796,986179,1055494,1095525,1122863,1135204,1148997,1166713,1219621,1254878,1317196,1378420,1453127,1566476,1633446
66," ""37131""","Northampton, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,56614,57371,60213,61890,65322,67551,71313,72134,67216,63003,61042,60137,59790,57934,59060,59954,61946,61694,63363
67," ""37133""","Onslow, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,1891905,1899837,2211996,2553280,2845511,3008108,3429274,3954630,4443869,4791666,4864240,4801823,4639430,4575265,4517573,4952386,4749901,4940624,5006097
68," ""37135""","Orange, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,1504542,1605228,1700842,1836865,1877076,2033374,2209104,2343644,2472847,2536316,2586365,2685446,2847373,2875262,2959912,3099579,3210211,3519293,3686883
69," ""37137""","Pamlico, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,32857,33179,34829,36442,37381,39679,42633,44015,45323,46406,45191,44433,44664,43919,46327,46842,48951,51556,52556
70," ""37139""","Pasquotank, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,254037,264831,284862,301149,323565,352865,377469,383599,378270,390988,389387,392634,387786,339518,336132,338308,347068,364249,374132
71," ""37141""","Pender, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,91331,94386,100600,104483,111583,116201,124257,132871,133483,134587,129607,139123,143094,144936,153258,159261,164543,175452,182419
72," ""37143""","Perquimans, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,25713,26074,27418,29215,30879,31690,32832,33671,33663,32558,31577,31268,31396,31036,32911,33465,34214,35916,37843
73," ""37145""","Person, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,83257,82683,86631,91656,94633,99655,103770,104281,104604,104969,100509,99338,99338,97343,99968,100450,102360,106173,109242
74," ""37147""","Pitt, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,875521,903423,963467,1042851,1136614,1223461,1312534,1401098,1435494,1491536,1509469,1563079,1621260,1616790,1820350,1825153,1908750,1997598,2084229
75," ""37149""","Polk, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,30692,32064,34109,37365,37921,40762,42132,44739,44045,44840,42953,43297,44284,42332,44296,50956,52013,55238,57169
76," ""37151""","Randolph, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,230514,244034,249602,262191,280365,295768,316523,327776,330667,337767,327434,322305,326549,323906,328819,330277,344158,360939,368462
77," ""37153""","Richmond, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,118391,118029,121505,128781,133804,141748,150522,156690,150111,149440,145976,145615,148641,145307,154080,157402,163914,170622,173770
78," ""37155""","Robeson, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,312091,325061,343534,361230,387283,402539,425490,441666,445421,447023,441740,439813,447491,442234,459750,465147,484646,506396,516226
79," ""37157""","Rockingham, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,186993,186707,194563,204330,208210,216890,225023,230089,231277,228385,219842,217895,218948,215706,219273,217079,221080,226350,231207
80," ""37159""","Rowan, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,359823,361767,384180,410358,453110,490712,527620,561306,571929,550013,539318,545226,562046,569693,594833,622386,649259,675922,698459
81," ""37161""","Rutherford, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,128622,132815,136903,140780,147302,154617,163986,170340,174840,175233,170459,170177,169617,168520,175088,176685,182340,190910,198634
82," ""37163""","Sampson, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,147605,154256,165193,175391,186646,195900,206131,214210,217619,225222,222453,220168,221365,216619,221615,223541,229588,242520,246679
83," ""37165""","Scotland, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,81836,84544,93260,100191,104988,112791,119326,124961,125396,125779,125391,121500,122527,120755,125007,126654,133389,139849,144056
84," ""37167""","Stanly, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,130628,136161,142442,152067,160880,169646,179712,186571,188015,189950,184371,183436,181130,181928,190223,251948,262141,271063,273472
85," ""37169""","Stokes, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,69912,71992,74875,78286,81303,84826,88853,90767,92444,93062,94018,92798,92919,90637,93982,94233,96918,102264,106428
86," ""37171""","Surry, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,180234,184723,191607,204804,214792,224924,235146,243716,244637,242023,242848,236429,236836,232326,247240,252722,263186,276375,286448
87," ""37173""","Swain, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,73011,78339,87320,94674,99373,103751,108817,113399,118796,120978,121299,123296,126161,132822,142631,150355,157448,169491,180722
88," ""37175""","Transylvania, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,55732,58053,57748,60268,63065,66919,70598,73809,75322,76889,75354,76689,78047,78587,80746,82621,84560,90305,94763
89," ""37177""","Tyrrell, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,15392,15952,16581,17318,18798,20149,21266,22789,23982,23265,22599,22062,22197,21952,22391,23145,24200,24675,25121
90," ""37179""","Union, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,260138,286496,321323,357304,392599,437614,493170,538677,548826,544110,535625,549035,564856,576031,525693,570392,594812,634041,667993
91," ""37181""","Vance, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,123123,125489,129465,131738,136889,142250,149963,151583,150589,144289,138418,132883,136030,133808,139435,139330,140685,142784,141964
92," ""37183""","Wake, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,3530596,3675871,3837471,4153931,4511721,4440756,4847720,5102216,5109451,5217887,5173706,5164997,5325085,5424452,5717638,5869799,6124709,6456117,6706380
93," ""37185""","Warren, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,52474,53902,54044,55747,58371,60324,65296,68905,72205,71249,67629,65304,66120,66117,67744,68474,68476,68970,70994
94," ""37187""","Washington, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,43748,45236,46339,49359,50353,50920,51985,53570,52991,53396,50027,48548,49538,47621,39678,39398,40324,41250,41627
95," ""37189""","Watauga, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,223622,223085,233303,247919,265373,279610,302588,313044,334429,345102,341941,335979,345237,340463,360809,367772,385311,403783,422838
96," ""37191""","Wayne, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,616463,631472,663307,698308,716665,736019,771390,802564,815918,858231,869185,878709,876572,871312,866671,880734,922643,968369,1014092
97," ""37193""","Wilkes, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,169905,174514,183692,189478,201881,211453,216617,225354,222985,225798,224473,219328,221301,220821,230323,231940,242476,205757,211280
98," ""37195""","Wilson, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,249222,254686,267347,283235,307684,325195,331663,342639,346866,351374,353843,354207,350154,285781,284518,289038,296256,305744,307419
99," ""37197""","Yadkin, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,59930,60805,63125,67383,67823,71716,76392,78462,80539,79698,77314,75802,75356,75265,78902,80347,83718,88040,93401
100," ""37199""","Yancey, NC",5.0,CAINC6N,2000.0,...,  Government and government enterprises,Thousands of dollars,31811,32905,33378,35318,36593,38880,39923,42767,42039,43069,42119,41528,40990,40595,42618,50257,52336,52838,55975
