,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
27,37053,"Currituck, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,33095,34989,45400,55047,62247,57197,44399,27623,26864,29820,40171,47512,44864,46899,46471,47173,51360,56383,59282
28,37055,"Dare, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,143349,154497,178137,199632,177187,160024,128233,102687,79939,76526,82426,114944,121395,127620,128622,130518,143537,141129,145604
29,37057,"Davidson, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,175546,178414,178031,167969,170210,188941,182726,160402,142679,145992,152824,164246,157906,158901,168440,175767,191883,208925,223164
30,37059,"Davie, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,29731,29202,31211,37463,37734,46310,45574,41863,34731,37500,38736,45360,48226,57340,56426,57329,56901,63561,68168
31,37061,"Duplin, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,43256,44313,42492,38164,40346,42689,42602,40674,37785,46832,(D),63452,60262,54787,52638,52084,55717,59794,64367
32,37063,"Durham, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,325943,307100,315442,319345,334061,377649,411112,414819,359560,326828,352250,374008,376820,403066,421688,460825,499950,515886,560446
33,37065,"Edgecombe, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,109762,95780,92363,90710,73872,72894,50774,43140,45400,54435,60457,53554,39734,46597,33076,34699,37710,38101,36733
34,37067,"Forsyth, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,487887,465235,467701,484374,516613,557374,566941,526326,453115,408752,385464,417312,427656,460641,505239,585234,625908,687446,740446
35,37069,"Franklin, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,55990,56081,57716,62614,66573,77185,82510,75516,66124,61330,63818,71913,76297,80335,78005,83302,93638,103445,110280
36,37071,"Gaston, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,177986,171355,178999,185862,194020,212468,223348,217137,193482,181288,179686,200931,180775,195086,204931,233451,259935,306682,319573
37,37073,"Gates, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,(D),2319,2710,3150,3339,3869,3537,3614,4095,4883,(D),4899,(D),(D),(D),(D),(D),(D),(D)
38,37075,"Graham, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,27950,25591,(D),18471,19972,24733,32304,29208,26189,22726,25927,26090,25198,28565,41257,31712,35265,38991,40828
39,37077,"Granville, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,32354,33783,33748,40383,44283,54434,53797,44569,47194,50757,49248,51544,50912,53451,55670,63658,69802,76724,76143
40,37079,"Greene, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,13433,13968,14363,15287,15508,17152,18177,25078,22157,19150,18915,19168,16443,16085,16562,17009,17933,20222,22583
41,37081,"Guilford, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,751291,735226,721777,759530,804675,906492,953449,874154,699142,596115,607219,633889,708880,795325,908907,974976,1143340,1194306,1258407
42,37083,"Halifax, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,27872,29534,30464,33964,33430,39864,38331,35550,31570,25929,30089,32396,37749,39228,37883,37492,39457,44935,43224
43,37085,"Harnett, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,104408,110359,113153,126058,134266,153656,150127,130591,116460,119246,111454,128252,134291,147156,147823,149592,166748,175859,191167
44,37087,"Haywood, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,82638,86833,88264,90169,82880,88769,93218,82537,65371,57471,55804,58513,52808,51083,53155,63066,70594,74171,78040
45,37089,"Henderson, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,139926,143929,158146,166660,169581,193119,215030,189598,146701,127100,132240,156019,159450,160315,171080,182641,194801,206380,216305
46,37091,"Hertford, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,16865,16152,18689,22361,23832,22464,24525,24843,19160,24868,24412,26961,25805,25923,21056,19295,23208,25320,32822
47,37093,"Hoke, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,19290,18663,19357,18785,21714,24784,24958,23608,23571,25623,28238,29504,25571,25853,24218,25942,36966,31615,37350
48,37095,"Hyde, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,5910,5845,5770,5910,5243,5102,5917,6287,5887,5576,7999,9711,10350,11480,7746,7503,7267,8778,9220
49,37097,"Iredell, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,210993,209508,205595,214485,225548,254449,285164,280072,223545,207810,239638,313175,360978,396482,364016,365755,395457,384068,432557
50,37099,"Jackson, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,54426,52882,58282,63600,75578,82585,75502,59859,38330,35901,27155,33659,32582,43016,44726,41458,44818,45717,49616
51,37101,"Johnston, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,192584,194880,195248,207181,235453,273222,281992,246880,209414,221679,229490,284485,266671,277936,304438,312203,332937,371136,415530
52,37103,"Jones, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,6456,6111,7185,7833,7521,8632,8542,7315,4502,4838,6243,8975,8042,7492,8065,9428,11049,12049,12541
53,37105,"Lee, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,88288,86844,86833,66209,67322,70311,76842,73963,76400,74833,75906,62382,65771,72376,86200,96443,95955,97573,106160
54,37107,"Lenoir, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,85237,84962,92309,88409,92337,95834,99618,99720,88835,90677,94412,111600,116873,113366,115088,119357,129307,129801,137201
55,37109,"Lincoln, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,78217,83943,81947,85177,95683,116861,128306,114873,103091,91629,93328,111415,123778,134101,140416,146378,152622,(D),207300
56,37111,"McDowell, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,40564,41309,47262,48955,50029,48056,48057,45394,47234,40177,40459,43881,38879,37632,36894,37721,39717,37851,41015
57,37113,"Macon, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,79320,83243,84773,93875,95585,104893,98830,83756,70301,62397,55718,60389,58878,65721,70886,76628,80707,85460,91395
58,37115,"Madison, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,30217,22964,19541,20154,19986,24889,25434,23088,(D),(D),12349,13716,15962,22098,23380,25917,29415,30087,31018
59,37117,"Martin, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,20592,20498,21184,20139,18762,18187,19815,22234,20698,20981,19664,16589,18096,21527,15259,14785,15089,15141,16551
60,37119,"Mecklenburg, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,1662668,1687361,1658216,1831585,2161719,2620848,2745671,2540499,1940235,1589946,1872348,2306314,2806470,3210954,3729995,3993070,3941391,3969229,4288821
61,37121,"Mitchell, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,14693,13914,13277,13553,14607,18602,17854,15001,(D),17107,15763,(D),(D),(D),(D),(D),16246,16844,16350
62,37123,"Montgomery, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,29197,28879,26807,26251,28346,29577,28455,25066,21541,22655,25965,32951,32267,30644,30556,30787,34133,36810,40097
63,37125,"Moore, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,111258,110080,112085,123187,142911,149665,149809,128762,118681,116481,120235,123325,135187,164946,187692,180572,184085,175897,184580
64,37127,"Nash, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,91599,93698,103064,108729,123029,128404,133908,125237,110169,109585,115306,132461,127280,129677,145885,148413,162484,174788,201992
65,37129,"New Hanover, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,387760,351208,366298,417344,511414,615582,653569,580248,489624,480133,421594,271586,336194,465748,474845,528159,520412,692220,738170
66,37131,"Northampton, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,12790,13051,14625,14281,12668,11846,15643,13359,15287,15512,16799,20596,18169,17331,18500,18246,21281,16079,18155
67,37133,"Onslow, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,139894,139866,145972,158184,179671,195645,198354,181514,191443,213121,208774,217738,203970,196867,173218,158846,157674,172536,195813
68,37135,"Orange, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,122285,120163,121150,125910,144274,160054,157167,151993,127502,107551,101990,113128,113670,125316,136905,174034,212149,233171,242744
69,37137,"Pamlico, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,10398,11080,12494,13438,14523,16614,16097,12017,11019,9271,8090,10374,9296,8583,10533,10666,11063,9161,10438
70,37139,"Pasquotank, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,33553,34712,36796,43461,49608,56594,52730,46864,40002,38269,34508,38270,35590,33936,36126,40689,43400,44348,46621
71,37141,"Pender, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,49866,52111,58526,66036,75810,82339,73995,60667,52215,57909,65152,85110,84674,84778,80659,85104,90999,98760,105670
72,37143,"Perquimans, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,6702,7011,6999,8378,9709,12662,13797,11578,11004,11060,11144,12193,9810,9194,8893,9853,9440,11624,10884
73,37145,"Person, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,24966,24721,28688,34768,33117,39773,38922,32439,35598,30405,35635,41020,40529,42171,46625,49322,51345,54003,51431
74,37147,"Pitt, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,290994,269352,244626,194525,239036,288913,279145,232038,173935,159885,141305,162952,159422,185480,250005,266645,272764,311547,344447
75,37149,"Polk, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,27446,26433,27065,29917,28161,29764,31814,25801,24498,25016,30604,28197,27458,30670,33999,36014,20079,10082,9839
76,37151,"Randolph, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,190181,169907,197814,205450,215753,222890,219013,201892,192656,206748,167461,183987,179457,184130,198946,206323,228671,235746,242507
77,37153,"Richmond, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,63343,51686,32571,29170,30169,33999,34753,33955,34737,72419,35692,35402,35714,41129,46766,43582,36740,34214,35627
78,37155,"Robeson, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,111332,114372,121157,129204,132036,139869,141482,124254,118867,125551,127855,139014,133334,138767,139873,142819,146871,153911,155928
79,37157,"Rockingham, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,98711,84896,86356,90075,101373,103654,104076,90880,79630,78977,80565,84951,88879,95559,104020,108881,103462,105761,116166
80,37159,"Rowan, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,147280,143968,147604,144426,156707,165506,166901,176368,145514,144257,156827,163711,162117,170078,180852,194164,222613,249652,263833
81,37161,"Rutherford, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,76418,76015,69298,67620,67057,77405,78528,72161,58389,56645,53898,58486,53931,64374,66530,80755,81640,96377,104205
82,37163,"Sampson, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,48376,53549,51705,57494,58880,55066,55261,56415,57566,66246,67950,66307,59297,54393,51989,59096,71483,79124,85885
83,37165,"Scotland, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,24084,21607,27069,21274,26828,29657,28822,28621,23425,22201,24004,24868,24346,26526,25699,24825,25735,27171,28349
84,37167,"Stanly, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,74840,73670,73219,76912,83687,83530,89265,82944,81445,75591,76452,86369,92167,90608,94836,100759,110218,114757,124031
85,37169,"Stokes, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,49417,48710,43717,46370,49090,50141,45444,40480,40481,39331,43788,46498,42816,40027,41155,44173,50015,52937,56371
86,37171,"Surry, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,180189,172785,173572,188333,184003,197198,186818,199246,196706,188258,197608,214397,214612,225962,212228,235813,277458,311210,309518
87,37173,"Swain, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,(D),(D),(D),(D),13980,15376,(D),16441,17447,18635,(D),(D),(D),(D),16684,(D),(D),17032,17108
88,37175,"Transylvania, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,44767,44788,42291,49714,54111,64682,70630,64699,39131,24528,17864,42322,41358,47371,52444,56181,59754,61614,66245
89,37177,"Tyrrell, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,1505,(D),(D),1989,2141,2414,2202,2278,(D),(D),(D),3471,3262,2981,2776,2889,3222,3516,3856
90,37179,"Union, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,492149,478041,472626,475652,519639,594403,615465,519344,381354,344257,365774,432603,449900,499944,565902,650080,747269,836241,876021
91,37181,"Vance, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,30309,30912,30998,30210,33564,38431,37371,33922,29919,31575,32869,32360,32804,30471,30182,31440,30503,32039,31681
92,37183,"Wake, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,1670466,1601653,1625068,1754170,1893911,2131135,2222280,2067943,1636893,1571096,1658141,2063049,2152017,2369893,2579988,2818627,3131457,3417153,3591783
93,37185,"Warren, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,10277,9311,12626,16316,13158,13500,11175,9919,8969,7489,7289,9039,8980,8304,7001,7064,6709,7645,8002
94,37187,"Washington, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,4264,3185,3141,3890,4704,5164,4631,3893,3943,4337,4666,5320,4499,4378,(D),4108,4092,(D),(D)
95,37189,"Watauga, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,57090,61459,68274,82131,86023,100469,105581,100409,80201,73407,65490,69432,68978,74526,77436,78652,85601,88783,86702
96,37191,"Wayne, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,137640,150778,112000,119392,122726,128618,130963,122232,112018,114755,167204,222730,167999,112027,115747,115331,129281,146333,162027
97,37193,"Wilkes, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,64153,65741,66340,71919,76726,84041,82493,97709,88129,89073,86736,66491,59536,59263,60826,64290,67637,70085,74184
98,37195,"Wilson, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,167394,165017,165562,187743,204723,228642,241524,235107,200418,201548,178930,156424,162726,152590,170493,181605,216371,227835,258083
99,37197,"Yadkin, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,40073,40289,37446,41433,42347,45672,47839,43817,40901,40388,46020,48868,52197,51810,54036,57494,62514,67679,73888
100,37199,"Yancey, NC",5.0,CAINC5N,400.0,23,   Construction,Thousands of dollars,23049,23927,23223,25800,28544,34504,36508,34361,32251,31564,29613,29453,28185,30309,28073,28633,28308,29776,33192
