,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
23,37045,"Cleveland, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,97829,104397,120090,123195,126364,129158,127978,131822,125707,131869,134286,143648,144872,142365,138474,136860,136572,135928
24,37047,"Columbus, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,55243,52249,55504,56296,57340,62583,67265,70193,61966,63658,58744,57532,59293,64484,63343,64510,62734,63192
25,37049,"Craven, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,108195,110407,114668,115999,128072,133568,133666,129401,124083,136797,154457,156744,157965,156838,159520,164095,170511,175016
26,37051,"Cumberland, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,403686,425234,426504,453701,479393,484407,474024,475207,467187,490794,499563,516811,522608,524068,535628,552701,554425,560704
27,37053,"Currituck, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,21876,24994,28583,31639,34619,34791,34596,31211,30572,33916,35080,39286,38846,40672,42579,42080,43635,47551
28,37055,"Dare, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,93269,103400,111855,118810,117996,117692,114254,105005,98746,99453,100847,112250,115441,120039,127165,128041,132485,134543
29,37057,"Davidson, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,143095,148050,153861,154625,156768,154530,144938,139056,135566,133592,147803,161528,171599,170019,162673,165193,174711,178723
30,37059,"Davie, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,38809,34302,33076,34740,40040,45409,49493,47495,44028,42581,41287,46084,54272,46412,47834,51073,52462,53440
31,37061,"Duplin, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,39295,42023,46071,47800,47797,50790,51724,51104,51192,54472,52781,49628,50875,49912,50759,52189,54917,55508
32,37063,"Durham, NC",5.0,CAINC5N,700.0,44-45,   Retail trade,Thousands of dollars,369501,382060,356399,368130,399554,408578,399061,404940,388619,397926,404883,437763,453701,483074,519689,534198,531677,555842
