,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
13,37025,"Cabarrus, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,5017,7064,10636,10792,12294,12428,13419,15546,17416,17023,16814,15591,14851,14122,13654,14655,14674,15938,17019
14,37027,"Caldwell, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2852,3909,5821,5776,6450,6314,6560,7406,8147,7853,7580,6871,6482,5974,5615,5883,5741,6087,6352
15,37029,"Camden, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,262,372,586,620,732,736,779,888,983,955,935,850,806,760,715,756,744,1079,1245
16,37031,"Carteret, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,11274,14049,16825,18383,20967,22595,24041,24879,27009,28350,20735,23733,24165,22979,22955,23083,23989,26399,28427
17,37033,"Caswell, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,822,1125,1670,1654,1831,1792,1832,2045,2226,2135,2067,1858,1739,1595,1499,1555,1505,1599,1661
18,37035,"Catawba, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,5382,7291,10778,10766,12038,11828,12339,13880,15287,14677,14278,13069,12410,11470,10854,11380,11189,11845,12308
19,37037,"Chatham, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1878,2671,4043,4091,4590,4584,4824,5531,6168,6031,6008,5517,5161,4880,4704,5012,4991,5434,5763
20,37039,"Cherokee, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,897,1232,1851,1865,2094,2094,2195,2465,2685,2587,2490,2252,2133,1973,1858,1991,1950,2096,2202
21,37041,"Chowan, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,511,698,1039,1036,1153,1139,1185,1316,1455,1387,1353,1222,1153,1056,976,1014,977,1037,1069
22,37043,"Clay, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,331,461,693,697,791,790,835,944,1040,1003,984,895,840,775,731,775,771,826,870
23,37045,"Cleveland, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,3487,4756,7065,6997,7720,7508,7771,8727,9574,9194,8905,8099,7587,7032,6604,6912,6748,7178,7553
24,37047,"Columbus, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1975,2695,3990,3963,4387,4294,4445,5005,5504,5268,5118,4640,4340,3998,3743,3883,3753,3958,4098
25,37049,"Craven, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,354054,339234,394247,444560,476032,482189,532683,625330,716533,771663,779567,784484,753575,732230,716596,696110,578800,621211,656163
26,37051,"Cumberland, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2129134,2438308,2857064,3023923,3496432,3773255,4128019,4569362,4802957,5109429,5191954,5129721,4865831,4749369,4834806,4612028,4732551,4809179,4935681
27,37053,"Currituck, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,684,961,1497,1570,1814,1834,2009,2271,2366,2251,2213,2047,2040,1828,1739,1857,1854,2017,2159
28,37055,"Dare, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,6190,7429,9519,8871,8892,8259,8827,9635,10678,10699,10833,11182,10978,9866,9932,9894,10492,11165,11629
29,37057,"Davidson, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,5453,7499,11222,11224,12515,12287,12809,14509,16004,15439,15037,13729,12926,11972,11283,11841,11596,12372,12981
30,37059,"Davie, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1310,1811,2714,2739,3113,3103,3252,3672,4050,3921,3823,3479,3284,3027,2878,3102,3164,3575,3326
31,37061,"Duplin, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2525,3360,4490,3830,4297,4271,4471,5099,5652,5555,5493,5003,4714,4376,4079,4288,4152,4402,4565
32,37063,"Durham, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,12088,17227,25482,24960,27662,26648,28981,38883,44555,47192,40220,37664,39674,37549,35912,36248,36404,39006,41838
33,37065,"Edgecombe, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2102,2835,4117,4085,4510,4383,4497,5059,5547,5370,5182,4715,4431,4049,3762,3892,3716,3937,4078
34,37067,"Forsyth, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,11909,16071,23818,24046,26687,26462,27762,31317,34600,34334,37110,34350,32015,30352,29577,31450,30986,32816,34458
35,37069,"Franklin, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1759,2482,3770,3814,4288,4260,4522,5214,5809,5668,5549,5082,4834,4523,4326,4593,4583,4968,5333
36,37071,"Gaston, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,7048,9580,14157,13982,15624,15406,16120,18398,20289,19621,19155,17464,16566,15445,14738,15698,15512,16644,17489
37,37073,"Gates, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,383,526,794,793,912,918,973,1092,1202,1159,1118,1005,931,856,798,837,812,863,900
38,37075,"Graham, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,294,406,605,610,679,670,691,786,861,841,808,730,690,631,592,614,598,629,651
39,37077,"Granville, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1642,2302,3472,3472,3915,3895,4117,4700,5216,5083,4963,4539,4283,3986,3767,3970,3919,4213,4421
40,37079,"Greene, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,665,914,1377,1390,1535,1492,1538,1718,1885,1824,1797,1618,1509,1382,1292,1348,1300,1386,1438
41,37081,"Guilford, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,18464,24844,38429,36044,43253,40715,42444,46790,51459,50341,49990,46686,44483,41969,40471,42201,41425,44328,45951
42,37083,"Halifax, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2079,2807,4119,4060,4485,4316,4403,4915,5336,5089,4927,4456,4143,3808,3546,3672,3540,3697,3800
43,37085,"Harnett, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,4022,5439,8197,8439,9215,8852,9436,10797,12064,11909,11877,11062,10783,10748,10324,11144,10973,11019,11849
44,37087,"Haywood, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1987,2734,4140,4171,4655,4565,4792,5410,5928,5645,5437,4972,4663,4329,4109,4346,4277,4597,4818
45,37089,"Henderson, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,3300,4566,6886,6940,7825,7789,8206,9349,10405,10122,9897,9062,8610,8072,7707,8175,8078,8653,9083
46,37091,"Hertford, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,803,1092,1614,1609,1787,1738,1800,2023,2223,2135,2065,1873,1754,1612,1502,1571,1520,1591,1640
47,37093,"Hoke, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1239,1730,2639,2744,3165,3195,3393,3913,4454,4484,4536,4215,4028,3756,3612,3797,3773,4038,4247
48,37095,"Hyde, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,232,318,424,568,889,886,728,448,493,477,465,426,394,359,328,342,325,339,345
49,37097,"Iredell, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,4682,6466,9785,9950,11334,11500,12255,14078,15711,15250,14988,13824,13136,12322,11724,12463,12365,13360,14171
50,37099,"Jackson, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1147,1590,2410,2428,2727,2723,2861,3324,3699,3553,3498,3255,3094,2840,2663,2806,2781,3056,3236
51,37101,"Johnston, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,4642,6543,9950,10185,11620,11696,12529,14532,16403,16079,15935,14689,14046,13254,12785,13768,13803,15088,16231
52,37103,"Jones, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,373,501,734,738,810,783,810,896,1000,956,946,862,794,723,676,713,672,717,730
53,37105,"Lee, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1809,2432,3606,3599,4085,4086,4326,4980,5613,5448,5365,4953,4706,4325,4068,4266,4207,4518,4750
54,37107,"Lenoir, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2131,2897,4280,4241,4703,4568,4696,5274,5791,5572,5424,4918,4607,4228,3961,4082,3933,4120,4287
55,37109,"Lincoln, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2380,3291,4956,4970,5633,5648,5974,6852,7656,7445,7284,6640,6269,5827,5569,5862,5803,6261,6677
56,37111,"McDowell, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1524,2077,3099,3084,3428,3349,3479,3918,4305,4155,4034,3672,3471,3212,3030,3171,3091,3303,3461
57,37113,"Macon, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1103,1522,2288,2295,2571,2550,2659,3010,3324,3207,3114,2829,2668,2478,2349,2471,2429,2624,2778
58,37115,"Madison, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,701,953,1411,1400,1558,1527,1582,1779,1957,1892,1839,1669,1588,1474,1386,1468,1447,1547,1616
59,37117,"Martin, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,922,1248,1845,1818,1991,1938,1974,2205,2415,2327,2247,2014,1877,1724,1611,1671,1604,1689,1742
60,37119,"Mecklenburg, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,30872,42430,63748,63203,75097,74156,79060,86668,95958,95210,98777,91674,89062,85336,82996,88390,88599,98026,108466
61,37121,"Mitchell, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,578,787,1163,1159,1276,1225,1263,1411,1542,1469,1412,1287,1206,1107,1036,1077,1049,1111,1155
62,37123,"Montgomery, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,955,1300,1944,1929,2135,2085,2158,2425,2649,2551,2494,2255,2115,1943,1838,1914,1858,1962,2050
63,37125,"Moore, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2758,3821,5728,5766,6496,6466,6822,7738,8600,8401,8249,7595,7846,8172,7858,8342,8323,9316,10394
64,37127,"Nash, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,3177,4353,6497,6485,7222,7106,7452,8402,9291,8974,8725,7900,7401,6834,6404,6689,6515,6900,7200
65,37129,"New Hanover, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,14166,17986,24821,24382,26780,28086,29833,29061,31760,32481,41434,34670,32883,32339,32754,33459,33228,35256,37470
66,37131,"Northampton, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,783,1067,1583,1564,1742,1686,1755,1952,2125,2036,1972,1751,1617,1475,1380,1413,1356,1421,1463
67,37133,"Onslow, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1412666,1411103,1698047,2013752,2274763,2396543,2771215,3246155,3679659,3979760,4008960,3931334,3747332,3662887,3587774,4011457,3781260,3941489,3971585
68,37135,"Orange, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,7609,8942,11779,12906,14719,15309,15791,16314,18276,18310,18369,17880,16192,15221,14854,15444,16249,17336,18216
69,37137,"Pamlico, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1259,1502,1970,1927,2191,2217,2324,2530,2755,2777,2905,2914,2528,2403,2315,2418,2402,2492,2749
70,37139,"Pasquotank, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,33079,36348,40232,44683,50261,57106,59942,60352,63860,68998,70726,72939,71772,75826,80208,84375,86855,90814,92648
71,37141,"Pender, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1494,2068,3107,3166,3612,3663,3913,4490,5033,4912,5658,7404,7282,7176,7349,8271,8315,8741,9015
72,37143,"Perquimans, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,420,577,861,865,978,980,1043,1200,1312,1282,1244,1141,1083,995,934,970,948,1000,1046
73,37145,"Person, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1315,1823,2728,2724,3056,2990,3113,3507,3873,3737,3645,3287,3103,2865,2700,2826,2758,2927,3054
74,37147,"Pitt, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,6129,8092,11921,11818,13416,13269,13954,16049,17299,16905,17713,19279,18444,17160,16871,17519,17465,18553,19285
75,37149,"Polk, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,677,933,1392,1398,1565,1547,1614,1822,2010,1926,1856,1687,1602,1481,1398,4365,4357,4532,4588
76,37151,"Randolph, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,4828,6623,9925,9865,11053,10858,11274,12688,14012,13553,13210,12062,11289,10459,9849,10320,10052,10662,11135
77,37153,"Richmond, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1660,2265,3326,3293,3652,3544,3669,4113,4512,4358,4238,3841,3607,3309,3089,3195,3097,3288,3419
78,37155,"Robeson, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,4972,6477,9503,9435,10147,9945,10370,11684,12910,12518,12272,11206,10559,9743,9076,9404,9238,10050,10275
79,37157,"Rockingham, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,3362,4600,6812,6723,7450,7259,7494,8376,9210,8864,8585,7769,7269,6722,6316,6571,6363,6729,7038
80,37159,"Rowan, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,4792,6548,9648,9524,10676,10499,10947,12314,13524,12915,12521,11343,10672,9894,9341,9826,9642,10271,10769
81,37161,"Rutherford, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2297,3137,4687,4666,5197,5103,5292,5985,6605,6374,6169,5599,5250,4839,4542,4737,4631,4923,5146
82,37163,"Sampson, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2190,2992,4465,4444,4943,4828,5005,5613,6179,5977,5834,5328,5031,4650,4361,4530,4415,4684,4892
83,37165,"Scotland, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1285,1736,2570,2550,2816,2730,2814,3155,3442,3293,3183,2869,2682,2452,2291,2380,2313,2421,2526
84,37167,"Stanly, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2157,2913,4217,4218,4724,4554,4828,5532,6118,5853,5490,4961,4686,4336,4085,4277,4210,4503,4739
85,37169,"Stokes, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1641,2237,3332,3335,3723,3659,3792,4259,4678,4492,4357,3929,3684,3397,3185,3309,3210,3383,3529
86,37171,"Surry, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2606,3562,5300,5240,5827,5675,5865,6581,7233,6976,6776,6165,5749,5306,4960,5182,5053,5341,5548
87,37173,"Swain, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,465,639,954,950,1070,1056,1101,1237,1362,1318,1280,1172,1099,1035,981,1014,994,1052,1096
88,37175,"Transylvania, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1056,1454,2164,2169,2437,2407,2523,2867,3165,3064,2961,2698,2540,2361,2235,2352,2319,2487,2606
89,37177,"Tyrrell, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,136,187,280,272,302,297,307,338,369,363,346,307,288,267,248,259,251,262,265
90,37179,"Union, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,4795,6856,10598,11034,12932,13469,14867,17398,19565,19170,18923,17503,16799,15963,15315,16305,16215,17497,18535
91,37181,"Vance, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1592,2184,3271,3257,3606,3521,3632,4061,4419,4264,4130,3752,3506,3244,3047,3179,3085,3291,3420
92,37183,"Wake, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,60636,74429,97994,96114,107962,117075,129141,145156,160578,156721,144724,137307,131425,128780,131632,137073,146002,160742,169529
93,37185,"Warren, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,707,961,1435,1435,1588,1532,1597,1796,1971,1893,1840,1647,1564,1433,1340,1381,1343,1419,1469
94,37187,"Washington, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,495,668,991,974,1079,1039,1061,1193,1304,1247,1191,1066,1005,914,843,866,837,874,895
95,37189,"Watauga, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1872,2488,3581,3607,3907,3980,4141,4711,5027,4970,5084,4580,4345,4238,4192,4346,4682,4709,4742
96,37191,"Wayne, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,211635,249658,272590,291906,293368,295545,298942,310921,333606,367873,386626,392074,383469,379032,357429,361958,379805,401654,425537
97,37193,"Wilkes, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2428,3327,4961,4917,5475,5341,5538,6210,6801,6537,6358,5794,5411,4996,4693,4921,4786,5080,5278
98,37195,"Wilson, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,2675,3687,5502,5487,6122,5989,6257,7102,7873,7636,7440,6800,6376,5888,5557,5803,5667,5997,6274
99,37197,"Yadkin, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,1342,1848,2743,2717,3033,2967,3064,3444,3783,3650,3538,3204,3024,2781,2602,2719,2644,2795,2924
100,37199,"Yancey, NC",5.0,CAINC5N,2002.0,...,   Military,Thousands of dollars,652,881,1302,1292,1433,1396,1452,1622,1768,1687,1633,1480,1389,1287,1213,1270,1243,1329,1401
