,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
31,37061,"Duplin, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,8846,9221,9135,10143,10518,11604,13881,15847,17358,14126,12124,12824,13095,12947,12065,13699,13928,16841
32,37063,"Durham, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,278783,395178,442312,474561,516662,612434,739791,840461,878253,1095259,991159,1135174,1029309,1119876,1157639,1278358,1404745,1474724
33,37065,"Edgecombe, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,16241,18576,15933,18074,17804,14345,12335,12160,18916,21950,16241,18675,15773,13863,13026,14699,10925,12227
34,37067,"Forsyth, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,804712,737668,734395,823750,885584,917732,941463,1061852,1089933,1431456,1004435,1118504,1019830,1139400,1137438,1174384,1343869,1380183
35,37069,"Franklin, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,3631,3499,4264,7093,8125,8943,8767,12425,9405,13622,9856,13301,10358,11503,12694,14988,16420,14769
36,37071,"Gaston, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,68678,69826,72457,72445,76488,75165,60163,156565,318587,716513,49515,100719,87834,92749,92182,92497,88792,92852
37,37073,"Gates, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),1850,1853,1958,1786,(D),(D),2109,(D),(D),(D),2865
38,37075,"Graham, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,1596,1188,(D),1798,2327,2791,2619,2722,2560,2732,2662,(D),2746,3192,3221,3548,4371,5024
39,37077,"Granville, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,6399,6390,6176,8385,9715,10534,11965,15392,15699,20547,15654,18846,17498,20560,12692,13467,15701,15865
40,37079,"Greene, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,1242,1370,1549,2515,2524,2421,4131,5384,5609,5690,4614,5211,3855,4742,3786,3680,4381,4716
41,37081,"Guilford, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,753358,836051,855922,971839,1015866,1111814,1160016,1261642,1204289,1366206,1185620,1223717,1222686,1253833,1266702,1312527,1442011,1463188
42,37083,"Halifax, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,13425,13589,13526,16470,18986,18694,18890,22720,23842,31974,20541,24308,21897,20662,19811,21506,22450,23110
43,37085,"Harnett, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,16396,17148,19633,27539,31238,33977,36318,46526,49741,65880,34629,39823,32118,32928,33311,38161,41465,43356
44,37087,"Haywood, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,16832,14487,16170,20151,22300,22892,24887,28319,28993,39012,26734,30664,27343,27584,27583,30439,30948,32226
45,37089,"Henderson, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,39304,35211,41079,46701,53008,63443,60449,66673,69896,90356,57484,63943,54592,56987,51373,53467,58518,62827
46,37091,"Hertford, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,4851,4850,4586,6428,6829,6925,7535,9754,11594,16931,10081,10249,7178,7370,8419,9867,10996,11755
47,37093,"Hoke, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,2412,2660,2718,3266,3141,2995,2904,3475,3806,5275,3526,4732,4042,3859,3786,14345,16971,15284
48,37095,"Hyde, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,(D),(D),423,(D),(D),(D),(D),1197,1306,1728,1072,(D),(D),1133,(D),(D),1224,1313
49,37097,"Iredell, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,40110,40366,43199,56079,64247,66714,71980,84259,96157,127243,84153,102780,90713,105425,101569,114542,126645,129823
50,37099,"Jackson, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,7122,6681,6684,10470,12003,12314,11675,13376,13535,16122,11364,12756,10510,10091,10654,13777,15425,17790
51,37101,"Johnston, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,30687,27808,30040,42230,49528,59735,50154,48655,49751,53457,45535,57916,48569,50173,51579,60767,64621,72471
52,37103,"Jones, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,532,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1708,(D),920,889,1168,1348,1283
53,37105,"Lee, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,15402,14486,14969,21013,23898,24327,25006,30194,32512,39626,28363,30731,27570,27053,26381,27091,29294,29146
54,37107,"Lenoir, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,27120,27218,24170,32003,34816,34018,37009,43903,40517,53904,38198,51210,40153,40966,42711,48023,48940,50628
55,37109,"Lincoln, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,17646,13974,15745,18878,21717,22671,26025,30369,31016,41663,25793,30943,27817,29689,26861,29595,34783,39340
56,37111,"McDowell, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,5462,5536,5742,8749,9289,9580,10745,12384,12572,14687,10371,11604,10218,10720,10372,10929,11709,12177
57,37113,"Macon, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,13550,14389,15256,14261,15860,17446,19418,21145,20893,22270,19344,20851,20537,21195,20547,22069,23403,23476
58,37115,"Madison, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,1497,1237,3070,3191,3153,3733,4524,5534,5852,7361,4194,4772,3724,3934,3806,3673,4213,3696
59,37117,"Martin, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,4999,5200,5949,7838,8314,8609,8684,10030,11358,16884,11504,12953,23553,23918,22517,21903,23365,24139
60,37119,"Mecklenburg, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,802672,1104598,2831076,4939703,7620107,11325465,15986148,22457096,18117046,10157426,10556549,16256759,9947700,8784514,8927883,9785293,10716670,11906724
61,37121,"Mitchell, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,4399,4324,4866,6102,6434,6227,5999,6104,5807,6256,5903,6689,6236,6409,6574,7071,7690,8246
62,37123,"Montgomery, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,9203,5493,5543,6100,6891,7492,7730,8874,8993,11481,8321,9451,8621,8657,8687,8328,11299,13309
63,37125,"Moore, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,32410,34428,38314,48149,54639,54907,55347,56309,60674,80650,57762,66766,63210,65655,65753,59502,68103,68286
64,37127,"Nash, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,169839,134057,133515,166019,153193,106041,78265,91405,96703,116492,83335,100308,73194,72196,71150,70892,77485,82040
65,37129,"New Hanover, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,123697,134601,150330,185620,208554,226561,250245,271630,260540,287084,232236,261993,259284,309761,285644,327675,371203,385737
66,37131,"Northampton, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,901,1106,971,2178,2472,2334,2863,(D),(D),(D),(D),(D),(D),(D),626,828,(D),(D)
67,37133,"Onslow, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,30717,29299,31760,40433,43971,47935,51623,62053,68086,82643,54489,58807,70160,74815,71598,67578,68650,74164
68,37135,"Orange, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,152877,48963,65026,186142,279992,320890,311623,315047,151939,228786,168288,148723,140392,167319,160651,178333,189524,196275
69,37137,"Pamlico, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,639,579,698,2141,2147,2207,2556,4438,6020,10307,3590,4353,2738,2472,2341,2828,3009,3047
70,37139,"Pasquotank, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,13922,15081,15912,21466,25851,29879,33204,43583,41523,45071,31821,35585,37424,35795,38910,26730,27305,29738
71,37141,"Pender, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,3762,3558,4055,7195,8404,9121,9822,12451,14232,19802,10904,10834,8327,8063,7256,8089,9521,12581
72,37143,"Perquimans, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,735,816,1146,2319,2881,2901,3042,4557,6084,11488,4049,5447,3232,2807,2603,3019,3083,3127
73,37145,"Person, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,7421,6511,7854,11381,12181,12358,12849,16166,17779,24098,12330,14601,11414,11698,11610,13085,14195,15143
74,37147,"Pitt, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,74379,76081,78856,103688,110363,115164,114807,131715,136531,166531,133612,155691,149605,154115,149892,161856,174305,172889
75,37149,"Polk, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,5510,6645,7056,9109,10451,11874,15266,15166,16793,17525,14276,11388,9725,10616,10447,8699,9054,9167
76,37151,"Randolph, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,31632,32920,32622,36976,41401,44299,58344,62689,62815,75182,51611,60512,58673,54656,54010,58332,61679,60714
77,37153,"Richmond, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,9908,9839,9469,11301,11338,11757,10992,11925,11962,14834,13028,13720,12374,12211,10692,12922,14624,12385
78,37155,"Robeson, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,37409,38533,40382,44396,45738,46431,49378,55138,54863,65361,54075,61063,57169,55632,53157,56788,58603,60660
79,37157,"Rockingham, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,21323,20532,19541,25729,28765,30299,32216,40747,46108,63806,30894,37682,25464,25159,24603,28916,30204,31840
80,37159,"Rowan, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,35597,35248,39638,47057,51284,48821,50009,56584,52216,63637,44628,48693,53460,65041,52434,57095,59504,60474
81,37161,"Rutherford, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,12263,13108,13315,16445,17855,18256,20190,25364,19692,25497,19484,24409,23301,21955,20914,17922,17899,18414
82,37163,"Sampson, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,11070,11212,10542,14920,14599,14518,14445,16394,18580,30045,18240,23803,16590,16168,13827,15648,16435,17457
83,37165,"Scotland, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,8029,8252,9052,13400,14328,14360,11906,14461,16115,21803,15203,17071,14371,15043,15750,16592,14779,14225
84,37167,"Stanly, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,15091,14600,15595,18840,19435,20763,21601,36409,39940,48213,37638,42347,43027,25961,24758,26344,27062,25878
85,37169,"Stokes, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,5318,5329,3818,6804,7517,7478,7831,10371,12193,20026,8615,10831,7380,7065,7425,9923,11211,11878
86,37171,"Surry, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,24035,23969,24149,31773,33252,34137,37105,39614,41849,45123,36672,39971,37343,38922,39644,41878,42287,42286
87,37173,"Swain, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,2662,2248,2332,2567,2827,2890,3097,3678,3995,4743,3429,3505,3162,3590,3641,3898,4340,3439
88,37175,"Transylvania, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,11977,11239,11112,13342,13775,13815,14024,16137,17808,22333,13401,16419,13531,15759,16846,15881,18464,17907
89,37177,"Tyrrell, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,(D),(D),(D),(D),(D),(D),733,787,737,1074,1143,1568,1528,(D),(D),(D),(D),1376
90,37179,"Union, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,22742,24208,25645,46768,60198,67785,68602,69132,79432,135811,84149,97046,75114,63554,67441,73673,85874,92141
91,37181,"Vance, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,9351,10228,10527,13870,14804,15104,15546,17588,18557,25126,15777,17970,14444,14452,13821,14401,14652,15683
92,37183,"Wake, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,885050,1004515,1008620,1087396,1075074,1229739,1345078,1414281,1536171,2181715,1551112,1686996,1803029,1947574,2203417,2408682,2661836,2951197
93,37185,"Warren, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,1554,1443,1639,2725,2816,2348,2427,3304,4152,6503,3085,3600,2497,2327,2143,2377,2616,3867
94,37187,"Washington, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,2376,2225,2398,2996,3293,3373,3496,4217,4153,6993,4041,4762,3866,3641,3137,3424,3300,3507
95,37189,"Watauga, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,20508,19410,21333,24191,24334,28224,30970,32399,31641,36007,28844,31511,28642,29841,30821,33365,38337,36597
96,37191,"Wayne, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,51287,54793,54724,57539,54898,61787,60607,65381,71058,91898,69177,74156,65266,69330,68844,70450,78233,81039
97,37193,"Wilkes, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,57204,38024,40977,45892,45128,47242,47788,48997,42325,41512,29889,31364,26023,25799,26349,27006,30342,31570
98,37195,"Wilson, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,28275,34282,33657,58549,72072,86266,99185,106587,107944,141135,84759,95796,96533,105661,96337,116117,128296,133976
99,37197,"Yadkin, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,4866,4190,6718,11478,13451,14289,15731,20481,21682,30813,15932,15755,11396,10532,9371,11393,12801,13614
100,37199,"Yancey, NC",5.0,CAINC5N,1000.0,52,   Finance and insurance,Thousands of dollars,4726,2781,2207,2925,3167,3455,4218,4685,4416,4644,4286,5123,4674,4671,3814,4311,4638,4566
