,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
42,37083,"Halifax, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,7434,7506,7679,8092,7682,7650,8125,8435,8605,9554,9112,9175,8954,9351,10226,9786,10174,10432
43,37085,"Harnett, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,6415,6604,7045,7595,7811,7918,8595,8548,8620,9194,8132,8011,8439,8928,10140,10485,10800,11463
44,37087,"Haywood, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,7389,7531,7668,8241,8456,8594,8723,8998,9431,9944,8942,8921,8857,8707,9154,9090,9581,10073
45,37089,"Henderson, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,12180,12231,12642,13932,14200,14527,15057,15295,15351,16573,15370,15324,15165,15780,17789,18542,20751,21923
46,37091,"Hertford, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,4494,4580,4765,4814,4612,4671,4792,4896,5156,5244,5046,4822,4518,4550,4789,5007,5239,5603
47,37093,"Hoke, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2795,2855,2941,3138,3263,3607,3525,3714,4054,4541,4137,4675,4390,3865,4282,4439,4658,5075
48,37095,"Hyde, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2128,1980,2199,2197,2156,2134,2339,2398,2456,2609,2385,2437,2511,2674,2732,2919,3300,3288
49,37097,"Iredell, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,14473,15281,15597,17149,17723,18318,19401,19705,19698,20800,19433,19710,19547,20553,22481,22997,24123,26211
50,37099,"Jackson, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,3341,3262,3311,3754,4013,4209,4315,4598,4479,4823,3951,4093,3794,4043,4367,4441,4571,4633
51,37101,"Johnston, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,10760,11676,11958,12678,12863,13433,14151,14623,15615,16440,16044,16032,16248,16743,18416,18690,19753,21090
52,37103,"Jones, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,1206,1227,1267,1261,1355,1322,1470,1526,1411,1500,1432,1486,1510,1520,1603,2316,1594,1774
53,37105,"Lee, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,9176,9279,9720,10549,10911,11042,11734,12112,12420,13091,12172,12251,12217,13058,13908,13761,14227,15071
54,37107,"Lenoir, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,17904,18712,19110,20601,21033,20986,22027,21617,20996,20398,20804,21395,15945,15479,16357,16711,17036,18023
55,37109,"Lincoln, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,5502,5592,5815,6538,6746,6736,7235,7551,7601,7816,7398,7532,7518,7725,8586,8938,9349,9983
56,37111,"McDowell, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,4632,4940,4891,5275,5603,5437,5455,5586,5557,6143,5892,6169,5788,5890,6033,6360,6850,6833
57,37113,"Macon, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,11605,11624,12346,12644,13670,13058,12511,12373,12803,13760,13332,13419,13552,13196,13820,14621,14902,15682
58,37115,"Madison, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2826,2950,3082,3262,3291,3158,3032,2715,2726,3045,2778,2937,4314,4429,4712,4911,5115,5363
59,37117,"Martin, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,4517,4666,4635,4325,4356,4024,4145,3678,3435,3528,3394,3225,3050,3280,3445,3491,3541,3776
60,37119,"Mecklenburg, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,337572,354020,382909,410142,423943,447674,466951,487770,507776,540842,538723,544857,552674,575377,617056,636726,659819,693472
61,37121,"Mitchell, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,2718,2651,2693,3054,3216,3184,3199,3352,3464,4094,3767,3515,3417,3451,2943,2860,2858,2821
62,37123,"Montgomery, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,3382,3626,3796,3922,3925,4004,3726,3579,3947,4451,4349,3970,3707,3851,4345,4242,4633,4740
63,37125,"Moore, NC",5.0,CAINC5N,2001.0,...,   Federal civilian,Thousands of dollars,8195,8580,8431,9491,11178,10171,9946,10047,9905,10525,10321,10553,10643,11333,12576,13017,13743,14759
