GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
 37021	Buncombe, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	48166	53714	58912	64323	62516	72111	79471	83987	83376	85049	90933	95894	103514	112214	117578	130049	138746	174240
 37023	Burke, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	2762	2769	2945	3302	2946	3038	4123	3150	3215	3658	3390	3737	3609	3920	4934	5084	5316	4936
 37025	Cabarrus, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	110417	109401	129693	136543	168940	165408	214045	246312	282631	296347	359998	377903	342677	367486	375676	381410	366602	359697
 37027	Caldwell, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3605	3624	3547	2885	2468	3354	3561	3333	2758	2085	2353	2642	2585	3889	3896	4047	3508	3473
 37029	Camden, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	351	335	800	1106	(D)	(D)	(D)	316	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37031	Carteret, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	13353	14845	14914	16063	15100	14636	13976	15016	15563	15479	15303	18739	19780	21423	21291	21703	21936	22229
 37033	Caswell, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	(D)	(D)	1085	1081	1206	837	831	(D)	349	407	718	515	417	(D)	578	566
 37035	Catawba, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	36433	25207	31281	31142	28449	36634	37245	30951	29116	30641	33736	27806	25615	34793	26388	27012	48878	49669
 37037	Chatham, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	6991	6284	9017	11287	14503	16839	21491	18324	18462	17858	19960	20537	17915	16307	12738	12101	13239	13545
 37039	Cherokee, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	588	617	(D)	621	613	641	595	675	945	898	822	954	1084	688	413	1046
 37041	Chowan, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	422	528	443	531	544	591	611	838	489	484	582	533	442	554	548	553
 37043	Clay, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	589	(D)	722	873	899	(D)	(D)	(D)	356	(D)	(D)	(D)	605	(D)	(D)	(D)	(D)	(D)
 37045	Cleveland, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	5767	5369	5681	6061	5722	5713	5433	4282	3794	4346	4787	4946	3013	3300	3649	7880	7993	8573
 37047	Columbus, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1495	(D)	2633	1721	1287	957	1071	816	996	1075	(D)	(D)	1092	1340	730	426	845	951
 37049	Craven, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	7591	8266	8831	8796	8870	8859	9692	9166	10392	11232	13327	12425	10334	10252	10510	(D)	9168	8916
 37051	Cumberland, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	20949	24478	24188	17687	17645	19617	21552	21423	23429	21641	22482	24930	24074	25837	23921	25289	25802	29200
 37053	Currituck, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	4251	6963	9872	9410	7933	7926	7141	6698	6398	6755	6162	5939	6085	6313	5846	10004	11813	11864
 37055	Dare, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	10728	12807	14240	15352	13596	12382	13860	14182	14431	14475	16174	15403	18067	20523	21613	21159	19054	20837
 37057	Davidson, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	25637	32430	22981	36699	40959	48362	48172	43879	39465	34916	41166	44807	54505	76011	73983	75274	76847	64901
 37059	Davie, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	5581	5270	6371	5961	6064	6543	8323	7584	7075	7933	7752	5848	3452	2919	3190	6939	7424	8108
 37061	Duplin, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3604	3956	4195	4266	711	772	788	577	560	595	638	538	530	(D)	1079	863	791	(D)
 37063	Durham, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	38696	35042	32357	53082	53459	58560	62137	56652	55604	56599	70704	79937	96265	100337	100555	96108	97717	102079
 37065	Edgecombe, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	2836	2676	3431	3271	3157	4350	4971	3674	1856	1256	1057	1839	2026	1762	1375	1169	883	1432
 37067	Forsyth, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	37511	39230	38567	38524	44359	49359	59630	67088	63864	64103	67107	61522	77980	86479	89455	88984	94452	94382
 37069	Franklin, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	813	841	937	874	925	992	1182	1636	1722	1972	2380	1964	1577	1340	2913	2586	(D)	2785
 37071	Gaston, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	13967	11170	11517	10971	11139	10669	13332	12144	13059	15278	14173	16510	18353	25604	22156	28143	24171	25808
 37073	Gates, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	460	501	573	656	1099	852	1224	416	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37075	Graham, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1050	1240	(D)	(D)	1327	1072	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37077	Granville, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	668	641	593	633	729	899	965	851	710	548	557	857	1343	1172	994	897	974	1209
 37079	Greene, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1841	1790	718	733	(D)	(D)	(D)	(D)	(D)	(D)	(D)	806	(D)	1429	(D)	(D)	(D)	(D)
 37081	Guilford, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	48013	53465	58732	57836	64041	82768	93817	87446	82412	84524	93192	110092	102994	93756	93280	100583	117896	122805
 37083	Halifax, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	2086	1537	1637	1772	1657	1837	2276	2454	2767	2763	(D)	3088	3244	(D)	3373	2770	2651	2699
 37085	Harnett, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	2924	2905	(D)	1489	1594	2795	3383	2680	2899	4150	4832	4679	6416	5611	4491	4670	4994	4645
 37087	Haywood, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	9041	8708	8118	10509	8840	10499	13329	13604	15258	15725	14708	10630	11012	11135	10248	10525	10717	13655
 37089	Henderson, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	25524	24443	24606	22432	23292	23792	23345	21778	22409	23371	23872	25492	24944	25120	22626	22504	21698	20672
 37091	Hertford, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	671	752	777	1156	814	824	452	342	337	368	349	(D)	(D)	519	512	595	(D)	(D)
 37093	Hoke, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	(D)	500	291	(D)	431	281	285	431	464	661	772	1100	892	964	1047	2188
 37095	Hyde, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	751	938	855	942	796	672	508	394	587	546	752	679	787	573	(D)	422	731	767
 37097	Iredell, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	120701	143162	222793	327515	306434	322401	299991	245545	199010	199661	247444	221681	180112	149835	136118	145552	170583	189169
 37099	Jackson, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	7616	10505	11573	11794	12138	16661	19150	19536	18003	18288	17832	21308	22887	23786	23366	26183	26645	30443
 37101	Johnston, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3755	4459	5493	5378	4591	5913	6701	6178	5581	5750	7363	7853	10154	14285	13549	12726	12706	13645
 37103	Jones, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	(D)	766	(D)	931	1132	(D)	(D)	(D)	1097	1047	450	(D)	(D)	(D)	(D)	(D)
 37105	Lee, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	5706	6252	5806	5437	5038	5170	5354	5361	5891	6560	6277	6160	6444	6660	7087	7041	6702	7139
 37107	Lenoir, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	4174	4424	4305	4002	4063	4210	4610	4360	4827	4586	4589	4891	3917	2750	3397	3160	2799	3535
 37109	Lincoln, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	7791	6868	6456	6905	7397	10872	12000	11208	11523	12109	12722	30451	53371	69568	68402	43308	29634	30026
 37111	McDowell, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	2424	2354	1934	1425	1388	1358	4836	4454	1614	1671	1386	1575	1632	1682	1662	1666	2089	2297
 37113	Macon, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	8791	10338	10591	11523	11408	12394	12641	13882	13228	14799	18141	20916	20531	19409	17694	17117	17388	18935
 37115	Madison, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	(D)	2245	2544	3090	4060	3519	3194	(D)	3554	3334	2829	3779	3728	4477	5170	5289
 37117	Martin, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	961	802	737	673	500	519	714	961	1236	(D)	(D)	1247	1141	980	(D)	(D)	(D)
 37119	Mecklenburg, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	349003	336297	376385	363409	373393	485139	540065	581985	615312	642927	759891	807451	1021986	1002424	1081447	1169115	1373918	1439275
 37121	Mitchell, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1186	1317	1828	2354	2273	1938	(D)	(D)	(D)	(D)	(D)	970	881	1119	(D)	(D)	(D)	(D)
 37123	Montgomery, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	910	4791	4266	4785	4425	4230	4180	3920	3886	3905	5725	4823	4220	3971	3980	3595	3934	4245
 37125	Moore, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	35051	35159	37785	38003	40117	35280	36984	36457	32333	33554	40026	43469	38882	39266	39529	36870	37064	40414
 37127	Nash, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	4200	4796	5160	6179	6028	5975	6173	6092	5387	5190	4879	5075	4940	5123	4817	7274	7226	6707
 37129	New Hanover, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	34350	36820	37009	36027	38707	43770	49165	50036	46393	45484	47657	53937	58155	64304	64069	63792	62070	62280
 37131	Northampton, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	927	(D)	(D)	(D)	(D)	(D)	(D)
 37133	Onslow, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	5129	5191	5416	(D)	7508	7849	8289	7557	7431	6623	7838	8823	12541	12231	11872	11677	11265	12045
 37135	Orange, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	23680	26325	37400	46659	52645	60797	69905	54126	53319	61746	80865	72004	66513	61326	52494	52303	50880	51022
 37137	Pamlico, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1286	1384	1096	1458	1545	1721	1607	1561	6882	6647	6749	6914	7362	8074	7694	7697	8272	8763
 37139	Pasquotank, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	2862	3015	4114	2552	1594	1793	2341	1622	(D)	1739	2260	(D)	(D)	2062	2262	3239	3301	3172
 37141	Pender, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3198	3031	3336	3663	3622	3933	3746	3984	3840	4857	4050	3817	3704	4492	3331	4866	4388	4902
 37143	Perquimans, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1120	1219	774	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37145	Person, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1245	2810	3585	3891	2766	3136	4547	3308	2845	2773	2937	3914	3905	3785	3006	2535	(D)	(D)
 37147	Pitt, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	10124	16843	16383	9773	12091	13256	16156	14697	15588	15572	17483	20700	19331	17239	14217	14629	15832	13798
 37149	Polk, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	4453	4707	5849	6109	4936	5192	7004	6012	5138	4379	4375	4755	5653	4965	6128	6516	14981	16103
 37151	Randolph, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	23193	18148	17378	17723	15733	21157	23845	20963	14001	11857	11907	11306	11673	13785	12339	14700	14562	14271
 37153	Richmond, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3215	3498	4046	4211	3394	3296	1399	1536	1301	1246	1417	1508	1614	1649	1662	1708	1762	1901
 37155	Robeson, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3711	3870	3866	4083	4500	4781	4810	4701	4614	4859	6900	5672	4103	3298	3061	3074	3163	3210
 37157	Rockingham, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	5651	6048	7329	8922	7945	7434	5956	5532	3835	3749	4079	4738	6470	6317	5636	5324	5886	5105
 37159	Rowan, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	10827	10150	10765	10256	12649	15485	16811	14993	19463	19781	25136	22967	21641	20335	20147	22734	21015	19047
 37161	Rutherford, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	8271	7857	8511	10315	10024	11838	11699	11457	9710	9281	7453	7978	5207	6508	6356	4399	5061	5022
 37163	Sampson, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1227	1548	1339	1280	1387	1322	1570	1363	1160	1109	1092	1108	1454	2061	2291	2272	1895	2034
 37165	Scotland, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	2080	(D)	(D)	1465	1576	1905	1948	1616	1720	2326	3318	4008	2590	2182	1680	1796	1635	1425
 37167	Stanly, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1052	2594	2924	4916	1361	2362	3310	2837	2501	2231	3446	4891	4684	3408	2830	4123	4117	3850
 37169	Stokes, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	757	831	929	711	950	1032	1373	838	799	745	720	661	661	1100	1318	3483	3141	2062
 37171	Surry, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	6162	6318	4889	4515	4890	5473	5544	5902	5860	6347	7409	9632	8771	6288	5418	4555	4376	4657
 37173	Swain, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3142	6016	10785	9492	6813	7898	9106	9857	7757	8501	8983	9917	9672	11146	12853	15129	15509	16655
 37175	Transylvania, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3873	4764	7251	6479	6308	6234	6561	7064	6698	6854	6271	7468	6824	6852	6141	5833	7404	7166
 37177	Tyrrell, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	(D)	409	731	1214	1621	1565	113	271	199	226	193	201
 37179	Union, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	5337	8029	8686	11839	11319	18534	28627	22165	23030	22037	25961	19683	25133	31189	37603	35054	38704	41072
 37181	Vance, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	4042	3922	3379	3597	3527	3519	3440	3164	3120	3015	2796	2780	5659	5598	5152	6395	7441	7383
 37183	Wake, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	164593	184246	201581	203604	143697	189476	205969	212799	250274	266099	274407	312074	315435	355722	350436	377160	381622	391444
 37185	Warren, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	359	(D)	353	462	553	(D)	180	259	291	171	876	(D)	(D)	431	378	352
 37187	Washington, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	670	690	(D)	(D)	972	634	306	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)	(D)
 37189	Watauga, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	13407	13902	14472	14668	16515	17621	18855	19169	18532	17562	18487	19410	19532	20360	19701	20947	21975	23127
 37191	Wayne, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	3693	3992	4958	5160	5222	6090	5547	5769	6008	6400	7031	7597	7044	7635	7635	6224	6375	6973
 37193	Wilkes, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1823	2053	2121	1799	1541	2087	2537	2070	1998	2299	2533	2087	1840	1547	1686	4263	4262	3936
 37195	Wilson, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	4413	4795	5196	5451	5270	5460	5879	5615	5732	5373	4928	6117	6938	7463	7575	8158	8131	9091
 37197	Yadkin, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	1398	1720	2328	1688	1152	(D)	889	827	1098	1121	972	995	1053	1516	1697	2959	2801	2840
 37199	Yancey, NC	5.0	CAINC5N	1700.0	71	   Arts, entertainment, and recreation	Thousands of dollars	(D)	(D)	(D)	5261	5176	5273	(D)	(D)	(D)	(D)	4318	4974	4867	5078	5376	5602	5671	5778
