GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 37031	Carteret, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	524803	539811	571494	605661	636843	680352	710160	735877	710461	708056	704360	735192	750075	778342	811467	844518	898846	936855	991575
 37033	Caswell, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	90880	89416	89358	91250	92714	97586	102989	106289	105793	106677	107752	102968	103900	104914	109807	109459	115577	121793	127823
 37035	Catawba, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	2946983	2833375	2748794	2892721	2962187	3180973	3266859	3219330	2902916	2977934	3128335	3176553	3245259	3387580	3652883	3790495	4046771	4215862	4345610
 37037	Chatham, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	445461	451550	461581	503525	517242	553487	561078	556372	510715	515579	515911	506031	523833	538688	552873	579874	615000	637314	666699
 37039	Cherokee, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	218761	215118	210741	221192	237772	249362	253803	260851	247986	249442	250539	254250	252121	258424	272742	279418	296129	307603	313360
 37041	Chowan, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	144690	145375	154834	163944	170167	179727	181361	176352	167116	162106	164446	167627	169227	175029	178333	177006	183760	191805	197868
 37043	Clay, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	41981	44277	45862	50197	53977	59019	63871	61348	55225	56537	56711	58998	59666	63157	64005	65200	65746	71674	76033
 37045	Cleveland, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1038847	1031554	1057765	1106295	1148025	1187303	1228716	1227876	1109580	1113981	1194031	1230744	1254756	1304339	1344745	1431417	1496343	1560742	1634859
 37047	Columbus, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	482567	485604	488948	507905	521681	532932	552369	563760	541802	551198	548856	559972	585397	574098	574445	594018	585461	606213	626125
 37049	Craven, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1461749	1470467	1569033	1687561	1784529	1863853	2006844	2036845	2043535	2082694	2096388	2150538	2122024	2181189	2236286	2264615	2224813	2308603	2427971
 37051	Cumberland, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	4728672	5143931	5460292	5785460	6341566	6718430	7268445	7815770	8062330	8329842	8589478	8534711	8409431	8330432	8520062	8548038	8828979	9114600	9356237
 37053	Currituck, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	100936	114468	130798	141313	148872	160928	181741	181918	177533	183367	211925	211361	227498	241502	256917	244428	261528	291537	297686
 37055	Dare, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	428011	472304	515572	552344	571273	594933	610579	608499	572866	568608	574260	603628	623549	638068	674377	691115	714557	741035	778989
 37057	Davidson, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1365835	1361215	1361393	1403727	1424563	1478687	1485313	1462971	1371634	1450973	1488882	1536958	1588213	1654759	1750109	1841671	1942999	2015846	2090054
 37059	Davie, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	298967	299424	299652	312424	320953	349318	367136	361199	323369	323363	330433	335123	363071	394913	435793	467497	504876	525265	562486
 37061	Duplin, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	453389	471123	469782	488727	484552	499519	544322	601813	580626	594739	619262	637693	648465	668480	680494	705747	703147	723604	747089
 37063	Durham, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	8562507	8374735	8506537	9129450	9452782	10359002	11496644	11890265	11791439	12095965	11829425	12381063	12815408	13686036	13786646	14015929	14713988	15774728	16886233
 37065	Edgecombe, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	718312	716519	723555	754847	747577	758123	761467	750225	725260	707771	696560	699542	634659	622527	627754	645593	652503	665549	671213
 37067	Forsyth, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	6703877	6746307	6945857	7277725	7475760	7820027	8187800	8381056	7992549	8117505	8393902	8716830	8696582	9370093	9793871	9800840	10427193	10571538	11140606
 37069	Franklin, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	301749	310625	324749	351102	387566	424715	467213	450839	444455	450705	443373	441152	451970	489090	507845	525127	564211	605958	607896
 37071	Gaston, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	2202650	2208900	2216883	2352702	2376876	2471386	2551843	2571844	2360242	2413441	2497856	2570930	2683957	2804113	2962437	2972693	3148986	3403502	3494950
 37073	Gates, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	42344	43902	44195	46383	47597	49736	50085	51819	50922	48340	46079	46955	46727	50085	52728	54332	55509	57880	63034
 37075	Graham, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	60009	60319	63035	64585	68163	74522	79947	80404	71649	72534	73201	74716	75523	74547	77680	71121	77908	85331	88337
 37077	Granville, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	609460	642407	650004	651659	679647	736793	791012	813987	794953	803066	835290	864117	870722	885115	923176	973226	1022815	1028881	1040972
 37079	Greene, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	100158	101649	102804	106602	107587	120318	134755	147764	142349	137919	134382	136251	135243	138699	146459	154896	164473	169848	179967
 37081	Guilford, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	9778745	9753749	9966366	10374534	10786759	11431127	11976425	12226613	11412039	11532515	12027926	12499043	12863902	13344854	14035033	14151892	14846474	15362512	16019322
 37083	Halifax, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	477473	481399	492564	509174	522011	554125	562826	570500	550965	557688	568237	571236	577086	568724	574364	581011	591036	610172	627551
 37085	Harnett, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	592746	605331	628510	682305	710208	760504	797680	801369	750256	744316	744474	772764	805154	841092	883695	948186	1003760	1039551	1093155
 37087	Haywood, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	454712	470108	479862	506861	522205	557174	604128	589061	564180	578749	581916	602865	606166	620556	641404	665092	682973	722624	747616
 37089	Henderson, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1066064	1089744	1100150	1152340	1186981	1266368	1321885	1333316	1227297	1251488	1285050	1316318	1355918	1399536	1454808	1550842	1634763	1742640	1840751
 37091	Hertford, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	240652	252351	260940	275084	280315	294577	311502	325223	318427	324240	318745	331176	337194	347682	344716	345592	360223	380822	398745
 37093	Hoke, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	183519	190942	195140	202654	213119	227279	250470	258114	253965	252294	241458	251321	272580	266074	292529	323074	342473	347230	361505
 37095	Hyde, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	48828	51295	53594	57508	56393	56049	60982	64103	60357	62053	67191	70419	69638	73696	76185	78088	78774	73341	77318
 37097	Iredell, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1846154	1908984	2014454	2185626	2358368	2458536	2617925	2680335	2482943	2557964	2731354	2922973	3015644	3294543	3507639	3724746	3749335	3937584	4164482
 37099	Jackson, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	375325	392024	403666	434536	470455	509860	538645	542003	501638	496959	501013	510256	536440	563875	612900	663598	704977	709427	760813
 37101	Johnston, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1063270	1087095	1167622	1247712	1334020	1459330	1633895	1570784	1505219	1538174	1630669	1612534	1670782	1742073	1872151	1976006	2079541	2239045	2388419
 37103	Jones, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	49660	51398	51939	54842	55034	56314	54950	54634	53868	56044	59853	63515	63841	58245	61157	64579	66627	68613	69982
 37105	Lee, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	827987	843961	876905	963546	1012415	1047536	1076012	1065508	993161	1022868	957865	981569	971708	1002990	1062351	1087423	1142991	1214696	1205740
 37107	Lenoir, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	798628	798473	820395	859842	881910	876519	913298	930288	892794	888832	942403	1004134	1020891	1024777	1063079	1086112	1156071	1205144	1254404
 37109	Lincoln, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	551206	570203	579659	601546	635515	695941	764557	757875	684568	699724	707729	747441	783488	813994	866889	943066	989641	1047698	1165462
 37111	McDowell, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	466842	470501	469585	487702	486668	496039	513230	509520	464075	477542	492360	501588	518555	562157	596236	606181	641705	652541	662115
 37113	Macon, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	279979	295723	302654	324424	337182	362760	374916	375956	348172	345554	353428	363021	367921	387314	396274	405835	421637	439453	466558
 37115	Madison, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	112819	108440	112906	118546	116299	122951	127092	128873	126053	124719	121226	120874	123468	129302	133242	135621	141162	151016	161870
 37117	Martin, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	282555	300528	288821	286226	289765	294833	289468	297139	278109	268724	262844	261715	278911	286491	277323	290547	295746	290885	281709
 37119	Mecklenburg, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	23101719	23633585	24161293	25670193	27730283	30357362	32446174	32875404	30413750	31790340	34066597	36230137	37929886	40722422	44136983	46253200	49007684	52048858	55003995
 37121	Mitchell, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	164888	156862	159296	161612	169211	173089	171959	172212	165266	172573	171915	175814	178246	179591	177482	178779	187154	199530	205300
 37123	Montgomery, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	290856	296034	291120	315230	322601	325017	322093	311488	281822	287779	292539	304035	324898	333737	351126	360164	378303	384291	402155
 37125	Moore, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	895754	901123	924466	971088	1031609	1080843	1132996	1156201	1119346	1147136	1191473	1231675	1263835	1325007	1371519	1449106	1513981	1607227	1699649
 37127	Nash, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1325797	1302159	1322917	1372617	1399263	1487511	1568703	1591934	1503534	1511893	1554121	1607906	1616052	1648268	1738654	1710563	1732730	1831822	1909174
 37129	New Hanover, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	2787632	2813615	2915852	3143780	3457946	3768273	4086749	4158402	3999053	4010009	4192062	4195430	4351182	4593158	4874562	5178040	5521540	5804606	6168462
 37131	Northampton, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	135349	133466	140164	158288	172075	181045	187854	183041	176045	168511	166637	175007	179296	187083	196537	202187	202792	216174	222904
 37133	Onslow, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	2027908	2031362	2204160	2516033	2744483	2932085	3303483	3727357	4070513	4305604	4361564	4325300	4282371	4276302	4259154	4608149	4528472	4688403	4772062
 37135	Orange, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	2140957	2188712	2266529	2405212	2460218	2669402	2890008	3017001	3031391	3111376	3191364	3348409	3500305	3639786	3826184	4083408	4214108	4525288	4781723
 37137	Pamlico, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	65797	68727	70276	74362	77017	84837	90108	95019	93156	93237	97974	98597	97728	101964	105219	106345	109643	112638	117820
 37139	Pasquotank, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	427693	445710	470896	512250	553336	606496	644191	664227	624576	624820	627096	638115	641463	650914	686174	688455	707463	724535	733263
 37141	Pender, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	214594	228306	246482	274403	297070	325652	349822	359440	335262	333009	338186	346433	364809	395361	407636	440421	461773	496692	546245
 37143	Perquimans, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	45443	48304	50707	56091	58573	59472	62731	63201	60854	58875	66533	68447	70536	71960	75214	77492	79970	85646	88751
 37145	Person, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	343327	364091	387905	389251	387865	400839	386576	374093	348517	353396	355500	376227	383100	390961	409808	426864	435009	449553	453134
 37147	Pitt, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1962108	2012887	2084325	2201635	2322694	2476624	2679487	2784664	2733117	2820335	2911179	3110047	3169725	3286844	3423660	3537705	3679921	3813071	3990394
 37149	Polk, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	116330	119416	124375	130927	136596	148535	163251	164649	156364	151474	150771	148579	153382	158539	168521	175194	180542	185446	192037
 37151	Randolph, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1363121	1346536	1391769	1493003	1519095	1591872	1654662	1611345	1494443	1524160	1503022	1560094	1598414	1626635	1690681	1724161	1770374	1828748	1907377
 37153	Richmond, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	456300	447802	434754	441072	444522	464243	480406	492280	461283	494313	472020	485158	484556	501455	524840	528722	538697	543786	567672
 37155	Robeson, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	998210	1004553	1028276	1081194	1116092	1199663	1288024	1304561	1270133	1256712	1258952	1293976	1327027	1335240	1383236	1404270	1444628	1501454	1578298
 37157	Rockingham, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	940769	946697	947138	964625	986578	995775	1013679	1001894	941374	1016228	1008447	1013898	980365	1003696	1010251	1026782	1011191	1006249	1025312
 37159	Rowan, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1512080	1580274	1603057	1709323	1788503	1888341	1909613	1985609	1893813	1801772	1847336	1895742	1864614	1962075	2110087	2173753	2251971	2379475	2467578
 37161	Rutherford, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	657241	632099	631129	622310	614182	651765	650930	658997	591731	606300	637522	646198	622756	642623	657303	681275	687504	732070	773480
 37163	Sampson, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	470818	496790	515246	555417	568007	614960	681773	675978	622481	616742	630930	639058	651287	650961	679764	706935	729793	751568	781536
 37165	Scotland, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	490253	477299	476658	474517	471375	480359	463004	464962	428967	423842	420959	414145	418247	445711	457861	457395	469097	483319	506547
 37167	Stanly, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	563919	552247	548964	575903	611084	629475	653496	661553	616216	610657	621294	640565	659550	660751	679065	712188	746292	770705	800033
 37169	Stokes, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	203899	205591	205793	209617	203598	220065	223981	230707	231539	227015	230455	229655	231072	239641	248711	249686	265618	286302	294120
 37171	Surry, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	911554	894472	894864	932800	937287	994659	999217	988180	919414	891467	917904	937214	944597	989944	1026341	1067054	1131167	1214569	1232747
 37173	Swain, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	134709	144994	157039	166744	174503	188021	192810	196951	200117	210888	204285	201682	208148	226804	240349	246085	252332	257767	264851
 37175	Transylvania, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	304007	288328	248804	248258	259204	277133	305304	308432	288545	280135	272341	283340	286436	297804	312155	335524	354122	358811	385252
 37177	Tyrrell, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	24093	27148	26812	26694	26045	27863	29322	31376	32510	32291	32477	34119	35879	35566	36687	38431	41331	40325	40000
 37179	Union, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1478056	1497377	1536319	1657227	1799060	2027581	2258570	2240653	2018803	1988698	2088557	2237964	2350087	2542116	2696804	2862075	3056314	3186737	3354717
 37181	Vance, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	483174	486634	485324	482619	494803	508673	526417	533524	505862	508300	511610	520833	520701	528314	546431	561753	566275	568544	577302
 37183	Wake, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	15345304	15513325	15911656	16843754	17999295	19741435	21462153	22294237	21447775	22235539	23789690	25135135	26293834	27810315	30238036	32267673	34280521	37787409	40066756
 37185	Warren, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	102200	102734	108307	114050	104145	106186	106750	121698	122799	116356	116340	120861	108599	113289	118066	116366	111386	113241	117158
 37187	Washington, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	83533	82104	81840	86200	87580	91198	96978	97336	103859	105795	102992	102414	107333	105237	105045	106103	107378	107124	109826
 37189	Watauga, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	529723	551411	561719	596742	637799	685515	735839	769516	749200	748171	740826	758348	776578	808448	854499	882905	924600	962256	1022675
 37191	Wayne, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1382921	1437167	1431950	1506461	1546428	1623346	1706459	1734180	1711900	1713723	1799783	1861314	1854110	1848088	1878615	1903326	1955524	2010869	2090848
 37193	Wilkes, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	724382	675369	702882	739045	758544	782331	769959	744850	711932	705773	730030	744052	736896	767979	808683	847853	892512	898105	911798
 37195	Wilson, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	1224106	1249388	1278563	1334160	1411478	1442722	1522869	1565121	1474289	1529212	1551318	1605057	1568218	1630810	1665185	1702709	1745990	1823673	1895253
 37197	Yadkin, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	255611	261114	251118	265977	278959	290968	294004	300197	289974	302469	318731	323628	347543	339896	351105	370317	380625	403700	412911
 37199	Yancey, NC	5.0	CAINC5N	50.0	...	 Wages and salaries	Thousands of dollars	107172	106630	106705	110047	116503	125619	128986	126420	118497	116074	121834	116192	114674	121932	124560	133556	135936	181783	193741
