GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 37029	Camden, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	39491	43217	45972	55926	66356	89284	91163	89598	92439	102343	83845	75034	63924	62293	69441	62931	58889	57306	58439
 37031	Carteret, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	576495	601777	643345	690901	736263	794826	791702	786694	738470	765571	744047	821096	822871	877042	911229	965241	1014622	1045943	1109005
 37033	Caswell, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	77457	77891	79028	79330	77527	80416	81715	81160	87671	97044	100075	99806	98738	100677	106772	104987	114818	122464	124887
 37035	Catawba, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	3471790	3355699	3258296	3411396	3543400	3842011	3915543	3861711	3467755	3610267	3709802	3861553	3911897	4147665	4391238	4525819	4812148	4994307	5147673
 37037	Chatham, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	548635	560219	575244	632873	660364	725263	734543	731368	668024	699112	667714	698063	701183	694347	700295	742255	778277	793507	832164
 37039	Cherokee, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	277339	275805	266978	263889	286527	302548	301325	301361	281257	290225	286227	296698	289054	300978	314690	317307	331961	341513	347346
 37041	Chowan, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	151538	153520	165217	179517	187362	199645	194814	187268	178612	180893	177672	190830	186235	192203	194664	195261	208541	219599	226138
 37043	Clay, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	58740	63462	65588	73168	77320	84969	80703	71063	59054	67169	62263	65282	65363	73302	73404	74693	76855	84673	89842
 37045	Cleveland, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1154676	1161201	1194575	1250845	1311011	1356938	1395726	1375192	1244757	1293833	1354856	1442961	1437666	1508437	1540400	1618116	1691336	1760836	1845820
 37047	Columbus, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	504257	512125	520948	538940	554059	572603	585536	596346	556608	580352	567145	593202	613550	605909	591088	606608	595104	615032	638641
 37049	Craven, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	951941	991207	1057989	1137605	1221070	1317830	1404042	1356696	1274042	1293591	1299545	1388500	1373393	1440006	1477111	1510728	1535030	1585067	1659056
 37051	Cumberland, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	2758459	2963592	3075738	3254134	3506204	3640309	3839320	4005484	4063390	4273456	4296579	4389263	4351577	4324978	4297499	4353385	4439848	4627799	4806424
 37053	Currituck, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	122563	141586	164790	185870	199448	202741	208796	192064	192081	213595	254403	264435	276505	299037	314777	295705	314823	352383	360550
 37055	Dare, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	610817	674160	741167	806334	787804	782314	746611	714209	660505	674607	675405	773220	813293	852618	887014	903341	932353	971186	988247
 37057	Davidson, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1653839	1667741	1673406	1712303	1753119	1823439	1805100	1740622	1624808	1754111	1783813	1892706	1933546	2053703	2126482	2231313	2345308	2441910	2542899
 37059	Davie, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	350840	353895	357181	383320	394353	436003	452865	440719	387948	395384	393841	412823	441144	494004	540029	581610	624830	652220	696650
 37061	Duplin, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	477671	496966	496426	510754	498193	520121	559791	621720	609653	653016	679454	710036	711549	742663	732097	746939	735082	760064	785133
 37063	Durham, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	9657088	9511759	9661187	10471373	10868448	11812513	12949611	13469402	13508580	14165749	13720156	14572710	14880720	16093102	16175843	16506376	17239794	18211108	19462155
 37065	Edgecombe, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	709693	709117	725367	762188	752222	753636	743091	720898	701656	698340	681169	686096	612546	616847	611478	622023	624081	622994	609314
 37067	Forsyth, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	8040310	8149097	8452678	8967882	9278036	9762615	10032615	10322041	9834336	10324955	10028907	10571398	10456467	11402397	11850266	11962020	12665814	12805173	13504084
 37069	Franklin, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	334930	347678	361316	399143	444192	492957	530001	500336	490222	509943	501011	510644	516882	563607	581041	601902	650271	708854	714542
 37071	Gaston, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	2505494	2533832	2551503	2725639	2774242	2871870	2938017	3021127	2933041	3433931	2872934	3070329	3199480	3375144	3512092	3550928	3727172	3976366	4089800
 37073	Gates, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	36850	38623	38682	40842	43565	46145	44925	44999	46362	48800	45953	48671	46542	51800	52168	52710	53368	55311	61268
 37075	Graham, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	74537	76359	76227	71990	76842	84800	92600	92522	83292	83556	85226	85491	87230	86638	91625	81592	92116	101568	104552
 37077	Granville, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	494698	531682	537162	531877	554633	611460	640623	634014	601805	619020	622333	662684	664482	684913	706178	776618	836497	831548	835938
 37079	Greene, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	77629	78631	79006	83264	82619	87011	94246	103113	103391	106096	97598	101078	93093	98269	104598	109685	119089	128895	136970
 37081	Guilford, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	11255599	11298363	11530142	11994809	12535090	13427350	13845762	14082903	13060602	13312955	13695212	14580254	15028192	15845022	16717303	16861930	17548080	18060853	18841395
 37083	Halifax, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	431432	441394	451418	469052	486132	526173	526136	529620	510375	537515	539782	556983	562312	566191	559596	565072	568328	587617	610028
 37085	Harnett, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	629505	648473	678178	757982	796240	855160	870161	853759	805753	838035	810334	869452	874014	938549	975821	1037560	1096845	1144481	1204156
 37087	Haywood, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	528369	550030	559319	586439	594876	635341	671974	641185	607141	652727	642591	687072	681100	730017	783181	833169	846480	896915	932214
 37089	Henderson, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1252004	1288840	1314057	1386266	1433934	1547010	1588208	1597840	1448580	1501993	1519621	1602845	1635897	1706319	1767677	1881111	1982631	2110278	2223071
 37091	Hertford, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	241477	254899	267489	287221	294547	310444	325834	344948	340877	356721	338827	356793	360225	378938	338863	339715	350829	373808	396522
 37093	Hoke, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	166162	176190	181868	188152	200405	209670	230723	224504	227782	243141	231390	249365	267414	263739	262423	293010	320340	320862	332664
 37095	Hyde, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	38735	41007	43804	44366	41670	38766	42317	44128	43218	48631	55166	58906	57923	61482	63938	62871	65658	63274	63986
 37097	Iredell, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	2185793	2286985	2469750	2731300	2934388	3103583	3207468	3205779	2933537	3113209	3315721	3669873	3791087	4156023	4325827	4543783	4536916	4812111	5083303
 37099	Jackson, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	330866	344779	357882	393492	429052	462918	457191	426533	368007	373279	366042	378845	385363	419543	435613	453228	475078	509376	540653
 37101	Johnston, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1254148	1282601	1377365	1489333	1571663	1729063	1862916	1756939	1637178	1703897	1808838	1865180	1931043	2066982	2226367	2339124	2448175	2667663	2841423
 37103	Jones, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	48398	49567	49650	52135	53617	56281	51247	49426	47721	54206	57433	63716	61118	52264	53717	57032	61304	64931	66210
 37105	Lee, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	982636	1012077	1051546	1129245	1191817	1233958	1260988	1243353	1164969	1218847	1119929	1154068	1132165	1187305	1243889	1269869	1328561	1411922	1400280
 37107	Lenoir, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	798908	802163	828587	873648	902223	886904	910216	930676	906590	926931	969074	1064504	1077083	1094304	1126968	1149219	1218511	1255767	1314245
 37109	Lincoln, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	621833	646504	652376	679114	725600	813747	886286	860185	765535	793386	800144	891614	954494	1013610	1060110	1113277	1154420	1217156	1351498
 37111	McDowell, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	529911	538111	552754	576751	575787	579576	591746	579843	529775	551940	561456	581343	592278	658419	688382	692343	734492	749362	759248
 37113	Macon, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	368190	393013	400809	426187	437666	473293	468646	457170	415424	412387	418375	438441	440735	472170	480717	493900	513883	537081	571817
 37115	Madison, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	138605	135875	141111	151502	146646	157936	158235	155890	150639	154564	143338	147211	147896	165807	170714	173837	182599	195195	209959
 37117	Martin, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	300412	324244	312081	305656	308892	313688	301501	310436	292481	290216	274880	276832	290846	305085	286627	299180	302449	296848	284921
 37119	Mecklenburg, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	23426284	24133262	26243016	30140941	34225789	40469300	47378686	54655698	47004154	39752611	42399200	51188747	46674348	49460150	53139311	56527720	60216602	63835886	67386776
 37121	Mitchell, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	174456	164500	168957	172215	183029	188535	183155	178584	171511	185690	185167	195583	195764	199611	196713	197388	207221	223972	232948
 37123	Montgomery, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	314681	324139	321090	350519	360094	363559	354077	335041	298341	320052	323877	353960	368236	380305	389162	395417	415193	423040	448169
 37125	Moore, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1045655	1063635	1090022	1167119	1253954	1336418	1372522	1381131	1332195	1403858	1445049	1533704	1564306	1676372	1737086	1824383	1887695	1995274	2104297
 37127	Nash, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1476401	1458564	1485515	1545503	1578912	1685022	1756641	1791087	1691647	1740402	1740158	1846536	1836793	1918732	2017668	1969074	1959500	2073382	2166887
 37129	New Hanover, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	3051106	3068343	3157241	3481808	3929402	4348002	4588641	4529024	4230675	4233372	4284620	4261534	4504772	4933030	5228751	5624068	5900509	6197850	6607457
 37131	Northampton, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	123063	120801	128077	150648	167450	178191	181141	173444	169560	173061	166949	185034	186289	199927	207196	210682	209329	223081	228594
 37133	Onslow, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	844623	876937	905348	1008274	1069647	1173663	1241493	1299044	1337929	1435212	1439199	1497241	1518453	1564617	1580785	1599463	1657481	1721739	1828464
 37135	Orange, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1492619	1465955	1509429	1680111	1824197	2014862	2085879	2102796	1825532	1981985	1956604	2111669	2141936	2290520	2437368	2630078	2735130	2865601	3038233
 37137	Pamlico, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	65534	70117	72008	77683	83676	94214	96408	99203	94724	101379	99277	104786	101628	106102	109735	110483	112084	112251	118569
 37139	Pasquotank, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	329837	346023	365974	411979	449589	493323	511159	528750	489334	496073	482561	504446	505457	562877	604156	603251	621854	635922	643461
 37141	Pender, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	232231	249571	270555	305795	334958	375837	387422	387231	360646	379776	385768	404714	406830	443374	443914	483313	511473	551476	607209
 37143	Perquimans, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	46248	50480	52040	57961	62886	67147	69122	66052	64337	70909	72189	76285	75179	77430	80941	81031	84655	92133	94716
 37145	Person, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	368750	398848	431412	438585	437340	451595	431691	414399	387137	404204	404721	436853	440666	453028	467650	486444	493081	506082	509815
 37147	Pitt, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1793910	1848711	1875968	1936976	2057857	2229213	2374890	2399590	2298078	2426364	2443943	2711214	2736937	2919004	2877840	3013540	3147943	3336315	3491324
 37149	Polk, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	156103	161994	168563	175860	183152	199523	213511	202966	192391	199588	204640	209397	214147	226843	234274	228068	223321	220061	228307
 37151	Randolph, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1669558	1670956	1739144	1869194	1893124	1970831	2006974	1927286	1804378	1891647	1858413	1960974	1980354	2050348	2107965	2143743	2212446	2314990	2419540
 37153	Richmond, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	482871	476340	465299	467501	478776	505910	514938	519335	485317	537915	508252	536240	529508	555383	569685	569704	572380	577227	608151
 37155	Robeson, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1021232	1027975	1060995	1140130	1175264	1278288	1355149	1346189	1319116	1338490	1332036	1402413	1431800	1470374	1484152	1490948	1510744	1572521	1666872
 37157	Rockingham, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1066824	1086685	1096123	1122654	1160260	1172904	1174917	1165066	1090908	1215404	1177259	1216868	1160806	1204169	1194101	1217980	1187043	1177302	1202259
 37159	Rowan, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1680906	1781878	1801109	1908997	1987592	2100039	2076279	2108404	1993809	1949808	1996511	2081934	2010678	2148199	2304253	2342819	2412928	2564753	2661801
 37161	Rutherford, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	806108	786624	788534	775975	768071	810856	780831	764877	663035	697765	732931	767355	726271	767497	759661	782310	780699	826166	875153
 37163	Sampson, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	473817	500774	524790	571181	578364	626537	672725	650511	609797	643087	640157	657275	649840	659047	677783	692968	717150	747978	773963
 37165	Scotland, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	545959	529601	528161	526133	525427	532256	504672	498943	461343	471097	453623	454152	452947	493402	501361	495585	503925	522338	549707
 37167	Stanly, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	644172	635008	633577	665447	708934	733552	756718	739180	683755	689759	699003	750277	766293	782588	800972	802736	842474	869242	912132
 37169	Stokes, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	239697	246068	248627	254452	240662	261255	259204	263774	265156	273438	263108	270363	266461	280335	286004	285701	303476	325959	334527
 37171	Surry, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1033531	1019099	1025399	1062222	1056875	1115208	1106412	1079549	1008949	1000863	1026641	1071496	1076169	1154626	1181635	1221288	1293778	1385247	1405987
 37173	Swain, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	109777	117718	121436	126928	135193	149480	149213	145996	147184	161478	154387	153737	159209	178386	185602	186709	188102	183789	183128
 37175	Transylvania, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	376075	360619	314098	321148	339040	372526	399532	399760	350531	337119	308775	355647	354451	381892	397852	430017	452448	460317	492124
 37177	Tyrrell, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	18620	21228	20712	19426	16679	17826	18127	18754	20304	23315	23781	26970	27748	28212	28705	29613	32743	31738	30718
 37179	Union, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1817011	1841957	1871627	1983934	2155990	2438727	2651323	2551046	2269940	2338266	2433675	2706805	2818444	3103642	3352263	3534133	3817411	4038980	4242816
 37181	Vance, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	536049	542898	541997	534336	544885	561578	570682	576524	546102	574711	566915	596149	587899	608206	618626	634627	631499	625141	640106
 37183	Wake, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	16592156	16880876	17241439	18193306	19072784	21660012	22973512	24374402	22930407	24255517	25517552	27917300	29182329	31670035	34477654	36902141	39037074	42784329	45456065
 37185	Warren, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	83707	83099	92759	99403	87151	90000	86886	101749	100114	99350	96099	105922	88771	94192	96529	93115	88730	94828	98507
 37187	Washington, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	68202	65509	65117	69225	71872	77295	83186	82982	93752	100191	93627	94255	96619	97878	103815	105180	105881	105761	108570
 37189	Watauga, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	527262	561235	581362	632456	676549	743365	767154	798216	735263	738501	712503	754901	767180	819914	859252	901252	949323	1001589	1064090
 37191	Wayne, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1211559	1274366	1260463	1351998	1397224	1485456	1531884	1524431	1507964	1532884	1603147	1703972	1674525	1696490	1719738	1725361	1752173	1803500	1870119
 37193	Wilkes, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	813424	765811	801878	855765	870959	910801	882808	834936	798002	822315	834790	867546	854514	916439	940842	977017	1016399	1065433	1083473
 37195	Wilson, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	1339840	1376746	1409254	1493110	1582191	1626441	1693091	1737275	1647891	1761676	1744190	1820780	1773904	1926720	1936521	1976432	2021858	2101948	2187526
 37197	Yadkin, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	286894	295663	288744	309186	330093	343564	337934	345965	334736	368338	373374	394391	415148	411242	417732	438529	448648	474285	482574
 37199	Yancey, NC	5.0	CAINC5N	90.0	113-814	  Private nonfarm earnings	Thousands of dollars	137354	139219	137922	137776	143953	158091	160263	149548	138667	138165	147612	143925	140300	150530	150104	152399	154611	212411	225527
