GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
 37025	Cabarrus, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3958383	4081090	4173537	4437865	4767611	5272634	5748712	6058411	5900642	6166179	6517015	6843384	7020430	7510830	8085711	8568405	9001900	9556853
 37027	Caldwell, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1952103	1948579	1953897	2050644	2096651	2152849	2207886	2256075	2221768	2246787	2301239	2397845	2363396	2451407	2589868	2638811	2768246	2901675
 37029	Camden, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	195919	203171	221786	245194	290487	311475	349181	363675	365108	377727	396468	410426	410568	418203	436288	449197	461050	485536
 37031	Carteret, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1655371	1682256	1790582	1930097	2056951	2223134	2388093	2494439	2546386	2648031	2726031	2827606	2815000	2949612	3092271	3220358	3256265	3431692
 37033	Caswell, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	529483	521130	522321	537003	538113	549181	565175	596205	610323	630189	643131	673655	696374	722051	748353	760218	782295	807854
 37035	Catawba, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	4087840	4081445	4163505	4343374	4652926	5026828	5257244	5405663	5179787	5324009	5471584	5723569	5678420	5959551	6305824	6532413	6836096	7193629
 37037	Chatham, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1781387	1677941	1776149	2041425	2193278	2426226	2717503	2821136	2735193	2852264	2991506	3196107	3250630	3579597	3803205	4081228	4269280	4610745
 37039	Cherokee, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	518785	521519	524239	541773	586192	625906	667088	704021	699197	703929	718791	752589	754831	787127	824940	837541	870199	915810
 37041	Chowan, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	367184	355373	366999	392364	423131	436589	453229	459891	462124	450312	484673	503867	502667	504294	515768	522567	546207	572628
 37043	Clay, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	203362	208783	213040	226355	247398	260323	273318	280774	276706	283590	286132	293640	298437	319840	337173	344692	358755	379361
 37045	Cleveland, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2309140	2317055	2364873	2507864	2606866	2711956	2838965	2893168	2784884	2852312	2940724	3060004	3050465	3183112	3327232	3367465	3517890	3677383
 37047	Columbus, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1222134	1201890	1235927	1302469	1402519	1439957	1498349	1600432	1568357	1594998	1611531	1655490	1678479	1668792	1675582	1716269	1755247	1803034
 37049	Craven, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	2506123	2519186	2685517	2891328	3093462	3266397	3499768	3672793	3679548	3796597	3918048	4023215	3959837	4083749	4218025	4270990	4298295	4493680
 37051	Cumberland, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	7741019	8194613	8550731	8923370	9363514	9662356	9897286	10348582	10383390	10863381	11302912	11545812	11482517	11724155	11984830	11983381	12252634	12887624
 37053	Currituck, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	511974	534759	591888	663615	709702	736795	781283	793273	814174	839520	887396	938041	943154	995354	1058155	1105767	1155192	1230023
 37055	Dare, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	978742	1042692	1173509	1237624	1252134	1278898	1315188	1343811	1330706	1381604	1444807	1553740	1589808	1674017	1747544	1848966	1944221	2055507
 37057	Davidson, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	3965309	3968686	4066911	4326064	4420928	4615484	4842133	5062574	4892721	5005120	5172518	5341937	5323618	5635552	5836688	5990760	6259826	6512483
 37059	Davie, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1050025	1065572	1109950	1213130	1299397	1426639	1536661	1572676	1473165	1502912	1587117	1650862	1636144	1717179	1801445	1845989	1947487	2035388
 37061	Duplin, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1156415	1095415	1127329	1207730	1276609	1311917	1442078	1596895	1604884	1709026	1717022	1819364	1869651	1927424	1919190	1884297	1995406	1978665
 37063	Durham, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	7046985	7191721	7434386	7964673	8478591	9182378	9857215	10253237	10366884	10887915	11428605	12070770	12068247	12934736	13646687	14232801	14986630	16058004
 37065	Edgecombe, NC	5.0	CAINC5N	10.0	...	Personal income (thousands of dollars)	Thousands of dollars	1293008	1268502	1304867	1385190	1414636	1460134	1515495	1581060	1597202	1605081	1664296	1699402	1653405	1689438	1719054	1720997	1758210	1817377
