,Region Code	Region Name	1999 Q1	1999 Q2	1999 Q3	1999 Q4	2000 Q1	2000 Q2	2000 Q3	2000 Q4	2001 Q1	2001 Q2	2001 Q3	2001 Q4	2002 Q1	2002 Q2	2002 Q3	2002 Q4	2003 Q1	2003 Q2	2003 Q3	2003 Q4	2004 Q1	2004 Q2	2004 Q3	2004 Q4	2005 Q1	2005 Q2	2005 Q3	2005 Q4	2006 Q1	2006 Q2	2006 Q3	2006 Q4	2007 Q1	2007 Q2	2007 Q3	2007 Q4	2008 Q1	2008 Q2	2008 Q3	2008 Q4	2009 Q1	2009 Q2	2009 Q3	2009 Q4	2010 Q1	2010 Q2	2010 Q3	2010 Q4	2011 Q1	2011 Q2	2011 Q3	2011 Q4	2012 Q1	2012 Q2	2012 Q3	2012 Q4	2013 Q1	2013 Q2	2013 Q3	2013 Q4	2014 Q1	2014 Q2	2014 Q3	2014 Q4	2015 Q1	2015 Q2	2015 Q3	2015 Q4	2016 Q1	2016 Q2	2016 Q3	2016 Q4	2017 Q1	2017 Q2	2017 Q3	2017 Q4	2018 Q1	2018 Q2	2018 Q3	2018 Q4	2019 Q1	2019 Q2	2019 Q3	2019 Q4	2020 Q1	2020 Q2
37021	Buncombe County, NC	36.71680682221959	36.91638245325179	35.903135236312586	36.015460295151094	35.33045809534911	35.07515265382809	34.57889865802869	33.91451068616423	35.28880866425993	34.73775654251276	34.68994323658563	34.57178841309824	34.41782613244063	34.36681680108934	34.364972570127314	34.70024979184013	34.873729435188096	34.75385745775165	34.324296032659895	34.75457570715474	34.42520990981652	34.87544483985765	34.1075668421596	34.60300985988583	34.507186858316224	33.95556457339961	33.64722559740786	33.878903504367905	33.63318340829585	33.50314653880731	33.36978131212724	33.27363184079602	33.08075772681954	32.743275316455694	32.47239747634069	33.138362242839854	33.181033607472834	33.085388220908904	32.61046630014254	33.08293574256421	32.62244897959184	32.5697924123121	32.51808825028024	32.064332247557005	31.799632728014693	31.07736214453165	31.016586954309556	30.80266882329155	30.556959466289296	30.39443155452436	30.415117097195697	30.376181854757593	30.207175341081356	30.066545674531152	29.66289866774324	29.822437449556094	29.224293445580273	29.17414721723519	29.49489162608613	29.235912129894935	29.06282573675732	28.66691771794389	28.69491684675374	28.811973807296535	28.31554524361949	27.750138197899393	28.00548947849954	27.54888585720782	26.811331033230434	26.392428103385512	26.242670275146594	26.42305620398635	25.555455608527485	25.33932584269663	25.33190768956607	25.41936629093814	24.82905603409999	24.410774410774412	24.47089947089947	24.548799719642545	24.3120863810519	24.144816808473692	23.599791919542223	23.83326171035668	23.415010281014393	22.271562766865927
37023	Burke County, NC	39.5083932853717	39.13303437967115	37.65395894428153	37.53265602322206	37.60092272202999	36.54851830331203	36.417157275021026	35.636856368563684	37.084468664850135	36.82065217391305	36.551155115511555	36.25466169419286	36.31450959200217	36.666666666666664	36.71747414262384	37.190307650422	37.58498776176231	37.359934408308284	37.79355543418897	37.70988164051748	37.815810920945395	37.34906695938529	37.152871393906715	37.91964777105118	37.062363238512035	37.04514363885089	37.36203090507726	37.01962952723251	37.34107241569929	37.027027027027025	37.056928034371644	37.12803712803713	37.198464912280706	36.29385964912281	36.850738108255875	38.09658288619035	39.01808785529715	39.03002309468822	38.86966551326413	37.939042089985485	37.40524781341108	37.68624014022787	37.111892208553016	37.24802804557405	36.12503686228251	36.05542452830189	35.688941454760496	36.3582966226138	35.371949426639226	35.25073746312684	35.62776957163958	35.80760095011877	35.73770491803279	35.594739988045426	35.6628674265147	35.09139946059335	34.29506246281975	34.45603576751118	33.84747215081405	34.34026788258763	33.29548680102186	33.81668946648427	34.523809523809526	34.48835950189497	34.11669367909238	33.091007000538504	33.13577586206897	33.574103798822904	32.64705882352941	32.240873967492675	31.810982048574445	32.12041884816754	31.545906356264712	30.87388801674516	30.086636912575482	30.662477088242994	30.21488469601677	30.3760593220339	30.75105042016807	30.797385620915037	30.82983193277311	30.182291666666668	30.239209568382737	30.863553352465434	29.94246861924686	28.590078328981722
37025	Cabarrus County, NC	38.39343554307925	38.00690250215703	38.01282051282051	39.06878306878307	38.87043189368771	39.01740020470829	38.31339955402392	37.7963466770307	38.34355828220859	37.84807728736504	38.00074878322726	37.86031042128603	37.86038077969175	38.24377930039668	38.17925194071983	37.934058225184145	38.1939564300773	37.74449339207048	38.1195079086116	37.93706293706294	37.48261474269819	36.99032480995162	37.4222819694169	37.18702739035456	36.61574227831285	36.08760577401692	36.68815071888944	36.78553981436249	36.70618807860971	36.40187671897751	36.76284083703234	37.012886197795375	37.01006971340047	36.49500384319754	36.84610705596107	37.245696400625974	37.134365712498045	37.203828652126155	37.44164332399627	37.474918968976695	37.05827650340979	36.608386198359895	36.367837338262476	36.45993245317777	36.45721308956829	35.9639749656541	35.97144159197934	36.448457486832204	36.21881574992486	36.04964114832536	35.7580283793876	35.67470420847686	35.5797967722654	35.53299492385787	35.945180992104866	36.014869888475836	35.47862109779553	35.24131842260153	35.00983422309638	35.280992888021196	35.038716814159294	34.72433328727374	34.66228250445266	35.55735274295727	34.622096925761845	34.532085561497325	34.913736336099035	35.15767526713579	33.675324675324674	33.41915550978373	33.09270516717325	33.28724072910119	32.109630374654266	32.2029702970297	31.851669941060905	32.355804331954246	31.38252756573367	31.333735666867835	31.37724550898204	31.27669672520171	30.896421400732255	31.20907390084191	31.153979438604594	31.398689805769454	30.519331960649737	28.881071266454832
37027	Caldwell County, NC	40.28088094478136	39.29141398021066	38.952380952380956	38.76511775938892	39.63162908859956	39.366373902133	38.629379225568535	37.50750750750751	38.55639097744361	37.94431279620853	38.649045521292216	37.413594470046085	37.340301974448316	37.825959566363906	37.902991577112985	38.21805392731536	37.82218360845641	38.129915525779204	38.67952088810985	38.784497944803284	39.494563620335	39.85119047619048	39.46439081812831	39.34280639431616	39.19553728714034	39.06387989402414	38.504562849573155	39.04873752201997	39.19976804870977	38.98989898989899	38.961038961038966	38.37712965636731	38.91481913652275	38.52196683153913	38.879210220673635	40.83611026961527	40.42227662178702	40.06182380216383	39.607965152458	39.85665316297912	39.6551724137931	40.0063051702396	40.0063051702396	39.40637827597095	39.0066434672572	37.967914438502675	38.15500470662065	38.19661865998747	37.97745773324984	38.38095238095238	38.257817485641354	38.135048231511256	37.81865117779929	37.81078463028737	37.471710313611375	37.7906976744186	37.86220218931101	37.921077959576515	38.42333954065798	38.451973888716196	38.095238095238095	37.4249699879952	37.12592592592593	37.488999706658845	37.0641664225022	35.01474926253687	35.60517038777908	35.68501170960187	34.625473622850485	34.097504352872896	34.10852713178294	33.94390383514597	33.704655812624964	33.381047809905525	33.12374964275507	33.78839590443686	33.44758640388461	33.131313131313135	33.25688073394495	33.074489502444635	32.78404163052905	32.626754511601256	32.81027104136947	32.1806230351529	32.038834951456316	31.502145922746784
37029	Camden County, NC	39.83402489626556	39.02439024390244	35.36585365853659	34.285714285714285	35.483870967741936	34.146341463414636	35.38461538461539	33.935018050541515	35.12544802867383	34.84320557491289	34.48275862068966	35.76158940397351	40.64516129032258	37.74193548387097	39.19753086419753	36.84210526315789	35.36585365853659	37.0919881305638	35.714285714285715	34.45378151260504	34.81894150417828	33.608815426997246	33.05555555555556	35.67567567567568	33.513513513513516	34.22459893048128	32.97872340425532	34.03693931398417	33.68146214099217	31.758530183727036	30.59125964010283	32.041343669250644	31.645569620253166	35.25	32.90816326530612	33.5	32.7455919395466	33.41902313624679	32.467532467532465	34.715025906735754	34.01015228426396	36.15384615384615	35.30927835051546	36.15384615384615	36.02015113350126	35.910224438902745	35.338345864661655	37.3134328358209	37.5	33.41708542713568	34.42211055276382	34.34343434343434	34.25692695214106	31.887755102040817	32.99748110831234	33.24873096446701	32.25	30.272952853598017	31.455399061032864	31.516587677725116	30.99273607748184	32.581453634085214	31.65829145728643	31.76178660049628	29.38271604938272	28.03970223325062	27.40740740740741	28.398058252427184	28.05755395683453	29.04761904761905	25.821596244131456	27.25173210161663	25.115207373271893	25.85812356979405	26.303854875283445	26.195899772209568	25.91743119266055	24.8868778280543	26.444444444444443	24.50765864332604	24.944812362030905	24.45414847161572	25.109170305676855	25.910064239828696	24.197002141327623	22.82608695652174
37031	Carteret County, NC	36.64274322169059	36.90051525961157	34.51011503371678	35.70011900039667	35.855784469096676	35.04873294346979	34.8936170212766	33.97913561847988	35.2590383898621	35.38745387453874	34.990723562152134	35.078725741486636	35.02906976744186	34.95395948434623	34.08023129743405	34.46389496717725	34.16395810762008	33.806404657933044	34.243085880640464	34.25892535160476	34.461649261793305	33.66834170854271	32.74021352313167	32.768565248738284	33.28530259365994	32.55649717514124	32.898448519040905	32.46110325318246	32.28652081863091	32.38095238095238	32.040531097134874	31.70817257102771	30.909090909090907	30.787920860812218	30.998613037447985	31.43058491895701	31.582657737046176	31.346967559943582	31.396569828491423	31.23039386545835	30.655391120507396	30.79633544749824	30.37974683544304	30.04216444132115	30.36153036153036	30.48053314626447	30.803880803880805	30.33158813263525	30.59027777777778	29.968782518210197	30.003480682213713	30.404463040446306	29.790940766550523	29.688581314878892	29.389444636081407	29.616845012081463	29.180887372013654	28.931245745405036	28.231404958677686	28.05324459234609	27.538155275381555	26.863199735011595	26.538716082064855	26.71528007954922	26.505235602094242	26.184295911745618	26.034538937764744	26.01362309438858	25.387096774193544	25.500969618616676	24.592781858831046	25.23037813790912	25.11167836630504	24.151185137732224	24.304445155100733	23.691813804173353	23.096691294571155	22.168441432720233	22.771007055805004	22.68637532133676	22.086677367576243	21.69094363521216	21.502347417840376	22.16640502354788	21.815336463223787	21.07873527588345
37033	Caswell County, NC	46.03174603174603	45.40942928039702	42.82147315855181	43.287327478042656	42.230576441102755	41.64588528678304	44.26633785450061	43.922984356197354	45.508274231678485	45.0354609929078	46.263345195729535	44.120940649496085	44.14414414414414	44.2350332594235	43.96456256921373	44.13716814159292	42.350332594235034	41.89636163175303	43.26396495071194	44.03470715835141	43.286788399570355	44.047619047619044	42.74891774891775	44.78260869565218	44.18103448275862	43.64224137931034	44.4954128440367	44.14414414414414	44.45701357466063	43.35585585585586	44.13092550790068	44.05436013590034	44.874715261959	44.28251121076233	43.70786516853933	45.254629629629626	45.09803921568628	45.91121495327103	44.27570093457944	45.348837209302324	45.21028037383177	44.52214452214452	43.34433443344334	43.48302300109529	42.256637168141594	41.519823788546255	40.84350721420644	41.3716814159292	40.11111111111111	40.513392857142854	39.59731543624161	40.62850729517396	39.66480446927375	39.63963963963964	39.548022598870055	40.848214285714285	40.243902439024396	39.15929203539823	38.095238095238095	37.83209351753454	36.91983122362869	36.25277161862528	36.02209944751381	37.16814159292036	36.46532438478747	36.39417693169093	36.14864864864865	36.941964285714285	36.27232142857143	35.333333333333336	35.825892857142854	34.81646273637375	34.140969162995596	34.72527472527472	35.22975929978118	34.71164309031556	34.392113910186204	34.6782988004362	34.77789815817985	34.50164293537787	34.46389496717725	32.96943231441048	33.4061135371179	33.29694323144105	32.89473684210527	33.69923161361142
37035	Catawba County, NC	38.13559322033898	38.38800065930443	37.00505132801043	36.8623676612127	36.82610782274836	36.68101386896222	37.04173940644342	35.714285714285715	37.418655097613886	37.05288902476307	37.105582524271846	36.38909358879882	36.67557932263815	36.90761847630474	37.0873786407767	37.022162724973974	37.49813627553302	37.20999850321808	37.41415347865034	37.481371087928466	37.162763118885266	37.808871688002384	37.163742690058484	37.596324836988735	37.56434769819091	37.017957020900795	36.547548730064975	36.74336801993258	36.27550282158877	36.11708996986655	36.21721778791334	35.86009992862241	35.807922485038475	36.194665153234965	36.081747709654685	36.66133022849658	36.64660108647776	36.87175685693106	37.01559020044544	37.001477104874446	36.358235556215654	36.23901057964536	36.38253638253639	36.47761194029851	36.17116445504697	35.497382198952884	35.18573996405033	35.61194029850746	35.383469843633655	35.09349289454001	35.069809337937244	35.46924588181955	35.36196691455456	34.773317050831935	34.49063499314756	34.83675018982536	34.1378790164429	33.80132850241546	33.53632013919095	33.9910053677644	33.785343335256776	33.86872586872587	33.435441874712815	34.18920984257986	33.582089552238806	31.533180778032037	31.869130566495002	32.05070167496605	31.311007658807625	30.8095952023988	30.856553147574818	31.38001757984178	31.045607860390085	31.012750989300898	30.76923076923077	30.786090005844535	29.97084548104956	29.72894199941708	30.014430014430015	29.680299539170505	29.29220123972899	29.33830917180996	29.415964586605742	29.45020599516977	29.16077988132241	27.1938557815389
37037	Chatham County, NC	35.51820728291317	34.17381974248927	32.8686327077748	33.88829215896885	33.633952254641905	33.929510783798	33.056133056133056	32.65204386839481	32.63992075284794	33.03659742828882	32.482826300294406	32.270531400966185	32.18390804597701	31.992337164750957	32.476635514018696	33.209647495361786	32.8029948525971	32.56578947368421	31.96798493408663	31.443298969072163	31.603553062178584	30.758426966292134	30.60853769300636	30.668473351400184	30.89612126616139	30.34605146406389	28.62238074008025	28.783253379851725	28.82531426094495	28.380706287683033	29.33727311101731	29.239269018274545	28.885135135135137	28.493950771798083	27.740863787375414	29.13319238900634	28.450465707027945	28.317836010143704	28.115820394460762	27.766179540709814	27.492699207342515	27.170751973410884	26.67488697081792	26.2749898000816	25.936482084690553	25.9729619008603	25.551921504497138	26.212800652262537	25.807754442649433	24.939172749391727	24.949124949124947	24.3605359317905	24.949041989400733	25.191764230924505	25.070764253942578	24.989955805544394	25.01002004008016	24.55161418891989	24.625432193622743	24.148488327592805	24.42169131588927	23.25405813514534	23.916292974588938	23.780043699927166	23.079723334546777	22.226224783861674	23.0	22.32905982905983	21.944346600915814	21.506511791622668	21.559792027729635	21.908006814310053	21.557293437606255	21.40683124788637	20.830564784053156	20.913302448709466	20.704410796576695	20.241988227599737	20.143182557761147	20.038973692757388	19.347617524784138	19.441801458928005	19.615869017632242	19.83729662077597	19.431427678850362	18.037876435889473
37039	Cherokee County, NC	37.98767967145791	37.28470111448835	36.336032388663966	35.44813695871098	35.98790322580645	34.64646464646465	35.984095427435385	34.37796771130105	35.53008595988539	35.20074696545285	35.602575896964126	35.43599257884972	36.48029330889093	35.55956678700361	35.790408525754884	34.45149592021759	35.714285714285715	35.76642335766424	34.542157751586586	33.881278538812786	34.4582593250444	34.982014388489205	34.39434129089302	34.016028495102404	34.91644678979771	32.86219081272085	32.629727352682494	33.274956217162874	33.71579876434245	33.47826086956522	34.476843910806174	33.795493934142115	32.98429319371728	32.70060396893874	31.411359724612737	32.76633840644584	33.60142984807864	32.591273374888694	31.410825199645075	31.724754244861487	32.379248658318424	33.44978165938864	33.129370629370634	33.099209833187004	32.86467486818981	30.85566119273985	30.6368330464716	32.09342560553633	31.277150304083406	30.789245446660885	30.702515177797054	30.358705161854765	30.220264317180618	29.964850615114237	30.36649214659686	30.897887323943664	29.850746268656714	29.629629629629626	28.87563884156729	29.82905982905983	28.462192013593885	28.29059829059829	29.19148936170213	30.572160546541415	30.119453924914673	29.51653944020356	28.6321155480034	29.610829103214893	28.800675675675674	28.752107925801013	28.57142857142857	27.65055131467345	28.319327731092436	27.341137123745817	27.615062761506277	26.5	25.711892797319933	26.53910149750416	26.014913007456503	26.473029045643155	25.928984310487202	25.10154346060114	25.44861337683524	25.34637326813366	25.517812758906377	23.316912972085387
37041	Chowan County, NC	38.15028901734104	39.189189189189186	39.41747572815534	37.28813559322034	37.47645951035782	37.269372693726936	39.382940108892925	37.97909407665505	38.71527777777778	38.771929824561404	38.421052631578945	38.83161512027492	37.58389261744966	37.69100169779287	37.83783783783784	39.12310286677909	38.030560271646856	37.84246575342466	36.317567567567565	35.18518518518518	35.0	35.55555555555556	33.88429752066116	33.88704318936877	35.333333333333336	34.55149501661129	33.97435897435898	34.831460674157306	34.177215189873415	33.22784810126582	32.34836702954899	33.33333333333333	34.86529318541997	35.17350157728706	35.3125	36.45161290322581	34.9025974025974	35.86776859504132	36.423841059602644	35.0	36.42495784148398	35.70219966159052	36.271186440677965	36.51877133105802	36.96763202725724	37.055837563451774	38.19095477386934	38.52596314907873	35.993208828522924	37.81512605042017	37.3534338358459	36.633663366336634	36.920529801324506	35.45150501672241	34.94983277591973	35.5108877721943	33.77049180327869	33.224222585924714	33.90625	34.01574803149606	32.863849765258216	33.33333333333333	33.43653250773993	33.07573415765069	34.316770186335404	34.61538461538461	34.355828220858896	33.43558282208589	33.89312977099237	32.87461773700306	32.51908396946565	33.33333333333333	32.78688524590164	33.87815750371471	34.02985074626866	34.411764705882355	33.38213762811127	31.851851851851855	31.736526946107784	32.88690476190476	32.829046898638424	32.13213213213213	32.78688524590164	33.33333333333333	33.38278931750742	33.33333333333333
37043	Clay County, NC	35.44973544973545	33.85416666666667	31.770833333333332	30.15463917525773	31.806615776081426	30.126582278481013	30.20304568527919	30.392156862745097	31.828978622327792	30.80568720379147	30.861244019138756	30.787589498806682	30.641330166270787	31.32530120481928	29.493087557603687	28.837209302325583	28.537735849056606	29.14691943127962	29.550827423167846	29.1866028708134	28.77358490566038	29.205607476635514	29.68036529680365	29.953917050691242	30.303030303030305	30.804597701149426	29.515418502202646	32.543103448275865	30.148619957537154	30.443974630021142	31.30252100840336	31.865828092243188	31.36842105263158	30.390143737166326	30.434782608695656	31.991051454138702	30.585683297180044	29.89010989010989	28.57142857142857	31.180400890868597	31.011235955056183	29.910714285714285	31.625835189309576	32.0	31.756756756756754	30.201342281879196	30.275229357798167	29.698375870069604	31.177829099307157	30.158730158730158	30.114942528735632	31.381733021077284	31.654676258992804	30.09478672985782	28.57142857142857	27.634660421545664	27.972027972027973	26.558891454965355	27.149321266968325	27.2108843537415	26.741573033707866	28.08988764044944	28.348214285714285	29.054054054054053	27.555555555555557	27.39420935412027	27.412280701754387	27.92207792207792	27.194860813704498	25.213675213675213	24.568965517241377	24.63465553235908	24.166666666666668	23.958333333333336	24.016563146997928	24.34077079107505	24.089068825910932	22.131147540983605	21.4	21.442885771543086	22.22222222222222	21.730382293762577	19.919517102615693	21.653543307086615	21.135029354207436	20.19417475728155
37045	Cleveland County, NC	42.29984701682815	41.50375939849624	40.20771513353116	40.928165884966674	40.12210012210012	40.54385105340519	40.86573734409391	40.36675398904501	41.4336917562724	41.895085066162565	41.93853427895981	41.31040892193308	41.701631701631705	42.19269102990033	42.18491369117995	42.8741658722593	42.368421052631575	42.46117084826762	42.88782816229117	43.130684538056485	42.47196373180625	43.08689390302448	42.51253881060425	43.50431447746884	42.77180406212665	42.37247353224254	42.453513644047334	42.874251497005986	42.93595586471576	42.67022049915193	42.66376601401982	42.144578313253014	41.85821437212678	41.75903614457832	42.71728748806113	44.28676290677759	44.27651139742319	43.94394394394394	43.80475594493116	44.07796101949025	43.995988969666584	43.36283185840708	43.09866262932122	43.0200152014188	42.44732165524245	41.7853509664293	42.38578680203046	42.37202230106437	41.27064803049556	40.8987052551409	40.778427880946325	40.839694656488554	40.90094701817251	40.492055356227574	40.28703229113275	40.36391594054331	40.248226950354606	39.470365699873895	38.356818724623835	39.58183129055515	39.4484412470024	39.124051871788595	39.09024568231574	38.845780795344325	38.13661597875935	38.065447545717035	37.575174404618714	36.862275449101794	36.385312350977586	35.87604290822408	36.147135109643955	35.832749357626724	35.55709983785036	34.8922512608895	35.02503413746017	34.56874857012126	33.87502861066606	33.59073359073359	33.78623188405797	33.58761498765986	33.05008944543829	32.500557662279725	32.80553077609277	33.25937430663413	32.926829268292686	31.874447391688772
37047	Columbus County, NC	49.03630658897355	49.30337078651685	48.02158273381295	48.408785298072615	48.771773112996875	47.78126400717167	48.266666666666666	47.08716600963644	48.9751417357174	48.03250641573995	47.85223367697595	46.26304801670146	46.08006672226856	46.37130801687764	46.28930817610063	46.124684077506316	46.24422996223248	45.35080304311074	46.28691983122363	46.09243697478991	46.35264693622342	46.222410865874366	45.107794361525706	45.95048258497692	46.03107937841243	45.31054606085869	46.31799163179917	46.286193873268985	46.118721461187214	45.673876871880196	45.92132505175984	46.115077698446036	45.63475326866301	45.26404023470243	46.40907181856363	47.81468531468531	47.11879432624114	47.70191878625614	47.28506787330316	47.24729241877256	46.7479674796748	46.244879380974055	45.693563009972806	46.93042291950887	47.30100640439158	46.24596959926301	45.785352372178714	46.34146341463415	46.26728110599078	45.6551724137931	45.7378551787351	45.88505747126437	45.97861459786146	46.45011600928074	45.76905095839177	46.18266978922716	45.989800649049606	45.50535631113181	44.98886414253897	44.67706013363029	44.108492663405954	43.81720430107527	44.49398127507802	44.4543429844098	43.744454303460515	43.42453662842012	43.7885462555066	43.42453662842012	42.5	42.63088429388473	41.67753150803998	41.59445407279029	40.40798611111111	41.20950323974082	40.14693171996543	40.98360655737705	40.58540847531673	40.76182136602452	41.089965397923876	40.37882049074473	40.40447504302926	40.02590673575129	40.79003864319451	40.91688089117395	40.22298456260721	38.3920894239037
37049	Craven County, NC	42.71315717788068	43.409586056644876	42.41519674355495	42.03563714902808	41.80592991913747	41.40500266098989	42.78215223097113	42.011230219499744	42.74049502424088	42.63488080301129	42.582897033158815	42.1181662172101	41.609756097560975	41.79436480474543	41.87287724405628	41.37594535252501	40.86892488954344	40.07361963190184	40.23494860499266	40.84887144259077	40.24539877300614	40.60650887573964	40.47736220472441	40.09504752376188	39.31051587301587	39.002715378918786	39.043133366385725	39.568521696494244	38.95463510848126	38.78550440744368	38.31278704375151	38.472727272727276	38.18181818181819	37.638022083533365	37.10298363811357	37.466569414053005	36.95972495088409	36.774512225240805	36.83300395256917	37.16683119447187	36.61553686293914	36.21328067143915	36.404050382810574	36.78896823442502	36.690470327505544	36.25644804716286	36.63803680981595	37.048780487804876	36.42770352369381	36.08822103732429	36.65618195015727	36.036911121903834	35.413112356812086	34.93100944081336	34.974533106960955	34.98421947074532	34.3139619001688	34.034324389654344	34.01169590643275	33.74418604651163	33.29469047067007	32.995391705069125	32.95063145809414	33.859528711965226	33.35624284077892	33.026890370029875	33.134328358208954	33.09534776600645	31.652532661013066	31.479370868475037	31.355161437016825	31.257078142695356	30.744849445324878	30.671793711829903	30.639269406392692	30.961015412511333	30.763983628922237	30.319510537049627	30.657596371882086	30.334538878842675	29.30253623188406	29.260595130748424	29.57619477006312	29.741282339707535	29.22938665468434	27.711921270409306
37051	Cumberland County, NC	51.023214430154496	51.534040314093744	50.298129543412564	50.093625335830005	50.040610786224825	49.63297571993224	50.080658170672685	49.301272542743384	50.6219197371509	50.023346303501945	49.98452730929909	49.45763483273913	49.64447806354009	49.13268411442483	49.23076923076923	49.14649874819816	49.05231235784686	48.69452690873107	48.245747266099634	47.982130688271376	47.618329816098885	48.33982138768033	47.64207980652962	47.73180076628353	46.85657401026112	46.387570794428285	46.55079597016073	46.60409035409035	46.455138909974195	46.59773435718087	46.641734086399026	46.3740163555007	46.25718279235906	46.17999227500966	46.3632857693791	47.86931818181818	48.040295923185894	48.068362480127185	47.63835877862596	47.79528812480102	46.97986577181208	46.65333866453419	46.73895710413012	46.509577622826	46.04039756332158	45.66353187042842	46.06985146527499	46.69747430483627	45.82139446036294	45.830011162494024	46.18158506290568	46.21260855580572	45.69173779996779	45.69728164709667	45.74365563764857	45.95526336887678	45.036531130876746	44.855803606896	44.41062324024047	44.52810099627348	44.14921964217739	44.193843340444985	44.247385175079586	44.44277786110695	43.42311422815788	43.41840910782052	43.9501380906173	44.45762586194113	43.33407688303963	42.814483016050765	42.76724903760734	42.86776183750836	42.42986492504082	42.00459633775669	41.89039272243178	42.29964114832536	41.7599759525062	41.212666966831755	41.43113503813369	41.64007421150278	41.24193189405742	41.10188343467299	41.27477077787637	41.86629321146901	41.14091981132076	39.87392802169611
37053	Currituck County, NC	38.45050215208035	40.02808988764045	39.53488372093023	37.82668500687758	37.361111111111114	36.82065217391305	38.32658569500675	36.13333333333333	37.2	36.63624511082138	36.58854166666667	35.8974358974359	36.14609571788413	35.324015247776366	36.93803159173755	36.88622754491018	36.37454981992797	35.61151079136691	36.45955451348183	34.65577596266044	35.34183082271147	35.58926487747958	36.79245283018868	36.74197384066588	37.05882352941177	35.091743119266056	34.29228998849252	34.29844097995546	32.44739756367663	32.63964950711939	32.432432432432435	33.47639484978541	33.72591006423983	32.91139240506329	30.697190426638915	32.05537806176784	33.86243386243386	32.441113490364025	32.69230769230769	33.903743315508024	33.43915343915344	33.938100320170754	33.40380549682875	33.12236286919831	33.40380549682875	33.4750265674814	33.298208640674396	34.20776495278069	33.088235294117645	33.36842105263158	32.21757322175732	32.8421052631579	33.75661375661376	34.59516298633018	34.13865546218487	33.264033264033266	32.74793388429752	31.785345717234264	32.63681592039801	33.267522211253706	32.34421364985163	31.752178121974833	31.48148148148148	32.16715257531584	32.13592233009709	30.038387715930902	29.400570884871552	30.103480714957666	30.243445692883896	29.245283018867923	29.51582867783985	29.22794117647059	28.465804066543438	28.308823529411764	28.09611829944547	28.740875912408757	28.71467639015497	26.98268003646308	26.846846846846844	26.74315975286849	26.14035087719298	26.333907056798623	26.735218508997427	27.4442538593482	26.825127334465193	26.861924686192467
37055	Dare County, NC	34.08037094281298	34.10138248847927	32.651515151515156	32.80060882800609	32.85280728376328	32.86140089418778	31.5712187958884	30.58321479374111	31.622746185852986	31.5358361774744	30.93476798924008	31.03448275862069	31.005221932114885	31.55183515775918	30.382925298179536	30.46231792273591	31.893265565438373	31.598746081504704	31.4410480349345	31.54034229828851	30.40828762949421	30.523076923076925	29.551122194513717	30.845771144278604	30.03115264797508	30.0	29.61346633416459	28.71536523929471	28.24858757062147	28.015075376884425	28.06909315237508	27.760641579272054	28.466707391569944	29.061371841155236	29.129129129129126	29.64793082149475	30.012376237623762	29.90012484394507	28.66004962779156	28.624766645924083	28.877679697351827	28.876333961079727	27.822832189644416	29.393564356435643	29.793878825733916	28.894472361809044	28.67924528301887	28.84012539184953	27.93190416141236	27.906976744186046	27.19242902208202	27.376425855513308	27.636594663278274	27.035623409669213	27.203065134099617	26.725775807473084	27.46212121212121	27.32412060301507	26.894865525672373	27.073170731707318	26.232501521606817	27.471194663432385	26.763110307414106	26.658624849215922	25.435959110042095	25.343693962940826	24.688427299703264	24.68916518650089	24.310041103934232	23.1892523364486	22.745782431646305	23.641618497109825	22.973760932944607	22.692533803644917	22.52460914881297	23.08591466978375	22.085530169888692	21.924198250728864	21.81712962962963	22.005730659025787	21.177149451817655	21.104082806210467	20.962199312714777	20.479178551055334	19.15861284820921	18.516421291053227
37057	Davidson County, NC	40.27928908233587	40.322288611261996	39.84757757212847	39.9352983465133	39.888649425287355	39.37905630591124	38.61231569817866	37.98109385550304	39.39698492462311	39.04714309511911	38.94823336072309	37.67599935264606	38.97452539347721	39.0612177909076	38.710727657496335	38.989111002762876	39.011618393061696	38.83415435139573	39.27171783148269	39.36256269212102	39.01738714308502	39.13597959509007	38.811849984242045	39.28799489144317	38.92319873317498	39.05633580558624	39.64722707770539	39.93965380339844	39.95249406175772	39.423531264766105	38.91062764125841	38.701583816841776	38.7248743718593	38.17784028754493	38.78220140515222	38.82184820577962	38.740031897926634	38.57720291026677	38.821630347054075	39.088420035432435	38.73946856772521	38.72168284789644	38.02588996763754	37.53856145478162	37.43498049414825	37.15215622457283	36.78328474246841	36.70967741935484	36.111558923101725	36.13702155033773	36.20273531777956	36.529165323880115	35.70048309178744	35.62389876661861	36.12934208420042	35.98460551635664	35.67687668624028	35.83082528116584	35.41824806436921	35.9860542670911	34.7102436072023	34.37641723356009	34.403254972875224	34.88441909336535	34.05535499398315	33.90770152831885	33.91382675273983	34.27545984746523	33.7672052663076	32.91916167664671	33.38769458858414	33.34317343173432	32.65666372462489	32.7979961691469	32.68608414239482	32.868262593626085	32.213583687839225	32.20190197512802	32.18290374253677	32.43595310464612	31.68016194331984	31.622825930717262	31.776635247072267	31.560233252737873	30.74406032152511	29.38833570412518
