RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
Collier County,FL,Naples-Immokalee-Marco Island,12,21,196,174.697953,173.2869911,172.7023431,171.0882644,167.665069,163.3237822,158.4605294,155.7711867,153.1942634,153.3933507,157.0007851,154.95,156.1328248,157.3664968,158.0645161,157.3849879,158.05738,153.1453151,153.3122746,152.7629234,153.5348084,177.0407336,154.787617,154.1542225,155.7120501,155.8295964,159.2275516,159.6604689,157.4074074,155.3138595,152.8521904,151.6853933,152.5763359,153.8370441,157.2366979,159.5192294,159.7113857,162.037037,160.6355955,159.6685083,159.6817487,159.0523338,158.6563822,160.4278075,170.8991078,172.0516923,173.4738691,174.5423585,172.3006645,172.6867887,174.8954432,175.8409786,177.5816501,180.4058339,180.773169,179.1333149,180.1675978,182.1311836,183.0769231,185.7781087,186.1447956,187.4948581,188.172043,190.2266256,187.0670673,186.4144912,190.8840413,200.0695894,200.6369427,199.8061132,198.6656783,202.213708,203.9093551,205.5207518,204.1741472,203.6056177,201.6802698,200.8551768,199.9958763,198.8301357,200.0437879,201.764074,203.125,204.5999042,203.1762579,202.3376623,201.1725907,200.1223433,199.9642698,200.5277045,201.0156581,200.4787552,204.1401499,202.8650612,203.4313725,203.5126763,204.6531667,203.8450174,200.203201,197.9565773,197.5768126,195.8382819,194.7809879,193.7618147,194.7138315,196.9134752,197.3756708,198.3002833,199.6629786,198.6921529,197.9767542,199.0655722,198.7678131,199.3156288,197.9986954,197.8001455,198.4430082
Luzerne County,PA,Scranton--Wilkes-Barre--Hazleton,42,79,197,69.71947195,73.74373103,75.65112053,76.33201357,76.33201357,77.23958333,76.35746606,76.23020362,75.7430489,76.59313725,77.33664185,77.25281085,76.26185474,76.54455987,75.12315271,76.61476103,76.9532462,79.06388362,79.4094174,79.45478723,76.99275362,76.8273401,77.02328899,76.69244649,78.24726135,74.98404595,77.36139021,79.47494033,79.47494033,78.37683221,76.59558312,76.83823529,76.12007168,75.17162471,75.23540301,74.82326855,72.39028694,71.99602781,72.60606061,78.14411965,79.50897511,78.19628647,77.88370159,77.88370159,76.68731449,75.63213016,73.01401869,72.63866326,71.94700461,72.84382284,73.077685,75.72727273,77.35514942,76.53648403,77.78424135,77.72373541,75.99130199,75.0867052,74.33035714,73.01808067,72.2280867,73.83941349,75.27996227,77.50596659,80.19128513,79.36709164,78.96656535,79.11084044,78.5222418,76.92307692,76.15815323,71.79054054,68.87159533,70.21640954,70.98793535,73.14536597,75.75757576,75.46706,76.88461538,74.69545958,74.12087912,71.89542484,73.14453125,72.68137325,72.17321572,72.61451932,75.5099852,73.32251082,76.2755102,78.82882883,79.1130186,77.16836735,76.74262735,74.2378715,75.01630789,72.6010101,73.31526361,75.21645022,77.9466332,80.58916465,82.74834437,84.86135808,87.57822278,85.48975635,85.14851485,82.63872508,82.05481132,81.59547739,81.61485932,79.88092776,82.31666051,85,85.40804303,86.61119516,87.96720118,87.0343493,85.51207564
Cumberland County,NC,Fayetteville,37,051,198,91.24906366,91.33932797,91.66906339,91.79395989,91.94950658,91.78713078,91.82721183,92.72011805,91.83256764,91.47104851,91.91815857,90.73846154,90.10600707,90.92967776,90.572395,90.99409449,91.25318066,90.63444109,90.21276596,90.01547779,89.46963874,89.70323741,89.04567572,87.99261084,88.09990206,87.57297748,89.11739503,88.24870434,88.34586466,87.52515091,87.29496558,86.85064935,85.63142591,86.68051335,85.01890508,85.52068474,85.21804472,84.92569002,85.02977034,85.68479179,85.53546592,85.10502864,84.93253373,84.93835388,83.72197776,83.33333333,83.41013727,85.71759233,83.33333333,82.82303866,83.24561404,83.37515684,83.05613306,83.36113428,82.64015591,82.4815189,81.96721311,81.52065217,81.11398008,81.22543251,81.79175725,82.40699881,82.41758242,83.3950346,84.11654135,84.36695191,83.64633812,83.31788693,83.94024276,83.53973168,83.37996642,83.54323332,83.60107095,83.40971586,83.90333544,84.81797057,84.66898955,85.32423208,85.16483516,84.74359308,83.84798046,82.83898305,82.22248075,82.3878628,83.57142857,84.3871308,85.33756843,85.78431373,85.46447791,86.27525253,85.9766624,85.65834557,85.14712602,85.21970706,85.65866294,85.86147682,85.63900677,85.8609426,85.61585671,86.61394392,86.39937107,86.81217338,86.93089857,86.97007481,87.20730798,86.95652174,87.01504355,87.08486347,87.97669348,88.87043189,89.72911964,91.27464573,91.26290707,91.37658228,91.41889525,91.43968872,90.63357557
Saint Louis City,MO,St. Louis,29,510,199,111.3856589,112.2340426,117.3092391,117.6387723,115.2124409,110.88526,111.0690476,109.5045853,108.6379495,105.1155104,103.5196687,100,95.25893803,97.27078477,101.5934066,101.3831682,102.807971,102.3668639,94.64303182,94.27978305,93.84469697,93.00622483,89.18650794,83.50055741,81.19918699,81.19918699,87.45833333,92.5154321,92.7733533,90.73100812,91.8598078,91.6957094,90.39156829,89.97747748,92.69319131,88.55882401,89.89891838,94.01309329,99.52742894,104.7155689,107.0535714,106.4241486,107.0068315,104.6550059,105.267423,103.6872598,98.98989899,93.7476563,93.38695264,96.08785822,105.3571429,110.2328431,108.9371039,109.5779221,109.0482026,106.7675868,107.4596774,105.7692308,104.3578213,100.5015075,99.25093633,104.1071429,108.7029289,111.0185185,112.8511905,111.5108415,109.3724195,108.7184921,106.6176471,106.6547831,106.7938931,103.3098446,105.4078827,108.382643,112.2256676,117.3684211,119.022869,118.426123,116.5812503,113.4987834,114.2758143,113.7681159,111.9186047,108.8167053,104.0719697,107.3829532,114.9175926,118.896533,123.2549317,127.4264129,126.4140271,123.7263464,122.1961128,121.3935613,120.9062666,118.1753597,116.2790698,120.0319739,121.943747,127.6169265,128.9473684,128.8355035,126.0208333,126.7022697,126.3399694,124.8573694,122.7424749,120.3703704,118.4012711,120.3391794,125.4121864,130.7170543,131.1649971,131.4692982,130.5302747,128.9905271,127.715655
Chesterfield County,VA,Richmond,51,41,200,119.077607,118.0629828,117.5752221,116.7023555,116.426332,115.625,114.4770408,114.1267123,113.7858347,112.4510557,111.5726062,110.6962025,109.2307692,107.8140024,107.4248297,106.4430245,106.409261,105.872217,105.5764411,104.5613016,103.7189085,103.4821242,102.4590164,100.3266632,100.88554,101.6680228,102.9044814,102.4352207,102.3805219,102.3158701,102.3391813,101.69532,101.69532,102.6770249,103.2724843,103.8721667,104.341595,104.54246,105.9555622,107.9485984,108.7751531,108.8267041,108.0246914,108.4764919,108.7751531,108.9810323,108.715847,109.1201197,108.6817168,109.8006536,110.0628931,111.07119,111.2991041,111.8051118,112.5281576,112.2338366,112.1522716,112.1474359,112.1704476,112.4351574,112.4545154,112.8447025,114.4527926,116.0761998,115.8521303,115.9087076,116.1751564,115.4507289,115.7842488,116.9467389,117.0941525,115.9364261,118.8211143,114.1984738,119.6994251,120.2598653,121.3745359,121.4378238,121.2117688,121.865801,122.502951,122.8089251,123.0354962,122.7005141,124.2424111,125.7575758,125.7838539,127.07195,128.5299822,128.6136364,128.2173913,129.7500856,130.1216902,129.9155723,130.6532922,131.4426393,131.2880143,132.6836667,132.9362881,132.2329338,132.8837763,133.5014523,133.3333333,133.780037,133.7397119,132.9110231,133.1915984,134.1111923,134.0738734,135.269968,137.4583333,137.9915739,137.9229367,137.6077652,136.5304605,136.8667627,137.1683016
Marion County,OR,Salem,41,47,201,135.8756213,135.7657427,135.0118483,135.1724808,134.0659992,133.1153264,131.8601583,130.5037313,128.7955182,127.1553413,125.0469043,124.1310824,122.8309891,120.2803772,119.2613636,117.8164769,117.9487179,116.9154229,115.647351,115.4937278,115.3846154,113.5684002,111.6713417,108.6258868,108.9897428,106.8786127,107.9188482,107.9686993,108.5768494,109.2025636,108.8258165,110.1998622,108.7763858,108.3319202,107.860262,107.4918567,107.7370258,108.6286595,109.41247,111.7431956,114.1051773,117.7396735,118.8939035,120.0775194,121.1737837,120.6307776,120,121.007371,120.7590569,124.0537135,126.2065436,127.478568,126.7793594,129.5050311,130.6726188,131.6199377,131.5675763,131.3378131,131.025641,130.8641975,131.6983895,132.3738451,133.9285714,135.2657005,137.0007831,138.5085716,138.7068966,139.8366071,140.091507,141.6015625,142.0568562,141.9268985,141.9675456,142.2648515,145.0506721,149.6618357,153.0490405,154.4383107,155.6189108,156.1272443,157.7658156,159.4497608,159.4497608,159.7744361,159.185305,160.9810479,161.6622462,165.2107862,168.5238924,167.9417455,172.3998354,173.3400609,175.3559203,176.6046696,177.979406,180.3887457,179.6331101,182.9480347,184.9315068,186.5918488,189.5949998,191.5708812,191.5825791,192.1855922,191.9497784,191.4840004,189.701897,190.0190114,190.7801418,190.8344733,195.0128484,196.7285156,198.6754967,199.1922456,198.6502347,198.7989324,199.500998
Brazoria County,TX,Houston-The Woodlands-Sugar Land,48,39,202,82.03676253,82.07705193,82.6001955,82.34836703,81.77366617,81.27822945,81.17534639,80.77645585,80.94848733,80.55468149,80.13948956,79.6875,79.17639694,78.97411766,79.23107412,79.0608529,79.07070481,78.84536612,78.45868152,78.59375,77.5924583,77.57081878,77.28888889,77.33333333,77.41595925,77.64918941,77.91905402,77.98594848,78.53667133,78.69728164,78.20166733,78.57820022,79.45503949,79.76593779,79.88721805,80.7298073,80.46494645,81.68147642,82.55212483,82.55838102,83.35205993,84.45363668,83.65987461,84.54312553,84.84354067,85.87962963,85.63535912,85.98167527,86.63981305,87.36303224,88.38540188,89.1547541,90.41900731,92.03574204,93.45132743,93.47457562,94.3241352,95.37572254,96.09730267,97.60501105,99.67741935,99.65805893,99.70363273,100.8842903,100.9251472,100.4049332,102.3031143,103.8441558,102.5429291,104.7536758,104.8951049,106.2111604,107.2097378,104.7369674,105.5321953,105.5289934,106.9407433,107.0901034,108,108.0965147,108.5272984,109.0585551,108.2290664,107.4263426,108.0757932,109.34755,109.9943567,111.3676213,111.8008949,111.9468035,111.9460478,111.4993234,111.6826462,111.9800301,112.3315027,113.2075472,113.6396914,114.5833333,115.0268931,115.5491329,116.3141403,116.6461916,116.8779715,116.9888098,116.5773927,117.260788,117.1386192,117.2596518,117.72212,118.229824,118.2758754,119.047619,118.4745763,118.7961985,118.9080068,118.2676017,118.3555328
Loudoun County,VA,Washington-Arlington-Alexandria,51,107,203,176.0315201,177.2314197,179.0976059,181.5783618,182.7763889,181.0320405,179.9342105,179.6201232,177.2477342,176.5273312,176.7776089,176.7851396,178.1115079,178.5709821,179.4078062,181.040158,182.360293,182.6484018,182.5028578,182.2793867,180.9667674,180.408348,179.1907514,179.4859003,178.8864824,177.6085526,179.4775318,181.3020959,182.3584906,182.2165272,183.1729277,183.3914104,183.9829642,184.5687915,184.1895512,182.8171403,185.9152826,187.4652778,192.2364211,194.6561659,195.4776511,195.9366391,196.9273096,198.6531987,200.0279494,198.2354563,196.1300219,196.073975,196.7103246,199.4895592,199.8286933,201.1342718,202.7866667,203.0247763,200.9078682,199.2543317,198.4126984,197.6824172,197.4764942,196.1064987,195.6789461,195.7601351,195.9854677,197.4522293,199.1477717,198.6585289,195.943438,198.7179239,199.2019644,197.5088443,197.6571706,197.8417266,199.5833333,200.3205128,202.3853663,203.092059,204.2017327,203.8226887,204.5454545,203.2442182,203.8569494,204.3648398,204.1120381,204.4361586,204.1800643,205.5500013,206.1673094,207.1506043,208.1849857,208.8860817,209.1326531,209.96,209.2902711,209.0704648,209.1078067,210.337178,208.3527967,210.5795148,214.2829365,215.6708595,216.1135371,215.8502289,216.2126126,216.2126126,216.4534589,216.0113247,215.3744201,215.3288238,216.5090121,217.0582227,220.1770799,222.091195,222.8139013,223.8577124,223.8090757,224.916119,227.8460357
Rockland County,NY,New York-Newark-Jersey City,36,87,204,255.876545,251.0495382,249.4671202,251.1485869,250,249.207607,248.4111633,246.425995,246.7945513,243.6090226,241.7127072,240.5498282,240.5388142,236.4539196,236.0524091,235.3049375,234.3550253,234.1458537,231.4814815,231.4814815,229.4281729,225.9499019,225.9343148,225.1739874,221.3188038,221.5767275,221.8543046,221.4882943,223.7080448,223.0549892,221.3276239,219.6924883,220.7373272,221.3426219,221.3765718,218.2804244,219.1216834,219.2982456,220.4330709,221.9747587,222.7246557,225.3218884,224.9765478,225.4818594,225.7036644,224.0963855,226.523888,225.5822416,222.1510505,224.5170633,224.3161094,224.7340426,224.7319494,226.8518519,226.1641111,224.900367,224.3390358,225.8283133,224.9040464,224.2948718,223.9848236,224.5773722,225.5997498,228.1000851,231.25,229.7515528,227.3675823,226.7628866,225.5330782,224.0143369,223.0962261,223.2564225,224.4054299,224.23371,224.9513619,228.2741738,230.7692308,230.8417085,232.9749104,233.1460674,235,236.1414417,236.2542955,239.6875834,238.5778212,239.9799599,241.5947701,241.7998318,243.8363673,244.3609023,245.7441743,245.6967213,245.7407083,244.1183911,245.4928095,245.229449,242.7158273,241.4238135,242.271548,244.596132,248.7244898,251.5197282,252.443462,250.7763975,250.4250152,251.3711152,250.4351539,250.5571031,249.8051577,248.5590778,250,252.6747916,252.3386555,254.6382189,254.4021526,253.1974175,253.2936334
Bell County,TX,Killeen-Temple,48,27,205,78.1556544,78.4392598,78.92105263,79.56838217,78.98112708,78.79428874,77.46848739,77.56929638,76.93659117,76.7330601,76.87076019,77.27272727,77.60118232,76.05370452,78.56706309,78.20768567,78.05742599,77.76832496,77.75,77.69138531,76.45747151,76.4305949,76.11022271,76.75463576,77.23577236,77.82892213,77.8826087,77.97060905,76.98973042,77.16049383,76.80126683,77.80661908,77.78873918,76.58755274,76.40538401,76.87195031,76.85337727,77.33320251,77.58855586,78.00247114,78.40041741,78.81989456,78.82205514,77.94172749,78.16067505,77.77416206,77.77416206,77.81587919,78.23671498,79.13043478,79.25473186,79.54274348,81.01851852,80.52531259,79.79631696,80.51295174,80.05204234,80.2373788,78.98330804,79.22267956,79.89061843,81.54098091,82.40345106,83.61557808,84.48741007,84.25394968,83.70429253,83.969113,83.85676261,83.83576116,83.09787065,82.57575758,82.09752839,79.93273543,80.48108817,80.96118299,81.8099136,82.08418891,83.04347826,83.37389717,82.99597762,83.13539192,82.60875848,82.42052853,84.5579955,85.14705022,86.38573744,87.49188054,87.5,87.25261932,87.5,86.50019963,85.59014558,86.24127617,87.23694065,87.86541724,88.93985729,89.23742564,90.52631579,92.251427,92.05202312,93.18772136,94.16961131,93.84986954,93.94180336,93.71697005,93.40807142,93.79534744,94.59432778,94.87229872,97.40749211,99.27360775,99.23430322,99.80026631,100.7349081,101.9759469,102.4772619
McHenry County,IL,Chicago-Naperville-Elgin,17,111,206,132.7874818,132.7874818,131.4348302,130.9523654,129.327497,126.9047619,126.2993452,125.8009153,123.1898239,121.0601719,119.5873206,116.9588186,114.1304348,111.1111111,111.6040504,110.6289195,111.4387772,108.8573984,107.8999019,106.5685439,106.3977747,104.4477104,101.4040562,100,98.50707809,99.46236559,100.4531722,100.5689655,100.2639916,100.3996325,99.41176471,98.44006568,97.42041199,96.88026981,95.73078864,94.55835962,94.46089641,93.64550597,95.28883904,98.64364982,101.114094,102.3423382,103.0585128,103.060794,104.3537635,102.9624277,103.3757455,102.5584308,102.0856202,102.2673608,104.2107606,104.7894406,106.9266588,108.3116883,110.3519669,109.8039216,109.7251926,107.6333657,108.3772701,108.6086957,108.0204778,108.4380798,109.283461,111.1876897,112.2536273,113.449798,113.8889937,114.0873482,114.8708255,114.5053891,113.8368406,114.3338954,115.1655393,115.5844156,116.1066813,116.4208075,116.7575549,118.4907151,118.7189398,118.4017028,118.5921959,117.4055849,118.0876466,116.9061715,117.1912331,118.9980159,120.6037736,121.5952825,122.8248647,123.3256387,123.9967177,123.4979294,123.0594472,122.7943592,121.9512195,121.1703394,122.157274,124.4555072,124.5935829,126.0886254,126.6776912,126.9047619,126.9209809,127.1566633,126.8595041,125.6830601,125.6527056,125.9238522,127.170864,127.1451678,129.1320626,130.2465278,130.0701532,130.6640906,130.1427372,130.2326769,129.4778586
Henrico County,VA,Richmond,51,87,207,129.5576408,129.2744253,128.3110883,128.7741693,129.2135642,128.024968,126.9582245,125.2331002,124.5192308,124.5142003,124.21875,121.4988426,119.3469101,118.3694181,118.1672026,117.3320531,117.829456,116.5980796,115.8997499,115.1074153,114.8310811,113.507326,111.0810811,109.5237556,108.7662338,109.0086384,110.4707012,110.5288462,111.5401138,113.0317329,112.5900901,111.4356404,111.9499569,112.3333333,112.4166667,112.6447273,111.5952381,113.3140792,116.8473497,119.8610307,119.433015,121.3839286,119.8074208,118.7068516,119.95,118.3823529,118.0650733,116.9005848,118.0851877,120.1763053,123.245283,124.8958333,125.1082251,125.3457119,125.7006847,125.2311363,125.412735,124.9940476,125.2390057,124.5527728,126.1682243,127.5191327,129.6795524,132.4060264,133.4445585,133.8368626,132.1348443,130.517334,129.8467087,131.2012826,130.8151093,131.303123,132.8488372,130.3278689,136.364692,137.1399177,138.3261499,137.5437719,136.0340211,136.0465116,137.9341051,136.6072368,136.4628821,137.47765,137.4491393,137.6796891,140.6411864,140.9090909,142.8518051,143.9651198,144.0182429,141.8687167,143.557423,144.7990196,144.2997873,145.0221701,145.2680879,147.4354331,149.2502083,152.8493288,154.9528302,155,154.9354376,153.2451595,154.2202228,153.203462,152.409306,150,152.3046875,153.0357143,155.4178881,156.6875653,157.2769953,156.2915601,157.1707129,155.0763647,156.25
Davis County,UT,Ogden-Clearfield,49,11,208,138.6759582,138.1300813,134.7766998,136.885799,137.7757353,138.4266431,139.1412635,138.9391565,137.3106545,137.9258333,135.9919018,133.0593199,131.7382813,130.6400839,131.2609457,130.0847458,129.4591484,127.948036,127.0193397,126.5189873,127.5214536,124.1911399,121.8662953,120.7087486,119.6349224,119.9824356,122.7615457,123.7597977,125.9339705,126.5586035,127.6283767,128.708386,126.7123288,128.2882198,127.1303487,128.0925105,128.7208367,129.6357616,131.8055556,134.5726496,138.2694023,140.7974138,138.9802632,140.9345777,140.3167747,139.0054106,136.8501529,139.164173,138.427464,139.0041494,141.1400463,141.3414088,142.7568304,144.6647189,144.8521313,144.8015873,142.7704391,143.747601,143.8892539,142.7619048,143.5823755,145.2280405,148.9867572,150.7654581,156.4075741,155.6016598,155.5468616,157.856094,158.0688504,156.9517899,157.2535211,156.5334773,156.1941964,159.0879339,164.5819618,170.229612,171.875,172.5160976,171.4067814,173.499007,171.7688507,170.325225,168.3982684,166.9291892,169.712141,168.6629099,167.2236751,173.6420303,176.2820513,175.2336449,179.0212443,178.88,177.7528086,177.5024752,179.4871795,180.9281488,180.3300748,185.0823045,183.8300571,190.2810304,194.5556453,193.1653016,193.8577586,197.0853714,193.0628272,195.0318544,190.4949894,187.4647322,179.528403,178.8066498,180.3003378,186.1330852,190.7932831,195.2546584,196.5489381,198.5198043,196.996997
Albany County,NY,Albany-Schenectady-Troy,36,1,209,145.7378231,146.6704289,145.0342909,146.1245235,146.2432888,146.7592593,146.9885621,146.4023965,145.2383892,144.9970397,144.6440026,142.9533679,142.9889299,142.7406199,143.7596333,143.1755473,142.5642625,142.426526,141.8811003,142.1657943,142.3127464,141.8454105,141.7443409,141.005291,141.0984277,141.3690476,142.6727411,143.3684919,143.3684919,141.0891089,142.1208531,140.8753709,139.7237751,139.8507463,139.3214007,138.9079284,139.7543607,142.0946013,143.8434198,143.7561753,142.5438596,143.6875,143.2710983,142.5448134,141.6418545,140.2701388,140.1705743,139.9181678,140.9014322,141.6487763,144.0326223,144.0991954,143.6026936,143.8004003,142.7034779,141.2723214,141.5486726,140.1849517,141.7801843,141.5577032,142.9313929,142.0099432,142.7857143,144.7078218,143.4388851,145.0570342,143.3941998,141.6194332,141.7438444,141.1112729,139.0459407,138.9621812,139.5730604,139.6645103,143.2965906,143.8392728,145.6171078,145.3488372,145.02108,143.2363636,143.6119116,142.4741662,141.7681529,140.4887472,141.7129356,142.8585536,144.5601852,145.4597345,147.6515152,149.0024938,150.9388872,150.7430196,149.9570175,150.4030091,150.7484594,150.901256,153.0045351,154.0674867,153.3228676,152.1806238,153.3546156,154.3803419,156.5122104,155.4499328,155.3191174,154.9602549,154.0674867,155.4761905,155.4603175,156.5152801,157.9743505,158.7620579,160.4362198,159.0019569,159.7959184,158.0833333,156.25
Lorain County,OH,Cleveland-Elyria,39,93,210,86.98973421,85.37974684,84.92753623,87.20930233,88.0407097,86.97771588,86.53543307,86.21616367,85.68571429,85.39679837,85.37690724,82.83396187,81.68196205,82.89087093,82.39040839,81.52866242,84.44055944,84.52743902,85.03787879,85.30183727,84.66763707,83.04195804,82.7307297,81.54266499,81.01851852,81.9182847,82.23684211,82.14285714,82.73090539,82.59607989,82.63358779,83.56754622,82.68670128,82.03414056,80.4101558,79.13355323,79.26768293,80.46093994,81.57099698,82.45,83.85744235,84.80356023,85.09963768,84.02140673,82.29390285,81.47644928,81.15863563,78.75116496,80.4281587,83.52406765,84.93202417,85.46597895,86.6,87.14416896,87.00238379,87.48206215,87.32791609,87.99198932,87.45629371,86.44907747,86.34306639,89.57616292,88.4272997,87.93154762,87.95978999,86.69354839,85.86163382,85.72303922,85.68009573,85.72303922,85.87754495,83.9689722,85.591133,85.70377726,87.45828848,89.86810552,90.90909091,91.72098048,91.78746499,91.14664103,90.27568232,90.95063985,90.81439394,90.44489815,91.66666667,92.13292782,93.78502668,96.1018711,97.46472162,98.36895388,98.1456044,97.84246428,99.33333333,98.69448183,96.96837376,95.2722063,98.37962963,99.80988593,101.8984699,103.3861671,103.419467,103.5220994,104.5896808,105.1956314,104.4965675,102.4944568,104.0674603,102.820122,103.2914689,104.2721083,105.2771855,106.7708333,109.2732496,109.4311363,108.6158192,106.9607554,106.7831439
Larimer County,CO,Fort Collins,8,69,211,153.6202186,153.0089629,152.0468153,152.3774329,153.1192661,153.2137519,153.6830949,155.3302121,152.545115,150.6205674,146.5334524,145.3488372,145.7776428,142.533557,144.2287513,146.7169916,149,149.6557682,149.5948475,147.995283,148.3994512,147.6793249,146.7391304,145.0299914,145.5566905,146.4819552,148.5019398,148.5326544,151.8939257,152.0630379,152.3200434,152.8532609,152.6296633,149.8732522,149.6702182,151.2896825,154.5411317,154.7918683,156.25,158.2331731,158.9834515,161.6062178,162.3207301,162.6682363,163.7681159,162.5,161.8039713,161.84573,161.7862372,162.4465686,164.723393,169.5982143,172.5836278,173.2417295,175.233073,178.2407407,177.3994403,177.889918,177.5804661,177.5694728,177.5686422,179.9726808,182.7782291,186.7833817,190.6934307,194.5080092,193.4236573,194.0074906,194.0042644,196.4285714,196.5249448,196.3296399,196.3323592,201.9446522,204.8085485,204.9290246,209.1557377,210.9431456,211.547663,211.0354223,212.9939066,211.1996974,211.794336,211.9704169,211.3450763,213.5303007,214.0335393,218.9899479,222.9981378,225.8064516,226.1690457,227.9411765,226.6387727,225.6639582,224.8201439,221.2192361,222.2863741,224.7743311,228.2438238,230.8274276,235.2526205,239.0057361,241.1172878,242.0470263,243.0933852,242.8663953,242.9328622,238.7018614,238.957935,242.6108374,242.6108374,243.100304,245.2316076,247.9897348,246.4788732,244.8235717,245.7661115
Northampton County,PA,Allentown-Bethlehem-Easton,42,95,212,127.7776298,127.5212637,128.84978,128.6826171,128.8587465,128.1290622,127.8116214,126.9172932,125.6005796,124.9833333,125.3581662,124.0248227,122.2941176,124.5889017,121.6666667,121.0803043,121.0326721,120.4216867,119.9475639,119.9515347,119.7999645,118.452381,117.5630252,117.0007573,115.6635802,113.5704736,114.244898,115.1021697,114.3334435,114.6258831,114.1224863,113.2554945,113.1306869,111.5339367,111.59601,111.670537,109.8940965,111.0777644,112.3843989,113.7974684,115.7407407,116.4431546,116.9074704,116.9652651,116.1212038,115.4618474,114.6650573,112.4475711,112.4166667,111.9865571,114.5833333,117.1006944,117.6975945,117.0682731,117.213718,115.9053615,115.4403935,114.0684436,116.0428138,117.1203438,117.1166582,117.4201379,118.4176648,121.0851345,125,121.5646534,121.5969335,119.9979839,120.3636364,118.911686,118.1364393,117.5515876,117.5731287,116.230013,118.0300516,120.7621443,120.6656913,120.4004329,122.2963841,121.6720779,122.1182617,122.5111441,122.541561,124.1782877,121.701824,123.5403151,126.4920379,126.568304,127.7573529,130.6459446,130.3623188,130.8698425,131.1637725,130.1010959,131.2370062,131.083405,131.3140156,131.3140156,132.4948251,132.7682629,133.9549023,135.4679803,133.2380952,131.6815666,131.1273106,129.688747,129.4366311,131.0442144,132.230908,132.3070643,135.6367583,135.7896679,136.3298202,135.9718928,135.3018923,134.8255814,134.3875502
Escambia County,FL,Pensacola-Ferry Pass-Brent,12,33,213,94.15446799,93.77777778,93.93939394,94.00406504,93.53932584,92.69256163,92.3260944,92.07616708,91.16788321,90.3307888,89.2820324,87.59590793,87.26539124,87.05381658,86.62280702,85.78757695,86.48481091,86.06628264,84.43627451,85.32550694,85.37688442,85.23890785,84.52950558,84.64140731,83.48794063,83.41680579,83.81779484,84.94208494,84.47045489,85.67540127,86.07569115,86.25154131,85.91954023,84.5410628,85.90806155,86.85581934,85.93841642,86.50881974,86.04187438,86.93797178,88.0734369,87.71503172,86.69001751,86.41975309,85.05569605,84.47888418,84.45945946,85.47743305,85.52631579,85.50669666,86.37820513,87.1532831,89.52081317,89.45386064,89.63536685,89.98810152,90.11296563,89.2053973,88.03042434,86.62781703,86.71089836,86.28690798,84.77371652,86.70577576,86.87943262,87.65334229,87.5,86.9426189,88.25226244,87.83968717,88.81278539,88.15874811,89.7103329,91.62112933,92.59256715,93.67296631,94.68813499,95.4130114,96.24481266,96.95336153,97.02399339,98.57352102,99.69216947,99.48377581,101.6271186,101.2620392,103.074776,105.2132196,106.317734,107.6137099,106.8342309,107.1692535,109.1721266,107.70225,107.5870474,110.0968155,112.8071161,113.8901295,115.3156664,116.4902607,116.745605,117.6140168,116.9030969,117.9892167,120.1522436,118.9050807,118.3673469,118.2016349,120.3282828,122.3776224,124.7122026,125.2135194,125.2371917,129.9092559,125.2209782,124.5364522,125.0793651
